timestamp;session;current;volt;soc;wh;mode;charge phase;charge time;temperature;fault flags;flags;charge limit;startup count;charge profile
11815.976;978;0.163;5.04;-1;924421;0;1;8;36.7;0;3;-1;0;0
11826.975;;0.175;;;;;;;;;;;;
11833.975;978;0.198;5.07;100;924426;0;1;26;35.7;0;3;-1;0;0
11845.975;;0.210;;;;;;;;;;;;
11856.975;;0.195;;;;;;;;;;;;
11872.979;;0.213;;;;;;;;;;;;
11875.975;978;0.163;5.09;100;924436;0;1;68;34.7;0;3;-1;0;0
11887.979;;0.195;;;;;;;;;;;;
11898.979;;0.182;;;;;;;;;;;;
11910.977;;0.171;;;;;;;;;;;;
11921.979;;0.151;;;;;;;;;;;;
11932.978;;0.194;;;;;;;;;;;;
11943.977;;0.216;;;;;;;;;;;;
11954.979;;0.201;;;;;;;;;;;;
11966.975;;0.175;;;;;;;;;;;;
11977.977;;0.220;;;;;;;;;;;;
11989.975;;0.210;;;;;;;;;;;;
12000.977;;0.188;;;;;;;;;;;;
12011.979;;0.229;;;;;;;;;;;;
12022.975;;0.297;;;;;;;;;;;;
12032.975;978;0.213;5.07;100;924481;0;1;224;32.7;0;3;-1;0;0
12043.975;;0.309;;;;;;;;;;;;
12054.979;;0.175;;;;;;;;;;;;
12068.975;;0.204;;;;;;;;;;;;
12079.974;;0.164;;;;;;;;;;;;
12090.979;;0.205;;;;;;;;;;;;
12102.977;;0.166;;;;;;;;;;;;
12113.977;;0.185;;;;;;;;;;;;
12124.979;;0.171;;;;;;;;;;;;
12137.977;;0.212;;;;;;;;;;;;
12148.975;;0.189;;;;;;;;;;;;
12159.979;978;0.052;5.11;100;924513;0;1;352;31.7;0;3;-1;0;0

