109.469;;1.077;;;;;;;;;;;;
8335.917;;0.984;;;;;;;;;;;;
8338.917;;0.988;;;;;;;;;;;;
8341.917;;0.987;;;;;;;;;;;;
8344.917;;0.986;;;;;;;;;;;;
8347.917;;1.005;;;;;;;;;;;;
8350.917;;1.076;;;;;;;;;;;;
8353.917;;0.984;;;;;;;;;;;;
8356.917;;0.985;;;;;;;;;;;;
8359.917;;0.986;;;;;;;;;;;;
8362.917;;1.043;;;;;;;;;;;;
8365.917;;0.990;;;;;;;;;;;;
8386.559;4261;0.000;5.04;33;778168;0;2;8363;40.8;0;7;33
8386.810;4261;0.996;5.04;33;778168;0;2;8363;40.8;0;7;33
8413.467;4261;-0.000;5.10;33;778168;0;2;8408;39.8;0;7;33
8455.469;4261;0.001;5.11;33;778168;0;2;8450;37.8;0;7;33
8634.467;4261;0.002;5.11;33;778168;0;2;8629;35.8;0;7;33
9348.467;4261;0.002;5.11;28;778168;0;2;9343;34.8;0;7;33
13627.467;4261;0.003;5.11;23;778168;0;2;13622;33.8;0;7;33
13638.469;;1.022;;;;;;;;;;;;
13649.467;;1.005;;;;;;;;;;;;
13666.467;4261;1.002;5.04;23;778222;0;2;13661;35.8;0;7;33
13673.467;4261;1.007;5.04;28;778232;0;2;13668;35.8;0;7;33
13684.470;;0.990;;;;;;;;;;;;
13695.469;;1.006;;;;;;;;;;;;
13706.467;;0.990;;;;;;;;;;;;
13746.467;4261;0.983;5.04;28;778331;0;2;13741;37.8;0;7;33
13770.467;;1.025;;;;;;;;;;;;
13781.467;;0.973;;;;;;;;;;;;
13793.467;;0.997;;;;;;;;;;;;
13804.469;;0.976;;;;;;;;;;;;
13934.467;;1.004;;;;;;;;;;;;
13945.469;;0.964;;;;;;;;;;;;
13773.439;;0.988;;;;;;;;;;;;
13776.439;;0.978;;;;;;;;;;;;
13779.439;;0.976;;;;;;;;;;;;
13782.439;;0.981;;;;;;;;;;;;
13785.439;;0.971;;;;;;;;;;;;
13788.439;;0.979;;;;;;;;;;;;
13791.439;;0.983;;;;;;;;;;;;
13794.439;;0.977;;;;;;;;;;;;
13797.439;;0.978;;;;;;;;;;;;
13800.439;;0.977;;;;;;;;;;;;
13803.439;;0.980;;;;;;;;;;;;
13806.439;;0.974;;;;;;;;;;;;
13809.439;;0.974;;;;;;;;;;;;
13812.439;;0.977;;;;;;;;;;;;
13815.439;;0.975;;;;;;;;;;;;
13818.439;;0.974;;;;;;;;;;;;
13821.439;;0.975;;;;;;;;;;;;
13824.439;;0.970;;;;;;;;;;;;
13827.439;;0.969;;;;;;;;;;;;
13830.439;;0.973;;;;;;;;;;;;
13833.439;;0.971;;;;;;;;;;;;
13836.439;;0.975;;;;;;;;;;;;
13839.439;;0.974;;;;;;;;;;;;
13842.439;;0.969;;;;;;;;;;;;
13845.439;;0.978;;;;;;;;;;;;
13848.439;;0.966;;;;;;;;;;;;
13851.439;;0.968;;;;;;;;;;;;
13854.439;;0.976;;;;;;;;;;;;
13857.439;;0.970;;;;;;;;;;;;
13860.439;;0.972;;;;;;;;;;;;
13863.439;;0.971;;;;;;;;;;;;
13866.439;;0.973;;;;;;;;;;;;
13869.439;;0.970;;;;;;;;;;;;
13872.439;;0.966;;;;;;;;;;;;
13875.439;;0.982;;;;;;;;;;;;
13878.439;;0.983;;;;;;;;;;;;
13881.439;;0.980;;;;;;;;;;;;
13884.439;;0.978;;;;;;;;;;;;
13887.439;;0.978;;;;;;;;;;;;
13890.439;;0.977;;;;;;;;;;;;
13893.439;;0.976;;;;;;;;;;;;
13896.439;;0.982;;;;;;;;;;;;
13899.439;;0.977;;;;;;;;;;;;
13902.439;;0.979;;;;;;;;;;;;
13905.439;;0.980;;;;;;;;;;;;
13908.439;;0.982;;;;;;;;;;;;
13911.439;;0.981;;;;;;;;;;;;
13914.439;;0.979;;;;;;;;;;;;
13917.439;;0.983;;;;;;;;;;;;
13920.439;;0.981;;;;;;;;;;;;
13923.439;;0.978;;;;;;;;;;;;
13926.439;;0.968;;;;;;;;;;;;
13929.439;;0.966;;;;;;;;;;;;
13932.439;;0.975;;;;;;;;;;;;
13935.439;;0.979;;;;;;;;;;;;
13938.439;;0.962;;;;;;;;;;;;
13941.439;;0.963;;;;;;;;;;;;
13944.439;;0.965;;;;;;;;;;;;
13947.439;;0.959;;;;;;;;;;;;
13950.439;;0.967;;;;;;;;;;;;
13971.131;4261;0.000;5.04;33;778637;0;2;13948;40.8;0;7;33
13971.394;4261;0.962;5.04;33;778638;0;2;13948;40.8;0;7;33
13988.469;4261;-0.000;5.11;33;778638;0;2;13983;39.8;0;7;33
14034.469;4261;0.003;5.11;33;778638;0;2;14029;36.8;0;7;33
14149.467;4261;0.004;5.11;33;778638;0;2;14144;35.8;0;7;33
15091.471;4261;0.003;5.11;28;778638;0;2;15086;33.8;0;7;33
19471.469;4261;0.003;5.11;23;778638;0;2;19466;33.8;0;7;33
19482.467;;1.041;;;;;;;;;;;;
19493.467;;1.019;;;;;;;;;;;;
19504.469;;1.001;;;;;;;;;;;;
19514.467;4261;1.003;5.04;23;778698;0;2;19509;34.8;0;7;33
19534.469;;1.034;;;;;;;;;;;;
19537.469;4261;1.002;5.04;28;778730;0;2;19532;35.8;0;7;33
19557.468;;0.984;;;;;;;;;;;;
19577.467;;1.095;;;;;;;;;;;;
19588.467;;0.983;;;;;;;;;;;;
19596.467;4261;0.977;5.03;28;778812;0;2;19591;36.8;0;7;33
19637.469;;0.999;;;;;;;;;;;;
19649.469;;0.984;;;;;;;;;;;;
19676.469;;1.014;;;;;;;;;;;;
19687.469;;0.974;;;;;;;;;;;;
19786.467;;0.988;;;;;;;;;;;;
19617.75;;0.977;;;;;;;;;;;;
19620.75;;0.997;;;;;;;;;;;;
19623.75;;0.974;;;;;;;;;;;;
19626.75;;0.974;;;;;;;;;;;;
19629.75;;0.979;;;;;;;;;;;;
19632.75;;0.973;;;;;;;;;;;;
19635.75;;0.973;;;;;;;;;;;;
19638.75;;0.983;;;;;;;;;;;;
19641.75;;0.981;;;;;;;;;;;;
19644.75;;0.984;;;;;;;;;;;;
19647.75;;0.986;;;;;;;;;;;;
19650.75;;0.983;;;;;;;;;;;;
19653.75;;0.987;;;;;;;;;;;;
19656.75;;0.987;;;;;;;;;;;;
19659.75;;0.970;;;;;;;;;;;;
19662.75;;0.983;;;;;;;;;;;;
19665.75;;0.981;;;;;;;;;;;;
19668.75;;0.980;;;;;;;;;;;;
