timestamp;session;current;volt;soc;wh;mode;charge phase;charge time;temperature;fault flags;flags;charge limit;startup count;charge profile
-169.776;;0.000;;;;;;;;;;;;
-166.776;;0.000;;;;;;;;;;;;
-163.776;;0.000;;;;;;;;;;;;
-160.776;;0.000;;;;;;;;;;;;
-157.776;;0.000;;;;;;;;;;;;
-154.776;;0.000;;;;;;;;;;;;
-151.776;;0.000;;;;;;;;;;;;
-148.776;;0.000;;;;;;;;;;;;
-145.776;;0.000;;;;;;;;;;;;
-142.776;;0.000;;;;;;;;;;;;
-139.776;;0.000;;;;;;;;;;;;
-136.776;;0.000;;;;;;;;;;;;
-133.776;;0.000;;;;;;;;;;;;
-130.776;;0.000;;;;;;;;;;;;
-127.776;;0.000;;;;;;;;;;;;
-124.776;;0.000;;;;;;;;;;;;
-121.776;;0.000;;;;;;;;;;;;
-118.776;;0.000;;;;;;;;;;;;
-115.776;;0.000;;;;;;;;;;;;
-112.776;;0.000;;;;;;;;;;;;
-109.776;;0.000;;;;;;;;;;;;
-106.776;;0.000;;;;;;;;;;;;
-103.776;;0.000;;;;;;;;;;;;
-100.776;;0.000;;;;;;;;;;;;
-97.776;;0.000;;;;;;;;;;;;
-94.776;;0.000;;;;;;;;;;;;
-91.776;;0.000;;;;;;;;;;;;
-88.776;;0.000;;;;;;;;;;;;
-85.776;;0.000;;;;;;;;;;;;
-82.776;;0.000;;;;;;;;;;;;
-79.776;;0.000;;;;;;;;;;;;
-76.776;;0.000;;;;;;;;;;;;
-73.776;;0.000;;;;;;;;;;;;
-70.776;;0.000;;;;;;;;;;;;
-67.776;;0.000;;;;;;;;;;;;
-64.776;;0.000;;;;;;;;;;;;
-61.776;;0.000;;;;;;;;;;;;
-58.776;;0.000;;;;;;;;;;;;
-55.776;;0.000;;;;;;;;;;;;
-52.776;;0.000;;;;;;;;;;;;
-49.776;;0.000;;;;;;;;;;;;
-46.776;;0.000;;;;;;;;;;;;
-43.776;;0.000;;;;;;;;;;;;
-40.776;;0.000;;;;;;;;;;;;
-37.776;;0.000;;;;;;;;;;;;
-34.776;;0.000;;;;;;;;;;;;
-31.776;;0.000;;;;;;;;;;;;
-28.776;;0.000;;;;;;;;;;;;
-25.776;;0.000;;;;;;;;;;;;
-22.776;;0.000;;;;;;;;;;;;
-19.776;;0.000;;;;;;;;;;;;
-16.776;;0.000;;;;;;;;;;;;
-13.776;;0.000;;;;;;;;;;;;
-10.776;;0.000;;;;;;;;;;;;
-7.776;;0.000;;;;;;;;;;;;
-4.776;;0.000;;;;;;;;;;;;
-1.776;;0.000;;;;;;;;;;;;
2.776;;-0.758;;;;;;;;;;;;
5.776;;-0.733;;;;;;;;;;;;
8.776;;-0.769;;;;;;;;;;;;
30.822;1058;0.000;4.57;90;1066967;0;2;2;26.7;0;3;90
31.93;1058;-0.769;4.57;90;1066967;0;2;2;26.7;0;3;90
31.450;1058;-0.005;0.96;90;1066967;0;2;3;26.7;0;3;90

