timestamp;session;current;volt;soc;mwh;mode;charge phase;charge time;temperature;fault flags;flags;charge limit;startup count;charge profile
153701.29;4346;0.509;4.82;4;849398;0;1;308;40.8;0;7;9
153704.29;;0.511;;;;;;;;;;;;
153707.29;;0.520;;;;;;;;;;;;
153710.29;;0.528;;;;;;;;;;;;
153713.29;;0.535;;;;;;;;;;;;
153716.29;;0.546;;;;;;;;;;;;
153719.29;;0.551;;;;;;;;;;;;
153722.29;;0.552;;;;;;;;;;;;
153725.29;;0.558;;;;;;;;;;;;
153728.29;;0.556;;;;;;;;;;;;
153731.29;;0.558;;;;;;;;;;;;
153734.29;;0.557;;;;;;;;;;;;
153737.29;;0.556;;;;;;;;;;;;
153740.29;;0.557;;;;;;;;;;;;
153743.29;;0.557;;;;;;;;;;;;
153746.29;;0.556;;;;;;;;;;;;
153749.29;;0.559;;;;;;;;;;;;
153752.29;;0.558;;;;;;;;;;;;
153755.29;;0.558;;;;;;;;;;;;
153758.29;;0.555;;;;;;;;;;;;
153761.29;;0.552;;;;;;;;;;;;
153764.29;;0.546;;;;;;;;;;;;
153767.29;;0.539;;;;;;;;;;;;
153770.29;;0.530;;;;;;;;;;;;
153773.29;;0.520;;;;;;;;;;;;
153776.29;;0.515;;;;;;;;;;;;
153779.29;;0.511;;;;;;;;;;;;
153782.29;;0.509;;;;;;;;;;;;
153785.29;;0.509;;;;;;;;;;;;
153788.29;;0.513;;;;;;;;;;;;
153791.29;;0.519;;;;;;;;;;;;
153794.29;;0.526;;;;;;;;;;;;
153797.29;;0.539;;;;;;;;;;;;
153800.29;;0.549;;;;;;;;;;;;
153803.29;;0.550;;;;;;;;;;;;
153806.29;;0.553;;;;;;;;;;;;
153809.29;;0.552;;;;;;;;;;;;
153812.29;;0.555;;;;;;;;;;;;
153815.29;;0.556;;;;;;;;;;;;
153818.29;;0.555;;;;;;;;;;;;
153821.29;;0.555;;;;;;;;;;;;
153824.29;;0.558;;;;;;;;;;;;
153827.29;;0.558;;;;;;;;;;;;
153830.29;;0.558;;;;;;;;;;;;
153833.29;;0.560;;;;;;;;;;;;
153836.29;;0.558;;;;;;;;;;;;
153839.29;;0.557;;;;;;;;;;;;
153842.29;;0.554;;;;;;;;;;;;
153845.29;;0.551;;;;;;;;;;;;
153848.29;;0.542;;;;;;;;;;;;
153851.29;;0.535;;;;;;;;;;;;
153854.29;;0.527;;;;;;;;;;;;
153857.29;;0.518;;;;;;;;;;;;
153860.29;;0.512;;;;;;;;;;;;
153863.29;;0.510;;;;;;;;;;;;
153866.29;;0.510;;;;;;;;;;;;
153869.29;;0.514;;;;;;;;;;;;
153872.29;;0.522;;;;;;;;;;;;
153875.29;;0.523;;;;;;;;;;;;
153878.29;;0.532;;;;;;;;;;;;
153881.29;;0.540;;;;;;;;;;;;
153884.29;;0.549;;;;;;;;;;;;
153887.29;;0.551;;;;;;;;;;;;
153890.29;;0.556;;;;;;;;;;;;
153893.29;;0.558;;;;;;;;;;;;
153896.29;;0.557;;;;;;;;;;;;
153899.29;;0.557;;;;;;;;;;;;
153902.29;;0.558;;;;;;;;;;;;
153905.29;;0.556;;;;;;;;;;;;
153908.29;;0.556;;;;;;;;;;;;
153911.29;;0.558;;;;;;;;;;;;
153914.29;;0.558;;;;;;;;;;;;
153917.29;;0.558;;;;;;;;;;;;
153920.29;;0.555;;;;;;;;;;;;
153923.29;;0.556;;;;;;;;;;;;
153926.29;;0.556;;;;;;;;;;;;
153929.29;;0.556;;;;;;;;;;;;
153932.29;;0.552;;;;;;;;;;;;
153935.29;;0.552;;;;;;;;;;;;
153938.29;;0.551;;;;;;;;;;;;
153941.29;;0.554;;;;;;;;;;;;
153944.29;;0.558;;;;;;;;;;;;
153947.29;;0.557;;;;;;;;;;;;
153950.29;;0.559;;;;;;;;;;;;
153953.29;;0.557;;;;;;;;;;;;
153956.29;;0.557;;;;;;;;;;;;
153959.29;;0.558;;;;;;;;;;;;
153962.29;;0.557;;;;;;;;;;;;
153965.29;;0.559;;;;;;;;;;;;
153968.29;;0.557;;;;;;;;;;;;
153971.29;;0.558;;;;;;;;;;;;
153974.29;;0.558;;;;;;;;;;;;
153977.29;;0.559;;;;;;;;;;;;
153980.29;;0.558;;;;;;;;;;;;
153983.29;;0.558;;;;;;;;;;;;
153986.29;;0.558;;;;;;;;;;;;
153989.29;;0.559;;;;;;;;;;;;
153992.29;;0.558;;;;;;;;;;;;
153995.29;;0.558;;;;;;;;;;;;
153998.29;;0.559;;;;;;;;;;;;
154036.583;4346;0.547;4.60;5;849422;0;1;309;41.8;0;7;9
154039.29;4346;0.557;4.61;5;849424;0;1;312;40.8;0;7;9
154138.31;4346;0.558;4.61;5;849494;0;1;411;39.8;0;7;9
154258.30;4346;0.559;4.61;6;849580;0;1;531;38.8;0;7;9
154499.32;4346;0.561;4.61;7;849751;0;1;772;38.8;0;7;9
154738.32;4346;0.560;4.61;8;849921;0;1;1011;38.8;0;7;9
154674.698;;0.559;;;;;;;;;;;;
154677.698;;0.559;;;;;;;;;;;;
154680.698;;0.561;;;;;;;;;;;;
154683.698;;0.560;;;;;;;;;;;;
154686.698;;0.559;;;;;;;;;;;;
154689.698;;0.559;;;;;;;;;;;;
154692.698;;0.559;;;;;;;;;;;;
154695.698;;0.558;;;;;;;;;;;;
154698.698;;0.558;;;;;;;;;;;;
154701.698;;0.558;;;;;;;;;;;;
154704.698;;0.559;;;;;;;;;;;;
154707.698;;0.559;;;;;;;;;;;;
154710.698;;0.560;;;;;;;;;;;;
154713.698;;0.558;;;;;;;;;;;;
154716.698;;0.558;;;;;;;;;;;;
154719.698;;0.558;;;;;;;;;;;;
154722.698;;0.561;;;;;;;;;;;;
154725.698;;0.558;;;;;;;;;;;;
154728.698;;0.559;;;;;;;;;;;;
154731.698;;0.560;;;;;;;;;;;;
154734.698;;0.559;;;;;;;;;;;;
154737.698;;0.559;;;;;;;;;;;;
154740.698;;0.558;;;;;;;;;;;;
154743.698;;0.561;;;;;;;;;;;;
154746.698;;0.559;;;;;;;;;;;;
154749.698;;0.558;;;;;;;;;;;;
