timestamp;session;current;volt;soc;wh;mode;charge phase;charge time;temperature;fault flags;flags;charge limit;startup count;charge profile
25243.659;1032;1.128;4.84;-1;1015129;0;1;4;32.7;0;3;-1;0;0
25254.657;;1.234;;;;;;;;;;;;
25267.659;;1.186;;;;;;;;;;;;
25278.657;;1.227;;;;;;;;;;;;
25290.657;;1.208;;;;;;;;;;;;
25301.657;;1.235;;;;;;;;;;;;
25314.657;;1.187;;;;;;;;;;;;
25325.657;1032;1.237;4.87;-1;1015261;0;1;86;34.7;0;3;-1;0;0
25338.657;;1.085;;;;;;;;;;;;
25350.657;;1.069;;;;;;;;;;;;
25361.661;;1.113;;;;;;;;;;;;
25372.659;;1.134;;;;;;;;;;;;
25383.659;;1.094;;;;;;;;;;;;
25395.659;;1.113;;;;;;;;;;;;
25406.659;;1.101;;;;;;;;;;;;
25417.657;;1.137;;;;;;;;;;;;
25430.659;;1.110;;;;;;;;;;;;
25441.657;;1.139;;;;;;;;;;;;
25479.659;;1.104;;;;;;;;;;;;
25491.659;;1.083;;;;;;;;;;;;
25502.657;;1.142;;;;;;;;;;;;
25513.657;;1.155;;;;;;;;;;;;
25524.661;;1.172;;;;;;;;;;;;
25535.661;;1.187;;;;;;;;;;;;
25547.659;;1.174;;;;;;;;;;;;
25559.661;;1.187;;;;;;;;;;;;
25570.659;;1.174;;;;;;;;;;;;
25581.659;;1.201;;;;;;;;;;;;
25658.659;;1.137;;;;;;;;;;;;
25669.661;;1.171;;;;;;;;;;;;
25675.661;1032;1.479;4.78;-1;1015802;0;1;436;33.7;0;3;-1;0;0
25685.657;1032;1.079;4.88;-1;1015820;0;1;446;33.7;0;3;-1;0;0
25513.20;;1.149;;;;;;;;;;;;
25516.20;;1.152;;;;;;;;;;;;
25519.20;;1.156;;;;;;;;;;;;
25522.20;;1.164;;;;;;;;;;;;
25525.20;;1.179;;;;;;;;;;;;
25528.20;;1.180;;;;;;;;;;;;
25531.20;;1.184;;;;;;;;;;;;
25534.20;;1.185;;;;;;;;;;;;
25537.20;;1.184;;;;;;;;;;;;
25540.20;;1.161;;;;;;;;;;;;
25543.20;;1.160;;;;;;;;;;;;
25546.20;;1.172;;;;;;;;;;;;
25549.20;;1.177;;;;;;;;;;;;
25552.20;;1.182;;;;;;;;;;;;
25555.20;;1.186;;;;;;;;;;;;
25558.20;;1.186;;;;;;;;;;;;
25561.20;;1.187;;;;;;;;;;;;
25564.20;;1.187;;;;;;;;;;;;
25567.20;;1.134;;;;;;;;;;;;
25570.20;;1.167;;;;;;;;;;;;
25573.20;;1.184;;;;;;;;;;;;
25576.20;;1.183;;;;;;;;;;;;
25579.20;;1.198;;;;;;;;;;;;
25582.20;;1.195;;;;;;;;;;;;
25585.20;;1.202;;;;;;;;;;;;
25588.20;;1.200;;;;;;;;;;;;
25591.20;;1.205;;;;;;;;;;;;
25594.20;;1.201;;;;;;;;;;;;
25597.20;;1.205;;;;;;;;;;;;
25600.20;;1.206;;;;;;;;;;;;
25603.20;;1.205;;;;;;;;;;;;
25606.20;;1.206;;;;;;;;;;;;
25609.20;;1.206;;;;;;;;;;;;
25612.20;;1.207;;;;;;;;;;;;
25615.20;;1.205;;;;;;;;;;;;
25618.20;;1.207;;;;;;;;;;;;
25621.20;;1.210;;;;;;;;;;;;
25624.20;;1.209;;;;;;;;;;;;
25627.20;;1.208;;;;;;;;;;;;
25630.20;;1.210;;;;;;;;;;;;
25633.20;;1.208;;;;;;;;;;;;
25636.20;;1.207;;;;;;;;;;;;
25639.20;;1.208;;;;;;;;;;;;
25642.20;;1.208;;;;;;;;;;;;
25645.20;;1.209;;;;;;;;;;;;
25648.20;;1.213;;;;;;;;;;;;
25651.20;;1.203;;;;;;;;;;;;
25654.20;;1.205;;;;;;;;;;;;
25657.20;;1.203;;;;;;;;;;;;
25660.20;;1.183;;;;;;;;;;;;
25663.20;;1.167;;;;;;;;;;;;
25666.20;;1.166;;;;;;;;;;;;
25669.20;;1.169;;;;;;;;;;;;
25672.20;;1.170;;;;;;;;;;;;
25675.20;;1.478;;;;;;;;;;;;
25678.20;;1.412;;;;;;;;;;;;
25681.20;;1.405;;;;;;;;;;;;
25684.20;;1.525;;;;;;;;;;;;
25687.20;;1.095;;;;;;;;;;;;
25690.20;;1.103;;;;;;;;;;;;
25712.65;1032;0.000;4.88;80;1015863;0;2;453;34.7;0;3;79
25712.331;1032;1.106;4.88;80;1015863;0;2;453;35.7;0;3;79
25712.954;1032;-0.012;5.09;80;1015863;0;2;454;34.7;0;3;79
25716.660;1032;0.013;5.10;80;1015863;0;2;477;34.7;0;3;79
25838.659;1032;0.005;5.11;80;1015863;0;2;599;32.7;0;3;79
26027.659;1032;-0.007;5.11;79;1015863;0;2;788;31.7;0;3;79

