timestamp;session;current;volt;soc;wh;mode;charge phase;charge time;temperature;fault flags;flags;charge limit;startup count;charge profile
15.871;982;1.154;4.55;-1;924769;0;1;8;26.7;0;3;-1;0;0
23.712;982;0.000;4.52;-1;924781;0;1;16;27.7;0;3;-1;0;0
24.86;982;1.117;4.52;-1;924781;0;1;16;27.7;0;3;-1;0;0
24.867;982;0.004;5.07;-1;924781;0;1;16;27.7;0;3;-1;0;0
38.871;982;-0.001;5.07;-1;924781;0;1;16;28.7;0;3;-1;0;0
41.871;982;0.002;5.07;32;924781;0;1;16;28.7;0;3;-1;0;0
60.867;982;-0.002;5.06;31;924781;0;1;16;29.7;0;3;-1;0;0
120.869;982;-0.000;5.06;31;924781;0;1;16;30.7;0;3;-1;0;0
200.868;982;-0.005;5.04;31;924781;0;1;16;33.7;0;3;-1;0;0
313.867;982;-0.007;5.03;31;924781;0;1;16;34.7;0;3;-1;0;0

