timestamp;session;current;volt;soc;mwh;mode;charge phase;charge time;temperature;fault flags;flags;charge limit;startup count;charge profile
2.913;4401;0.478;5.00;-1;938085;0;1;297;37.8;0;23;-1;1;0
5.913;;1.303;;;;;;;;;;;;
8.913;;1.215;;;;;;;;;;;;
11.913;;1.253;;;;;;;;;;;;
14.913;;1.237;;;;;;;;;;;;
17.913;;1.192;;;;;;;;;;;;
20.913;;1.240;;;;;;;;;;;;
23.913;;1.215;;;;;;;;;;;;
26.913;;1.178;;;;;;;;;;;;
29.913;;1.175;;;;;;;;;;;;
32.913;;1.172;;;;;;;;;;;;
35.913;;1.175;;;;;;;;;;;;
38.913;;1.166;;;;;;;;;;;;
41.913;;1.165;;;;;;;;;;;;
44.913;;1.157;;;;;;;;;;;;
47.913;;1.158;;;;;;;;;;;;
50.913;;1.162;;;;;;;;;;;;
53.913;;1.141;;;;;;;;;;;;
56.913;;1.149;;;;;;;;;;;;
59.913;;1.159;;;;;;;;;;;;
62.913;;1.141;;;;;;;;;;;;
65.913;;1.139;;;;;;;;;;;;
68.913;;1.144;;;;;;;;;;;;
71.913;;1.127;;;;;;;;;;;;
74.913;;1.139;;;;;;;;;;;;
77.913;;1.127;;;;;;;;;;;;
80.913;;1.131;;;;;;;;;;;;
83.913;;1.129;;;;;;;;;;;;
86.913;;1.115;;;;;;;;;;;;
89.913;;1.123;;;;;;;;;;;;
92.913;;1.111;;;;;;;;;;;;
95.913;;1.115;;;;;;;;;;;;
98.913;;1.119;;;;;;;;;;;;
101.913;;1.112;;;;;;;;;;;;
104.913;;1.115;;;;;;;;;;;;
107.913;;1.115;;;;;;;;;;;;
110.913;;1.123;;;;;;;;;;;;
113.913;;1.092;;;;;;;;;;;;
116.913;;1.109;;;;;;;;;;;;
119.913;;1.123;;;;;;;;;;;;
122.913;;1.117;;;;;;;;;;;;
125.913;;1.090;;;;;;;;;;;;
128.913;;1.114;;;;;;;;;;;;
131.913;;1.104;;;;;;;;;;;;
134.913;;1.120;;;;;;;;;;;;
137.913;;1.111;;;;;;;;;;;;
140.913;;1.094;;;;;;;;;;;;
143.913;;1.083;;;;;;;;;;;;
146.913;;1.102;;;;;;;;;;;;
149.913;;1.089;;;;;;;;;;;;
152.913;;1.110;;;;;;;;;;;;
155.913;;1.090;;;;;;;;;;;;
158.913;;1.095;;;;;;;;;;;;
161.913;;1.076;;;;;;;;;;;;
164.913;;1.107;;;;;;;;;;;;
167.913;;1.082;;;;;;;;;;;;
170.913;;1.076;;;;;;;;;;;;
173.913;;1.076;;;;;;;;;;;;
176.913;;1.073;;;;;;;;;;;;
179.913;;1.106;;;;;;;;;;;;
182.913;;1.088;;;;;;;;;;;;
185.913;;1.068;;;;;;;;;;;;
188.913;;1.072;;;;;;;;;;;;
191.913;;1.076;;;;;;;;;;;;
194.913;;1.093;;;;;;;;;;;;
197.913;;1.066;;;;;;;;;;;;
200.913;;1.068;;;;;;;;;;;;
203.913;;1.062;;;;;;;;;;;;
206.913;;1.065;;;;;;;;;;;;
209.913;;1.054;;;;;;;;;;;;
212.913;;1.054;;;;;;;;;;;;
215.913;;1.037;;;;;;;;;;;;
218.913;;1.038;;;;;;;;;;;;
221.913;;1.082;;;;;;;;;;;;
224.913;;1.045;;;;;;;;;;;;
227.913;;1.045;;;;;;;;;;;;
230.913;;1.045;;;;;;;;;;;;
233.913;;1.030;;;;;;;;;;;;
236.913;;1.023;;;;;;;;;;;;
239.913;;1.063;;;;;;;;;;;;
242.913;;1.027;;;;;;;;;;;;
245.913;;1.033;;;;;;;;;;;;
248.913;;1.032;;;;;;;;;;;;
251.913;;1.029;;;;;;;;;;;;
254.913;;1.036;;;;;;;;;;;;
257.913;;1.042;;;;;;;;;;;;
260.913;;1.022;;;;;;;;;;;;
263.913;;1.033;;;;;;;;;;;;
266.913;;1.029;;;;;;;;;;;;
269.913;;1.031;;;;;;;;;;;;
272.913;;1.023;;;;;;;;;;;;
275.913;;1.026;;;;;;;;;;;;
278.913;;1.012;;;;;;;;;;;;
281.913;;1.020;;;;;;;;;;;;
284.913;;1.016;;;;;;;;;;;;
287.913;;1.007;;;;;;;;;;;;
290.913;;1.015;;;;;;;;;;;;
293.913;;1.015;;;;;;;;;;;;
296.913;;1.008;;;;;;;;;;;;
299.913;;1.025;;;;;;;;;;;;
338.45;4401;1.004;5.02;-1;938133;0;1;298;39.8;0;23;-1;1;0
344.913;4401;0.986;5.02;-1;938143;0;1;305;37.8;0;23;-1;1;0
57.221;;1.215;;;;;;;;;;;;
60.221;;1.178;;;;;;;;;;;;
63.221;;1.175;;;;;;;;;;;;
66.221;;1.172;;;;;;;;;;;;
69.221;;1.175;;;;;;;;;;;;
72.221;;1.166;;;;;;;;;;;;
75.221;;1.165;;;;;;;;;;;;
78.221;;1.157;;;;;;;;;;;;
81.221;;1.158;;;;;;;;;;;;
84.221;;1.162;;;;;;;;;;;;
87.221;;1.141;;;;;;;;;;;;
90.221;;1.149;;;;;;;;;;;;
93.221;;1.159;;;;;;;;;;;;
96.221;;1.141;;;;;;;;;;;;
99.221;;1.139;;;;;;;;;;;;
102.221;;1.144;;;;;;;;;;;;
105.221;;1.127;;;;;;;;;;;;
108.221;;1.139;;;;;;;;;;;;
111.221;;1.127;;;;;;;;;;;;
114.221;;1.131;;;;;;;;;;;;
117.221;;1.129;;;;;;;;;;;;
120.221;;1.115;;;;;;;;;;;;
123.221;;1.123;;;;;;;;;;;;
126.221;;1.111;;;;;;;;;;;;
129.221;;1.115;;;;;;;;;;;;
132.221;;1.119;;;;;;;;;;;;
135.221;;1.112;;;;;;;;;;;;
138.221;;1.115;;;;;;;;;;;;
141.221;;1.115;;;;;;;;;;;;
144.221;;1.123;;;;;;;;;;;;
147.221;;1.092;;;;;;;;;;;;
150.221;;1.109;;;;;;;;;;;;
153.221;;1.123;;;;;;;;;;;;
156.221;;1.117;;;;;;;;;;;;
159.221;;1.090;;;;;;;;;;;;
162.221;;1.114;;;;;;;;;;;;
165.221;;1.104;;;;;;;;;;;;
168.221;;1.120;;;;;;;;;;;;
171.221;;1.111;;;;;;;;;;;;
174.221;;1.094;;;;;;;;;;;;
177.221;;1.083;;;;;;;;;;;;
180.221;;1.102;;;;;;;;;;;;
183.221;;1.089;;;;;;;;;;;;
186.221;;1.110;;;;;;;;;;;;
189.221;;1.090;;;;;;;;;;;;
192.221;;1.095;;;;;;;;;;;;
195.221;;1.076;;;;;;;;;;;;
198.221;;1.107;;;;;;;;;;;;
201.221;;1.082;;;;;;;;;;;;
204.221;;1.076;;;;;;;;;;;;
207.221;;1.076;;;;;;;;;;;;
210.221;;1.073;;;;;;;;;;;;
213.221;;1.106;;;;;;;;;;;;
216.221;;1.088;;;;;;;;;;;;
219.221;;1.068;;;;;;;;;;;;
222.221;;1.072;;;;;;;;;;;;
225.221;;1.076;;;;;;;;;;;;
228.221;;1.093;;;;;;;;;;;;
231.221;;1.066;;;;;;;;;;;;
234.221;;1.068;;;;;;;;;;;;
237.221;;1.062;;;;;;;;;;;;
240.221;;1.065;;;;;;;;;;;;
243.221;;1.054;;;;;;;;;;;;
246.221;;1.054;;;;;;;;;;;;
249.221;;1.037;;;;;;;;;;;;
252.221;;1.038;;;;;;;;;;;;
255.221;;1.082;;;;;;;;;;;;
258.221;;1.045;;;;;;;;;;;;
261.221;;1.045;;;;;;;;;;;;
264.221;;1.045;;;;;;;;;;;;
267.221;;1.030;;;;;;;;;;;;
270.221;;1.023;;;;;;;;;;;;
273.221;;1.063;;;;;;;;;;;;
276.221;;1.027;;;;;;;;;;;;
279.221;;1.033;;;;;;;;;;;;
282.221;;1.032;;;;;;;;;;;;
285.221;;1.029;;;;;;;;;;;;
288.221;;1.036;;;;;;;;;;;;
291.221;;1.042;;;;;;;;;;;;
294.221;;1.022;;;;;;;;;;;;
297.221;;1.033;;;;;;;;;;;;
300.221;;1.029;;;;;;;;;;;;
303.221;;1.031;;;;;;;;;;;;
306.221;;1.023;;;;;;;;;;;;
309.221;;1.026;;;;;;;;;;;;
312.221;;1.012;;;;;;;;;;;;
315.221;;1.020;;;;;;;;;;;;
318.221;;1.016;;;;;;;;;;;;
321.221;;1.007;;;;;;;;;;;;
324.221;;1.015;;;;;;;;;;;;
327.221;;1.015;;;;;;;;;;;;
330.221;;1.008;;;;;;;;;;;;
333.221;;1.025;;;;;;;;;;;;
336.221;;1.004;;;;;;;;;;;;
339.221;;0.989;;;;;;;;;;;;
342.221;;0.985;;;;;;;;;;;;
345.221;;0.995;;;;;;;;;;;;
348.221;;0.986;;;;;;;;;;;;
351.221;;0.991;;;;;;;;;;;;
354.221;;0.981;;;;;;;;;;;;
392.864;4401;0.958;5.02;-1;938207;0;1;318;39.8;0;31;-1;1;0
399.914;4401;0.939;5.02;-1;938216;0;1;325;38.8;0;31;-1;1;0
410.916;;0.961;;;;;;;;;;;;
424.914;;0.940;;;;;;;;;;;;
447.914;;0.963;;;;;;;;;;;;
458.915;;0.934;;;;;;;;;;;;
473.916;;0.922;;;;;;;;;;;;
484.916;;0.907;;;;;;;;;;;;
498.915;;0.918;;;;;;;;;;;;
517.914;;0.901;;;;;;;;;;;;
528.914;;0.921;;;;;;;;;;;;
540.914;;0.900;;;;;;;;;;;;
551.916;;0.880;;;;;;;;;;;;
562.916;;1.006;;;;;;;;;;;;
573.912;;0.885;;;;;;;;;;;;
586.914;;0.910;;;;;;;;;;;;
597.914;;0.934;;;;;;;;;;;;
601.916;4401;0.880;5.03;-1;938473;0;1;527;36.8;0;15;-1;1;0
612.916;;0.910;;;;;;;;;;;;
623.914;;0.869;;;;;;;;;;;;
634.914;;0.849;;;;;;;;;;;;
646.914;;0.870;;;;;;;;;;;;
657.916;;0.832;;;;;;;;;;;;
668.916;;0.847;;;;;;;;;;;;
682.916;;0.819;;;;;;;;;;;;
693.914;;0.841;;;;;;;;;;;;
708.916;;0.855;;;;;;;;;;;;
719.914;;0.842;;;;;;;;;;;;
730.914;;0.820;;;;;;;;;;;;
742.914;;0.807;;;;;;;;;;;;
754.915;;0.794;;;;;;;;;;;;
765.916;;0.806;;;;;;;;;;;;
780.914;;0.818;;;;;;;;;;;;
791.916;;0.797;;;;;;;;;;;;
807.914;;0.813;;;;;;;;;;;;
819.914;;0.792;;;;;;;;;;;;
834.914;;0.811;;;;;;;;;;;;
845.914;;0.784;;;;;;;;;;;;
860.916;;0.762;;;;;;;;;;;;
871.914;;0.782;;;;;;;;;;;;
886.914;;0.766;;;;;;;;;;;;
897.914;;0.781;;;;;;;;;;;;
908.914;;0.767;;;;;;;;;;;;
930.916;;0.752;;;;;;;;;;;;
948.916;;0.775;;;;;;;;;;;;
959.914;;0.739;;;;;;;;;;;;
979.914;;0.753;;;;;;;;;;;;
990.914;;0.736;;;;;;;;;;;;
1001.916;;0.828;;;;;;;;;;;;
1012.916;;0.731;;;;;;;;;;;;
1024.914;;0.956;;;;;;;;;;;;
