timestamp;session;current;volt;soc;wh;mode;charge phase;charge time;temperature;fault flags;flags;charge limit;startup count;charge profile
14.227;1040;1.730;4.77;17;1017094;0;1;8;30.7;0;3;20
31.227;1040;1.730;4.74;17;1017133;0;1;25;32.7;0;3;18
-130.451;;0.000;;;;;;;;;;;;
-127.451;;0.000;;;;;;;;;;;;
-124.451;;0.000;;;;;;;;;;;;
-121.451;;0.000;;;;;;;;;;;;
-118.451;;0.000;;;;;;;;;;;;
-115.451;;0.000;;;;;;;;;;;;
-112.451;;0.000;;;;;;;;;;;;
-109.451;;0.000;;;;;;;;;;;;
-106.451;;0.000;;;;;;;;;;;;
-103.451;;0.000;;;;;;;;;;;;
-100.451;;0.000;;;;;;;;;;;;
-97.451;;0.000;;;;;;;;;;;;
-94.451;;0.000;;;;;;;;;;;;
-91.451;;0.000;;;;;;;;;;;;
-88.451;;0.000;;;;;;;;;;;;
-85.451;;0.000;;;;;;;;;;;;
-82.451;;0.000;;;;;;;;;;;;
-79.451;;0.000;;;;;;;;;;;;
-76.451;;0.000;;;;;;;;;;;;
-73.451;;0.000;;;;;;;;;;;;
-70.451;;0.000;;;;;;;;;;;;
-67.451;;0.000;;;;;;;;;;;;
-64.451;;0.000;;;;;;;;;;;;
-61.451;;0.000;;;;;;;;;;;;
-58.451;;0.000;;;;;;;;;;;;
-55.451;;0.000;;;;;;;;;;;;
-52.451;;0.000;;;;;;;;;;;;
-49.451;;0.000;;;;;;;;;;;;
-46.451;;0.000;;;;;;;;;;;;
-43.451;;0.000;;;;;;;;;;;;
-40.451;;0.000;;;;;;;;;;;;
-37.451;;0.000;;;;;;;;;;;;
-34.451;;0.000;;;;;;;;;;;;
-31.451;;0.000;;;;;;;;;;;;
-28.451;;0.000;;;;;;;;;;;;
-25.451;;0.000;;;;;;;;;;;;
-22.451;;0.000;;;;;;;;;;;;
-19.451;;0.000;;;;;;;;;;;;
-16.451;;0.000;;;;;;;;;;;;
-13.451;;0.000;;;;;;;;;;;;
-10.451;;0.000;;;;;;;;;;;;
-7.451;;0.000;;;;;;;;;;;;
-4.451;;0.000;;;;;;;;;;;;
-1.451;;0.000;;;;;;;;;;;;
2.451;;0.767;;;;;;;;;;;;
5.451;;1.133;;;;;;;;;;;;
8.451;;1.731;;;;;;;;;;;;
11.451;;1.728;;;;;;;;;;;;
14.451;;1.735;;;;;;;;;;;;
17.451;;1.732;;;;;;;;;;;;
20.451;;1.737;;;;;;;;;;;;
23.451;;1.736;;;;;;;;;;;;
26.451;;1.733;;;;;;;;;;;;
29.451;;1.730;;;;;;;;;;;;
32.451;;1.731;;;;;;;;;;;;
35.451;;1.734;;;;;;;;;;;;
38.451;;1.733;;;;;;;;;;;;
41.451;;1.730;;;;;;;;;;;;
44.451;;1.729;;;;;;;;;;;;
47.451;;1.725;;;;;;;;;;;;
69.125;1040;0.000;4.71;18;1017219;0;2;44;36.7;0;3;18
69.456;1040;1.729;4.71;18;1017219;0;2;44;36.7;0;3;18
69.754;1040;-0.008;5.05;18;1017219;0;2;45;36.7;0;3;18
77.227;1040;0.008;5.11;18;1017219;0;2;71;35.7;0;3;80

