timestamp;session;current;volt;soc;wh;mode;charge phase;charge time;temperature;fault flags;flags;charge limit;startup count;charge profile
109.985;1076;-1.261;5.02;58;1207953;0;1;101;30.7;0;7;-1;0;0
120.989;;-1.179;;;;;;;;;;;;
131.989;;-0.982;;;;;;;;;;;;
142.987;;-1.008;;;;;;;;;;;;
160.987;;-0.994;;;;;;;;;;;;
172.985;;-1.013;;;;;;;;;;;;
185.985;1076;-1.009;5.03;58;1208067;0;1;177;32.7;0;7;90
197.987;;-1.023;;;;;;;;;;;;
225.985;;-1.036;;;;;;;;;;;;
246.989;1076;-1.036;5.03;58;1208153;0;1;238;34.7;0;7;90
285.989;;-1.014;;;;;;;;;;;;
294.989;1076;-1.008;5.04;59;1208222;0;1;286;35.7;0;7;90
307.989;;-1.023;;;;;;;;;;;;
330.987;1076;-1.028;5.04;59;1208273;0;1;322;37.7;0;7;90
342.987;;-1.003;;;;;;;;;;;;
353.987;;-1.023;;;;;;;;;;;;
396.987;;-1.000;;;;;;;;;;;;
409.985;;-0.873;;;;;;;;;;;;
410.989;1076;-0.868;4.95;59;1208385;0;1;402;38.7;0;7;90
412.985;1076;-0.993;5.04;59;1208388;0;1;404;38.7;0;7;90
413.987;1076;-0.969;5.01;59;1208389;0;1;405;38.7;0;7;90
424.985;;-0.983;;;;;;;;;;;;
436.985;;-0.998;;;;;;;;;;;;
447.989;;-1.032;;;;;;;;;;;;
459.989;;-1.009;;;;;;;;;;;;
463.990;1076;-1.010;5.03;60;1208460;0;1;455;39.7;0;7;90

