timestamp;session;current;volt;soc;wh;mode;charge phase;charge time;temperature;fault flags;flags;charge limit;startup count;charge profile
30.69;1030;1.719;4.76;-1;1011948;0;1;5;40.7;0;3;-1;0;0
41.67;;1.680;;;;;;;;;;;;
52.67;;1.719;;;;;;;;;;;;
65.69;;1.671;;;;;;;;;;;;
76.67;;1.719;;;;;;;;;;;;
89.69;;1.685;;;;;;;;;;;;
100.67;;1.704;;;;;;;;;;;;
115.65;;1.683;;;;;;;;;;;;
126.69;;1.718;;;;;;;;;;;;
139.69;;1.671;;;;;;;;;;;;
150.69;;1.718;;;;;;;;;;;;
163.69;;1.685;;;;;;;;;;;;
174.69;;1.705;;;;;;;;;;;;
187.67;;1.678;;;;;;;;;;;;
198.67;;1.699;;;;;;;;;;;;
209.67;;1.718;;;;;;;;;;;;
513.69;;1.676;;;;;;;;;;;;
524.67;;1.717;;;;;;;;;;;;
545.65;1030;0.309;5.05;-1;1013105;0;1;520;39.7;0;3;-1;0;0
547.67;1030;0.014;5.10;-1;1013105;0;1;522;39.7;0;3;-1;0;0
555.67;1030;1.697;4.76;-1;1013107;0;1;530;39.7;0;3;-1;0;0
556.69;1030;0.464;4.99;-1;1013109;0;1;531;39.7;0;3;-1;0;0
557.65;1030;1.719;4.76;-1;1013112;0;1;532;39.7;0;3;-1;0;0
587.65;1030;0.014;5.10;-1;1013178;0;1;562;38.7;0;3;-1;0;0

