timestamp;session;current;volt;soc;wh;mode;charge phase;charge time;temperature;fault flags;flags;charge limit;startup count;charge profile
687.382;722;1.445;4.71;-1;906657;0;1;4;39.7;0;3;51
688.377;722;0.632;4.94;-1;906659;0;1;6;39.7;0;3;51
689.381;722;-0.013;5.09;-1;906659;0;1;6;39.7;0;3;51
692.383;722;0.014;5.10;-1;906659;0;1;10;39.7;0;3;51
722.379;722;-0.013;5.10;-1;906659;0;1;40;38.7;0;3;51

