timestamp;session;current;volt;soc;mwh;mode;charge phase;charge time;temperature;fault flags;flags;charge limit;startup count;charge profile
54646.675;4344;0.215;4.77;4;847108;0;1;305;39.8;0;7;9
54649.675;;0.406;;;;;;;;;;;;
54652.675;;0.522;;;;;;;;;;;;
54655.675;;0.522;;;;;;;;;;;;
54658.675;;0.526;;;;;;;;;;;;
54661.675;;0.526;;;;;;;;;;;;
54664.675;;0.527;;;;;;;;;;;;
54667.675;;0.525;;;;;;;;;;;;
54670.675;;0.521;;;;;;;;;;;;
54673.675;;0.511;;;;;;;;;;;;
54676.675;;0.508;;;;;;;;;;;;
54679.675;;0.498;;;;;;;;;;;;
54682.675;;0.494;;;;;;;;;;;;
54685.675;;0.490;;;;;;;;;;;;
54688.675;;0.486;;;;;;;;;;;;
54691.675;;0.488;;;;;;;;;;;;
54694.675;;0.492;;;;;;;;;;;;
54697.675;;0.501;;;;;;;;;;;;
54700.675;;0.505;;;;;;;;;;;;
54703.675;;0.513;;;;;;;;;;;;
54706.675;;0.522;;;;;;;;;;;;
54709.675;;0.526;;;;;;;;;;;;
54712.675;;0.531;;;;;;;;;;;;
54715.675;;0.534;;;;;;;;;;;;
54718.675;;0.535;;;;;;;;;;;;
54721.675;;0.537;;;;;;;;;;;;
54724.675;;0.537;;;;;;;;;;;;
54727.675;;0.537;;;;;;;;;;;;
54730.675;;0.538;;;;;;;;;;;;
54733.675;;0.540;;;;;;;;;;;;
54736.675;;0.541;;;;;;;;;;;;
54739.675;;0.537;;;;;;;;;;;;
54742.675;;0.541;;;;;;;;;;;;
54745.675;;0.542;;;;;;;;;;;;
54748.675;;0.539;;;;;;;;;;;;
54751.675;;0.532;;;;;;;;;;;;
54754.675;;0.521;;;;;;;;;;;;
54757.675;;0.516;;;;;;;;;;;;
54760.675;;0.505;;;;;;;;;;;;
54763.675;;0.502;;;;;;;;;;;;
54766.675;;0.497;;;;;;;;;;;;
54769.675;;0.492;;;;;;;;;;;;
54772.675;;0.489;;;;;;;;;;;;
54775.675;;0.490;;;;;;;;;;;;
54778.675;;0.497;;;;;;;;;;;;
