17150.191;;-0.683;;;;;;;;;;;;
1720.191;;-0.720;;;;;;;;;;;;
17220.189;;-0.668;;;;;;;;;;;;
17231.191;;-0.628;;;;;;;;;;;;
17242.189;;-0.650;;;;;;;;;;;;
17254.189;;-0.661;;;;;;;;;;;;
17265.193;;-0.673;;;;;;;;;;;;
17307.191;;-0.645;;;;;;;;;;;;
17318.191;;-0.689;;;;;;;;;;;;
17320.193;1082;-0.687;5.05;87;1231837;0;2;17313;30.7;0;7;93
17348.191;;-0.655;;;;;;;;;;;;
17349.193;1082;-0.532;4.94;87;1231863;0;2;17342;30.7;0;7;93
17352.189;1082;-0.646;5.02;87;1231866;0;2;17345;30.7;0;7;93
17363.189;;-0.550;;;;;;;;;;;;
17374.193;;-0.576;;;;;;;;;;;;
17385.192;;-0.589;;;;;;;;;;;;
17396.191;;-0.608;;;;;;;;;;;;
17409.195;;-0.619;;;;;;;;;;;;
17420.193;;-0.633;;;;;;;;;;;;
17476.193;;-0.600;;;;;;;;;;;;
17487.191;;-0.610;;;;;;;;;;;;
17498.191;;-0.626;;;;;;;;;;;;
17509.189;;-0.596;;;;;;;;;;;;
17521.191;;-0.609;;;;;;;;;;;;
17532.189;;-0.627;;;;;;;;;;;;
17543.193;;-0.615;;;;;;;;;;;;
17554.191;;-0.568;;;;;;;;;;;;
17565.191;;-0.627;;;;;;;;;;;;
17573.191;1082;-0.489;4.93;87;1232054;0;2;17566;31.7;0;7;93
17584.191;;-0.609;;;;;;;;;;;;
17596.191;;-0.598;;;;;;;;;;;;
17607.193;;-0.532;;;;;;;;;;;;
17609.193;1082;-0.679;5.03;87;1232082;0;2;17602;31.7;0;7;93
17620.193;;-0.609;;;;;;;;;;;;
17631.189;;-0.629;;;;;;;;;;;;
17642.191;;-0.642;;;;;;;;;;;;
17668.191;;-0.653;;;;;;;;;;;;
17682.193;;-0.664;;;;;;;;;;;;
17698.189;;-0.563;;;;;;;;;;;;
17702.193;1082;-0.497;4.93;87;1232164;0;2;17695;31.7;0;7;93
17703.189;1082;-0.637;5.03;87;1232165;0;2;17696;31.7;0;7;93
17706.193;1082;-0.443;4.91;87;1232168;0;2;17699;31.7;0;7;93
17710.191;1082;-0.577;4.99;87;1232170;0;2;17703;31.7;0;7;93
17721.189;;-0.590;;;;;;;;;;;;
17732.191;;-0.613;;;;;;;;;;;;
17743.193;;-0.629;;;;;;;;;;;;
17756.191;;-0.618;;;;;;;;;;;;
17767.193;;-0.634;;;;;;;;;;;;
17778.191;;-0.606;;;;;;;;;;;;
17790.191;;-0.631;;;;;;;;;;;;
17796.744;1082;0.000;5.01;87;1232243;0;2;17790;31.7;0;7;-1;0;0
17797.195;1082;0.003;0.97;87;1232243;0;2;17790;31.7;0;7;-1;0;0
17820.189;1082;-0.009;0.92;87;1232243;0;2;17813;31.7;0;7;-1;0;0

