timestamp;session;current;volt;soc;wh;mode;charge phase;charge time;temperature;fault flags;flags;charge limit;startup count;charge profile
6910.51;1063;-1.265;5.03;54;1096646;0;1;1;33.7;0;3;98
6921.55;;-1.033;;;;;;;;;;;;
6932.53;;-0.990;;;;;;;;;;;;
6943.53;;-0.960;;;;;;;;;;;;
6951.55;1063;-0.971;5.09;54;1096706;0;1;42;35.7;0;3;98
6968.55;;-1.190;;;;;;;;;;;;
6979.51;;-0.970;;;;;;;;;;;;
6993.53;;-0.984;;;;;;;;;;;;
7004.53;;-0.969;;;;;;;;;;;;
7016.51;;-0.992;;;;;;;;;;;;
7027.53;;-0.979;;;;;;;;;;;;
7035.51;1063;-0.994;5.09;54;1096823;0;1;126;36.7;0;3;98
7048.53;;-0.978;;;;;;;;;;;;
7059.55;;-1.221;;;;;;;;;;;;
7078.51;;-0.996;;;;;;;;;;;;
7089.55;;-0.975;;;;;;;;;;;;
7100.55;;-0.999;;;;;;;;;;;;
7111.53;1063;-1.000;5.09;55;1096936;0;1;202;37.7;0;3;98
7173.55;1063;-1.002;5.09;55;1097022;0;1;264;36.7;0;3;98
7316.51;1063;-1.004;5.08;56;1097223;0;1;407;35.7;0;3;98
7338.53;;-0.956;;;;;;;;;;;;
7417.55;;-0.933;;;;;;;;;;;;
7428.51;;-0.986;;;;;;;;;;;;
7513.53;1063;-0.981;5.09;57;1097496;0;1;604;34.7;0;3;98
7698.55;1063;-0.977;5.09;58;1097750;0;1;789;34.7;0;3;98
7881.55;1063;-0.970;5.09;59;1098000;0;1;972;34.7;0;3;98
8073.51;1063;-0.970;5.09;60;1098261;0;1;1164;34.7;0;3;98
8261.55;1063;-0.972;5.09;61;1098517;0;1;1352;34.7;0;3;98
8448.51;1063;-0.965;5.09;62;1098771;0;1;1539;34.7;0;3;98
8638.55;1063;-0.970;5.09;63;1099030;0;1;1729;34.7;0;3;98
8824.51;1063;-0.970;5.09;64;1099283;0;1;1915;34.7;0;3;98
9012.51;1063;-0.965;5.09;65;1099538;0;1;2103;34.7;0;3;98
9199.51;1063;-0.967;5.09;66;1099793;0;1;2290;33.7;0;3;98
9361.55;1063;-0.971;5.09;67;1100013;0;1;2452;33.7;0;3;98
9522.51;1063;-0.972;5.09;68;1100231;0;1;2613;33.7;0;3;98
9686.53;1063;-0.970;5.09;69;1100455;0;1;2777;33.7;0;3;98
9848.55;1063;-0.972;5.10;70;1100676;0;1;2939;33.7;0;3;98
10009.55;1063;-0.969;5.09;71;1100896;0;1;3100;33.7;0;3;98
10171.55;1063;-0.968;5.09;72;1101117;0;1;3262;33.7;0;3;98
10334.55;1063;-0.972;5.09;73;1101338;0;1;3425;33.7;0;3;98
10392.53;;-0.743;;;;;;;;;;;;
10403.55;;-0.959;;;;;;;;;;;;
10419.53;;-0.972;;;;;;;;;;;;
10442.51;;-0.748;;;;;;;;;;;;
10453.53;;-0.954;;;;;;;;;;;;
10464.53;;-0.744;;;;;;;;;;;;
10475.51;;-0.956;;;;;;;;;;;;
10486.53;;-0.746;;;;;;;;;;;;
10497.51;;-0.964;;;;;;;;;;;;
10508.51;;-0.748;;;;;;;;;;;;
10509.53;1063;-0.746;5.12;74;1101561;0;1;3600;33.7;0;3;98
10520.53;;-0.971;;;;;;;;;;;;
10532.51;;-0.749;;;;;;;;;;;;
10543.51;;-0.970;;;;;;;;;;;;
10554.55;;-0.751;;;;;;;;;;;;
10565.55;;-0.972;;;;;;;;;;;;
10576.55;;-0.751;;;;;;;;;;;;
10587.51;;-0.971;;;;;;;;;;;;
10598.51;;-0.751;;;;;;;;;;;;
10609.55;;-0.984;;;;;;;;;;;;
10620.55;;-0.752;;;;;;;;;;;;
10631.55;;-0.984;;;;;;;;;;;;
10652.55;;-0.754;;;;;;;;;;;;
10663.51;;-0.984;;;;;;;;;;;;
10674.57;;-0.755;;;;;;;;;;;;
10685.55;;-0.984;;;;;;;;;;;;
10686.51;1063;-0.985;5.09;75;1101779;0;1;3777;33.7;0;3;98
10697.51;;-0.755;;;;;;;;;;;;
10708.52;;-0.986;;;;;;;;;;;;
10719.55;;-0.757;;;;;;;;;;;;
10730.51;;-0.986;;;;;;;;;;;;
10741.51;;-0.755;;;;;;;;;;;;
10762.55;;-0.986;;;;;;;;;;;;
10773.53;;-0.759;;;;;;;;;;;;
10784.53;;-0.989;;;;;;;;;;;;
10795.51;;-0.757;;;;;;;;;;;;
10806.53;;-0.988;;;;;;;;;;;;
10817.55;;-0.758;;;;;;;;;;;;
10828.51;;-0.987;;;;;;;;;;;;
10839.51;;-0.757;;;;;;;;;;;;
10850.53;;-0.985;;;;;;;;;;;;
10861.51;1063;-0.986;5.09;76;1101992;0;1;3952;33.7;0;3;98
10872.53;;-0.757;;;;;;;;;;;;
10883.53;;-0.986;;;;;;;;;;;;
10894.53;;-0.758;;;;;;;;;;;;
10939.55;;-0.983;;;;;;;;;;;;
10950.51;;-0.756;;;;;;;;;;;;
10999.55;;-0.986;;;;;;;;;;;;
11010.55;;-0.756;;;;;;;;;;;;
11056.53;1063;-0.757;5.12;77;1102214;0;1;4147;33.7;0;3;98
11261.53;1063;-0.756;5.12;78;1102433;0;1;4352;33.7;0;3;98
11461.55;1063;-0.759;5.13;79;1102648;0;1;4552;33.7;0;3;98
11609.53;;-0.983;;;;;;;;;;;;
11620.51;;-0.762;;;;;;;;;;;;
11656.55;1063;-0.762;5.12;80;1102860;0;1;4747;33.7;0;3;98
11787.55;;-0.733;;;;;;;;;;;;
11798.51;;-1.001;;;;;;;;;;;;
11809.51;;-0.716;;;;;;;;;;;;

