timestamp;session;current;volt;soc;mwh;mode;charge phase;charge time;temperature;fault flags;flags;charge limit;startup count;charge profile
12685.267;4399;0.475;5.09;-1;928364;0;1;297;37.8;0;7;-1;1;0
12688.267;;1.276;;;;;;;;;;;;
12691.267;;1.277;;;;;;;;;;;;
12694.267;;1.277;;;;;;;;;;;;
12697.267;;1.277;;;;;;;;;;;;
12700.267;;1.282;;;;;;;;;;;;
12703.267;;1.287;;;;;;;;;;;;
12706.267;;1.287;;;;;;;;;;;;
12709.267;;1.292;;;;;;;;;;;;
12712.267;;1.297;;;;;;;;;;;;
12715.267;;1.300;;;;;;;;;;;;
12718.267;;1.300;;;;;;;;;;;;
12721.267;;1.301;;;;;;;;;;;;
12724.267;;1.299;;;;;;;;;;;;
12727.267;;1.302;;;;;;;;;;;;
12730.267;;1.304;;;;;;;;;;;;
12733.267;;1.304;;;;;;;;;;;;
12736.267;;1.302;;;;;;;;;;;;
12739.267;;1.302;;;;;;;;;;;;
12742.267;;1.303;;;;;;;;;;;;
12745.267;;1.302;;;;;;;;;;;;
12748.267;;1.304;;;;;;;;;;;;
12751.267;;1.302;;;;;;;;;;;;
12754.267;;1.303;;;;;;;;;;;;
12757.267;;1.302;;;;;;;;;;;;
12760.267;;1.301;;;;;;;;;;;;
12763.267;;1.300;;;;;;;;;;;;
12766.267;;1.299;;;;;;;;;;;;
12769.267;;1.295;;;;;;;;;;;;
12772.267;;1.293;;;;;;;;;;;;
12775.267;;1.294;;;;;;;;;;;;
12778.267;;1.296;;;;;;;;;;;;
12781.267;;1.298;;;;;;;;;;;;
12784.267;;1.304;;;;;;;;;;;;
12787.267;;1.303;;;;;;;;;;;;
12790.267;;1.304;;;;;;;;;;;;
12793.267;;1.306;;;;;;;;;;;;
12796.267;;1.310;;;;;;;;;;;;
12799.267;;1.308;;;;;;;;;;;;
12802.267;;1.308;;;;;;;;;;;;
12805.267;;1.309;;;;;;;;;;;;
12808.267;;1.310;;;;;;;;;;;;
12811.267;;1.310;;;;;;;;;;;;
12814.267;;1.309;;;;;;;;;;;;
12817.267;;1.309;;;;;;;;;;;;
12820.267;;1.312;;;;;;;;;;;;
12823.267;;1.311;;;;;;;;;;;;
12826.267;;1.310;;;;;;;;;;;;
12829.267;;1.309;;;;;;;;;;;;
12832.267;;1.307;;;;;;;;;;;;
12835.267;;1.305;;;;;;;;;;;;
12838.267;;1.304;;;;;;;;;;;;
12841.267;;1.302;;;;;;;;;;;;
12844.267;;1.301;;;;;;;;;;;;
12847.267;;1.303;;;;;;;;;;;;
12850.267;;1.302;;;;;;;;;;;;
12853.267;;1.303;;;;;;;;;;;;
12856.267;;1.302;;;;;;;;;;;;
12859.267;;1.305;;;;;;;;;;;;
12862.267;;1.308;;;;;;;;;;;;
12865.267;;1.311;;;;;;;;;;;;
12868.267;;1.314;;;;;;;;;;;;
12871.267;;1.313;;;;;;;;;;;;
12874.267;;1.316;;;;;;;;;;;;
12877.267;;1.311;;;;;;;;;;;;
12880.267;;1.312;;;;;;;;;;;;
12883.267;;1.317;;;;;;;;;;;;
12886.267;;1.313;;;;;;;;;;;;
12889.267;;1.315;;;;;;;;;;;;
12892.267;;1.310;;;;;;;;;;;;
12895.267;;1.315;;;;;;;;;;;;
12898.267;;1.313;;;;;;;;;;;;
12901.267;;1.314;;;;;;;;;;;;
12904.267;;1.314;;;;;;;;;;;;
12907.267;;1.310;;;;;;;;;;;;
12910.267;;1.308;;;;;;;;;;;;
12913.267;;1.304;;;;;;;;;;;;
12916.267;;1.304;;;;;;;;;;;;
12919.267;;1.304;;;;;;;;;;;;
12922.267;;1.302;;;;;;;;;;;;
12925.267;;1.303;;;;;;;;;;;;
12928.267;;1.306;;;;;;;;;;;;
12931.267;;1.307;;;;;;;;;;;;
12934.267;;1.312;;;;;;;;;;;;
12937.267;;1.313;;;;;;;;;;;;
12940.267;;1.313;;;;;;;;;;;;
12943.267;;1.311;;;;;;;;;;;;
12946.267;;1.314;;;;;;;;;;;;
12949.267;;1.311;;;;;;;;;;;;
12952.267;;1.313;;;;;;;;;;;;
12955.267;;1.311;;;;;;;;;;;;
12958.267;;1.312;;;;;;;;;;;;
12961.267;;1.311;;;;;;;;;;;;
12964.267;;1.316;;;;;;;;;;;;
12967.267;;1.315;;;;;;;;;;;;
12970.267;;1.318;;;;;;;;;;;;
