timestamp;session;current;volt;soc;mwh;mode;charge phase;charge time;temperature;fault flags;flags;charge limit;startup count;charge profile
2.997;4341;0.476;5.00;70;842738;0;1;297;33.8;0;7;-1;0;0
5.997;;1.369;;;;;;;;;;;;
8.997;;1.375;;;;;;;;;;;;
11.997;;1.384;;;;;;;;;;;;
14.997;;1.392;;;;;;;;;;;;
17.997;;1.391;;;;;;;;;;;;
20.997;;1.388;;;;;;;;;;;;
23.997;;1.387;;;;;;;;;;;;
26.997;;1.383;;;;;;;;;;;;
29.997;;1.381;;;;;;;;;;;;
32.997;;1.377;;;;;;;;;;;;
35.997;;1.377;;;;;;;;;;;;
38.997;;1.376;;;;;;;;;;;;
41.997;;1.375;;;;;;;;;;;;
44.997;;1.375;;;;;;;;;;;;
47.997;;1.375;;;;;;;;;;;;
50.997;;1.380;;;;;;;;;;;;
53.997;;1.385;;;;;;;;;;;;
56.997;;1.386;;;;;;;;;;;;
59.997;;1.394;;;;;;;;;;;;
62.997;;1.401;;;;;;;;;;;;
65.997;;1.397;;;;;;;;;;;;
68.997;;1.401;;;;;;;;;;;;
71.997;;1.401;;;;;;;;;;;;
74.997;;1.402;;;;;;;;;;;;
77.997;;1.401;;;;;;;;;;;;
80.997;;1.400;;;;;;;;;;;;
83.997;;1.402;;;;;;;;;;;;
86.997;;1.402;;;;;;;;;;;;
89.997;;1.403;;;;;;;;;;;;
92.997;;1.403;;;;;;;;;;;;
95.997;;1.403;;;;;;;;;;;;
98.997;;1.404;;;;;;;;;;;;
101.997;;1.405;;;;;;;;;;;;
104.997;;1.404;;;;;;;;;;;;
107.997;;1.403;;;;;;;;;;;;
110.997;;1.378;;;;;;;;;;;;
113.997;;1.375;;;;;;;;;;;;
116.997;;1.373;;;;;;;;;;;;
119.997;;1.373;;;;;;;;;;;;
122.997;;1.370;;;;;;;;;;;;
125.997;;1.372;;;;;;;;;;;;
128.997;;1.373;;;;;;;;;;;;
131.997;;1.376;;;;;;;;;;;;
134.997;;1.375;;;;;;;;;;;;
137.997;;1.380;;;;;;;;;;;;
140.997;;1.383;;;;;;;;;;;;
143.997;;1.386;;;;;;;;;;;;
146.997;;1.392;;;;;;;;;;;;
149.997;;1.393;;;;;;;;;;;;
152.997;;1.391;;;;;;;;;;;;
155.997;;1.395;;;;;;;;;;;;
158.997;;1.398;;;;;;;;;;;;
161.997;;1.397;;;;;;;;;;;;
164.997;;1.398;;;;;;;;;;;;
167.997;;1.397;;;;;;;;;;;;
170.997;;1.398;;;;;;;;;;;;
173.997;;1.398;;;;;;;;;;;;
176.997;;1.398;;;;;;;;;;;;
179.997;;1.400;;;;;;;;;;;;
182.997;;1.399;;;;;;;;;;;;
185.997;;1.398;;;;;;;;;;;;
188.997;;1.397;;;;;;;;;;;;
191.997;;1.395;;;;;;;;;;;;
194.997;;1.393;;;;;;;;;;;;
197.997;;1.379;;;;;;;;;;;;
200.997;;1.377;;;;;;;;;;;;
203.997;;1.376;;;;;;;;;;;;
206.997;;1.374;;;;;;;;;;;;
209.997;;1.375;;;;;;;;;;;;
212.997;;1.375;;;;;;;;;;;;
215.997;;1.375;;;;;;;;;;;;
218.997;;1.377;;;;;;;;;;;;
221.997;;1.383;;;;;;;;;;;;
