timestamp;session;current;volt;soc;wh;mode;charge phase;charge time;temperature;fault flags;flags;charge limit;startup count;charge profile
1185.256;1046;1.713;4.92;52;1043889;0;1;1046;35.7;0;3;59
1196.256;;1.470;;;;;;;;;;;;
1207.258;;1.725;;;;;;;;;;;;
1218.256;;1.484;;;;;;;;;;;;
1232.257;;1.372;;;;;;;;;;;;
1243.256;;1.451;;;;;;;;;;;;
1257.259;;1.468;;;;;;;;;;;;
1274.258;;1.681;;;;;;;;;;;;
1285.257;;1.467;;;;;;;;;;;;
1286.258;1046;1.466;4.95;52;1044102;0;1;1279;37.7;0;3;59
1305.255;1046;1.476;4.95;53;1044140;0;1;1298;37.7;0;3;59
1369.256;;1.493;;;;;;;;;;;;
1385.258;;1.475;;;;;;;;;;;;
1447.258;;1.395;;;;;;;;;;;;
1458.259;;1.415;;;;;;;;;;;;
1500.258;;1.433;;;;;;;;;;;;
1514.256;;1.587;;;;;;;;;;;;
1518.259;1046;1.646;4.92;54;1044568;0;1;1511;37.7;0;3;59
1529.259;;1.412;;;;;;;;;;;;
1560.258;;1.389;;;;;;;;;;;;
1576.256;;1.414;;;;;;;;;;;;
1661.256;;1.432;;;;;;;;;;;;
1702.257;1046;1.436;4.94;55;1044925;0;1;1695;38.7;0;3;59
1709.259;1046;1.394;4.94;56;1044938;0;1;1702;38.7;0;3;59
1722.256;1046;-0.014;5.09;56;1044962;0;1;1715;38.7;0;3;59
1723.258;1046;-0.014;5.09;56;1044962;0;1;1716;38.7;0;3;59
1727.257;1046;1.627;4.92;56;1044962;0;1;1720;38.7;0;3;59
1739.258;;1.431;;;;;;;;;;;;
1753.259;;1.449;;;;;;;;;;;;
1812.256;;1.427;;;;;;;;;;;;
1846.256;;1.446;;;;;;;;;;;;
1857.259;1046;1.444;4.94;57;1045221;0;1;1850;38.7;0;3;59
1970.258;;1.462;;;;;;;;;;;;
1987.258;;1.435;;;;;;;;;;;;
1999.257;1046;1.442;4.94;58;1045502;0;1;1992;38.7;0;3;59
2025.259;;1.461;;;;;;;;;;;;
2036.258;;1.420;;;;;;;;;;;;
2047.256;;1.458;;;;;;;;;;;;
1933.67;;1.459;;;;;;;;;;;;
1936.67;;1.453;;;;;;;;;;;;
1939.67;;1.458;;;;;;;;;;;;
1942.67;;1.437;;;;;;;;;;;;
1945.67;;1.452;;;;;;;;;;;;
1948.67;;1.456;;;;;;;;;;;;
1951.67;;1.459;;;;;;;;;;;;
1954.67;;1.458;;;;;;;;;;;;
1957.67;;1.460;;;;;;;;;;;;
1960.67;;1.460;;;;;;;;;;;;
1963.67;;1.459;;;;;;;;;;;;
1966.67;;1.459;;;;;;;;;;;;
1969.67;;1.462;;;;;;;;;;;;
1972.67;;1.461;;;;;;;;;;;;
1975.67;;1.463;;;;;;;;;;;;
