timestamp;session;current;volt;soc;wh;mode;charge phase;charge time;temperature;fault flags;flags;charge limit;startup count;charge profile
17791.183;980;0.063;5.11;-1;924551;0;1;8;30.7;0;3;-1;0;0
17804.183;980;0.132;5.09;100;924551;0;1;20;30.7;0;3;-1;0;0
17806.183;980;0.061;5.12;100;924551;0;1;22;30.7;0;3;-1;0;0
17811.185;980;0.064;5.11;100;924551;0;1;28;30.7;0;3;-1;0;0
17812.189;980;0.094;5.10;100;924551;0;1;28;30.7;0;3;-1;0;0
17824.183;;0.082;;;;;;;;;;;;
17834.183;980;0.139;5.11;100;924551;0;1;50;30.7;0;3;-1;0;0
17836.185;980;0.159;5.08;100;924551;0;1;52;30.7;0;3;-1;0;0
17849.186;;0.115;;;;;;;;;;;;
17862.187;;0.087;;;;;;;;;;;;
17864.187;980;0.236;5.10;100;924551;0;1;80;30.7;0;3;-1;0;0
17866.185;980;0.061;5.11;100;924552;0;1;82;30.7;0;3;-1;0;0
17877.187;;0.109;;;;;;;;;;;;
17891.185;;0.098;;;;;;;;;;;;
17894.185;980;0.068;5.11;100;924552;0;1;110;30.7;0;3;-1;0;0
17896.187;980;0.120;5.11;100;924552;0;1;112;30.7;0;3;-1;0;0
17903.185;980;0.057;5.12;100;924552;0;1;120;30.7;0;3;-1;0;0
17904.185;980;0.110;5.10;100;924552;0;1;120;30.7;0;3;-1;0;0
17906.185;980;0.074;5.10;100;924552;0;1;122;30.7;0;3;-1;0;0
17907.183;980;0.056;5.12;100;924552;0;1;124;30.7;0;3;-1;0;0
17919.187;;0.087;;;;;;;;;;;;
17924.185;980;0.081;5.12;100;924552;0;1;140;30.7;0;3;-1;0;0
17926.183;980;0.104;5.10;100;924552;0;1;142;30.7;0;3;-1;0;0
17940.187;;0.083;;;;;;;;;;;;
17952.185;;0.102;;;;;;;;;;;;
17954.183;980;0.123;5.10;100;924552;0;1;170;30.7;0;3;-1;0;0
17956.183;980;0.110;5.10;100;924552;0;1;172;30.7;0;3;-1;0;0
17959.187;980;0.138;5.11;100;924552;0;1;176;30.7;0;3;-1;0;0
