timestamp;session;current;volt;soc;mwh;mode;charge phase;charge time;temperature;fault flags;flags;charge limit;startup count;charge profile
2.897;4400;0.476;5.00;-1;934325;0;1;297;37.8;0;23;-1;3;0
5.897;;1.310;;;;;;;;;;;;
8.897;;1.323;;;;;;;;;;;;
11.897;;1.324;;;;;;;;;;;;
14.897;;1.326;;;;;;;;;;;;
17.897;;1.326;;;;;;;;;;;;
20.897;;1.330;;;;;;;;;;;;
23.897;;1.326;;;;;;;;;;;;
26.897;;1.324;;;;;;;;;;;;
29.897;;1.321;;;;;;;;;;;;
32.897;;1.319;;;;;;;;;;;;
35.897;;1.320;;;;;;;;;;;;
38.897;;1.317;;;;;;;;;;;;
41.897;;1.318;;;;;;;;;;;;
44.897;;1.319;;;;;;;;;;;;
47.897;;1.322;;;;;;;;;;;;
50.897;;1.321;;;;;;;;;;;;
53.897;;1.326;;;;;;;;;;;;
56.897;;1.329;;;;;;;;;;;;
59.897;;1.332;;;;;;;;;;;;
62.897;;1.333;;;;;;;;;;;;
65.897;;1.334;;;;;;;;;;;;
68.897;;1.333;;;;;;;;;;;;
71.897;;1.334;;;;;;;;;;;;
74.897;;1.336;;;;;;;;;;;;
77.897;;1.336;;;;;;;;;;;;
80.897;;1.337;;;;;;;;;;;;
83.897;;1.335;;;;;;;;;;;;
86.897;;1.334;;;;;;;;;;;;
89.897;;1.333;;;;;;;;;;;;
92.897;;1.334;;;;;;;;;;;;
95.897;;1.335;;;;;;;;;;;;
98.897;;1.335;;;;;;;;;;;;
101.897;;1.333;;;;;;;;;;;;
104.897;;1.330;;;;;;;;;;;;
107.897;;1.326;;;;;;;;;;;;
110.897;;1.325;;;;;;;;;;;;
113.897;;1.321;;;;;;;;;;;;
116.897;;1.321;;;;;;;;;;;;
119.897;;1.322;;;;;;;;;;;;
122.897;;1.321;;;;;;;;;;;;
125.897;;1.321;;;;;;;;;;;;
128.897;;1.332;;;;;;;;;;;;
131.897;;1.331;;;;;;;;;;;;
134.897;;1.335;;;;;;;;;;;;
137.897;;1.334;;;;;;;;;;;;
140.897;;1.337;;;;;;;;;;;;
143.897;;1.337;;;;;;;;;;;;
146.897;;1.338;;;;;;;;;;;;
149.897;;1.339;;;;;;;;;;;;
152.897;;1.340;;;;;;;;;;;;
155.897;;1.339;;;;;;;;;;;;
158.897;;1.338;;;;;;;;;;;;
161.897;;1.339;;;;;;;;;;;;
164.897;;1.339;;;;;;;;;;;;
167.897;;1.337;;;;;;;;;;;;
170.897;;1.337;;;;;;;;;;;;
173.897;;1.337;;;;;;;;;;;;
176.897;;1.338;;;;;;;;;;;;
179.897;;1.336;;;;;;;;;;;;
182.897;;1.335;;;;;;;;;;;;
185.897;;1.331;;;;;;;;;;;;
188.897;;1.328;;;;;;;;;;;;
191.897;;1.327;;;;;;;;;;;;
194.897;;1.323;;;;;;;;;;;;
197.897;;1.323;;;;;;;;;;;;
200.897;;1.326;;;;;;;;;;;;
203.897;;1.330;;;;;;;;;;;;
206.897;;1.331;;;;;;;;;;;;
209.897;;1.335;;;;;;;;;;;;
212.897;;1.336;;;;;;;;;;;;
215.897;;1.337;;;;;;;;;;;;
218.897;;1.338;;;;;;;;;;;;
221.897;;1.337;;;;;;;;;;;;
224.897;;1.337;;;;;;;;;;;;
227.897;;1.338;;;;;;;;;;;;
230.897;;1.338;;;;;;;;;;;;
233.897;;1.337;;;;;;;;;;;;
236.897;;1.337;;;;;;;;;;;;
239.897;;1.337;;;;;;;;;;;;
242.897;;1.337;;;;;;;;;;;;
245.897;;1.337;;;;;;;;;;;;
248.897;;1.337;;;;;;;;;;;;
251.897;;1.337;;;;;;;;;;;;
254.897;;1.337;;;;;;;;;;;;
257.897;;1.339;;;;;;;;;;;;
260.897;;1.339;;;;;;;;;;;;
263.897;;1.337;;;;;;;;;;;;
266.897;;1.339;;;;;;;;;;;;
269.897;;1.338;;;;;;;;;;;;
272.897;;1.337;;;;;;;;;;;;
275.897;;1.337;;;;;;;;;;;;
278.897;;1.338;;;;;;;;;;;;
281.897;;1.339;;;;;;;;;;;;
284.897;;1.339;;;;;;;;;;;;
287.897;;1.339;;;;;;;;;;;;
290.897;;1.340;;;;;;;;;;;;
293.897;;1.339;;;;;;;;;;;;
296.897;;1.341;;;;;;;;;;;;
299.897;;1.340;;;;;;;;;;;;
337.841;4400;1.339;5.00;-1;934389;0;1;298;39.8;0;23;-1;3;0
343.899;4400;1.338;5.00;-1;934400;0;1;304;37.8;0;23;-1;3;0
601.900;4400;1.340;5.00;-1;934876;0;1;562;37.8;0;7;-1;3;0
1320.900;;1.354;;;;;;;;;;;;
1765.900;;1.337;;;;;;;;;;;;
1782.900;;1.319;;;;;;;;;;;;
1802.900;;1.306;;;;;;;;;;;;
1819.898;;1.327;;;;;;;;;;;;
1830.898;;1.296;;;;;;;;;;;;
1841.900;;1.282;;;;;;;;;;;;
1853.897;;1.264;;;;;;;;;;;;
1866.900;;1.292;;;;;;;;;;;;
1877.898;;1.250;;;;;;;;;;;;
1889.898;;1.279;;;;;;;;;;;;
1900.898;;1.244;;;;;;;;;;;;
1912.900;;1.218;;;;;;;;;;;;
1925.899;;1.232;;;;;;;;;;;;
1937.901;;1.208;;;;;;;;;;;;
1948.900;;1.193;;;;;;;;;;;;
1975.900;;1.177;;;;;;;;;;;;
1996.898;;1.160;;;;;;;;;;;;
1697.273;;1.350;;;;;;;;;;;;
1700.273;;1.356;;;;;;;;;;;;
1703.273;;1.359;;;;;;;;;;;;
1706.273;;1.361;;;;;;;;;;;;
1709.273;;1.349;;;;;;;;;;;;
1712.273;;1.352;;;;;;;;;;;;
1715.273;;1.356;;;;;;;;;;;;
1718.273;;1.355;;;;;;;;;;;;
1721.273;;1.352;;;;;;;;;;;;
1724.273;;1.359;;;;;;;;;;;;
1727.273;;1.357;;;;;;;;;;;;
1730.273;;1.358;;;;;;;;;;;;
1733.273;;1.358;;;;;;;;;;;;
1736.273;;1.359;;;;;;;;;;;;
1739.273;;1.356;;;;;;;;;;;;
1742.273;;1.357;;;;;;;;;;;;
1745.273;;1.357;;;;;;;;;;;;
1748.273;;1.352;;;;;;;;;;;;
1751.273;;1.342;;;;;;;;;;;;
1754.273;;1.355;;;;;;;;;;;;
1757.273;;1.343;;;;;;;;;;;;
1760.273;;1.347;;;;;;;;;;;;
1763.273;;1.334;;;;;;;;;;;;
1766.273;;1.338;;;;;;;;;;;;
1769.273;;1.344;;;;;;;;;;;;
1772.273;;1.339;;;;;;;;;;;;
1775.273;;1.327;;;;;;;;;;;;
1778.273;;1.324;;;;;;;;;;;;
1781.273;;1.327;;;;;;;;;;;;
1784.273;;1.315;;;;;;;;;;;;
1787.273;;1.325;;;;;;;;;;;;
1790.273;;1.321;;;;;;;;;;;;
1793.273;;1.311;;;;;;;;;;;;
1796.273;;1.307;;;;;;;;;;;;
1799.273;;1.310;;;;;;;;;;;;
1802.273;;1.317;;;;;;;;;;;;
1805.273;;1.299;;;;;;;;;;;;
1808.273;;1.296;;;;;;;;;;;;
1811.273;;1.295;;;;;;;;;;;;
1814.273;;1.307;;;;;;;;;;;;
1817.273;;1.327;;;;;;;;;;;;
1820.273;;1.295;;;;;;;;;;;;
1823.273;;1.284;;;;;;;;;;;;
1826.273;;1.283;;;;;;;;;;;;
1829.273;;1.283;;;;;;;;;;;;
1832.273;;1.288;;;;;;;;;;;;
