timestamp;session;current;volt;soc;mwh;mode;charge phase;charge time;temperature;fault flags;flags;charge limit;startup count;charge profile
60.989;4343;0.119;4.80;4;846048;0;2;306;36.8;0;7;9
63.989;;0.521;;;;;;;;;;;;
66.989;;0.552;;;;;;;;;;;;
69.989;;0.553;;;;;;;;;;;;
72.989;;0.556;;;;;;;;;;;;
75.989;;0.557;;;;;;;;;;;;
78.989;;0.003;;;;;;;;;;;;
81.989;;0.003;;;;;;;;;;;;
84.989;;0.002;;;;;;;;;;;;
87.989;;0.004;;;;;;;;;;;;
90.989;;0.002;;;;;;;;;;;;
93.989;;0.187;;;;;;;;;;;;
96.989;;0.298;;;;;;;;;;;;
99.989;;0.302;;;;;;;;;;;;
102.989;;0.129;;;;;;;;;;;;
105.989;;0.150;;;;;;;;;;;;
108.989;;0.550;;;;;;;;;;;;
111.989;;0.553;;;;;;;;;;;;
114.989;;0.555;;;;;;;;;;;;
117.989;;0.555;;;;;;;;;;;;
120.989;;0.555;;;;;;;;;;;;
123.989;;0.554;;;;;;;;;;;;
126.989;;0.555;;;;;;;;;;;;
129.989;;0.556;;;;;;;;;;;;
132.989;;0.558;;;;;;;;;;;;
135.989;;0.556;;;;;;;;;;;;
138.989;;0.560;;;;;;;;;;;;
141.989;;0.558;;;;;;;;;;;;
144.989;;0.559;;;;;;;;;;;;
147.989;;0.558;;;;;;;;;;;;
150.989;;0.560;;;;;;;;;;;;
153.989;;0.558;;;;;;;;;;;;
156.989;;0.558;;;;;;;;;;;;
159.989;;0.559;;;;;;;;;;;;
162.989;;0.561;;;;;;;;;;;;
165.989;;0.560;;;;;;;;;;;;
168.989;;0.561;;;;;;;;;;;;
171.989;;0.561;;;;;;;;;;;;
174.989;;0.561;;;;;;;;;;;;
177.989;;0.563;;;;;;;;;;;;
180.989;;0.562;;;;;;;;;;;;
183.989;;0.563;;;;;;;;;;;;
186.989;;0.564;;;;;;;;;;;;
189.989;;0.562;;;;;;;;;;;;
192.989;;0.562;;;;;;;;;;;;
195.989;;0.563;;;;;;;;;;;;
198.989;;0.562;;;;;;;;;;;;
201.989;;0.561;;;;;;;;;;;;
204.989;;0.564;;;;;;;;;;;;
207.989;;0.564;;;;;;;;;;;;
210.989;;0.562;;;;;;;;;;;;
213.989;;0.562;;;;;;;;;;;;
216.989;;0.564;;;;;;;;;;;;
219.989;;0.567;;;;;;;;;;;;
222.989;;0.565;;;;;;;;;;;;
225.989;;0.564;;;;;;;;;;;;
228.989;;0.563;;;;;;;;;;;;
231.989;;0.562;;;;;;;;;;;;
234.989;;0.565;;;;;;;;;;;;
237.989;;0.563;;;;;;;;;;;;
240.989;;0.565;;;;;;;;;;;;
243.989;;0.566;;;;;;;;;;;;
246.989;;0.563;;;;;;;;;;;;
249.989;;0.564;;;;;;;;;;;;
252.989;;0.565;;;;;;;;;;;;
255.989;;0.564;;;;;;;;;;;;
258.989;;0.568;;;;;;;;;;;;
261.989;;0.566;;;;;;;;;;;;
264.989;;0.567;;;;;;;;;;;;
267.989;;0.566;;;;;;;;;;;;
270.989;;0.564;;;;;;;;;;;;
273.989;;0.563;;;;;;;;;;;;
276.989;;0.563;;;;;;;;;;;;
279.989;;0.565;;;;;;;;;;;;
282.989;;0.565;;;;;;;;;;;;
285.989;;0.569;;;;;;;;;;;;
288.989;;0.565;;;;;;;;;;;;
291.989;;0.565;;;;;;;;;;;;
294.989;;0.567;;;;;;;;;;;;
297.989;;0.566;;;;;;;;;;;;
300.989;;0.566;;;;;;;;;;;;
303.989;;0.568;;;;;;;;;;;;
306.989;;0.563;;;;;;;;;;;;
309.989;;0.566;;;;;;;;;;;;
312.989;;0.567;;;;;;;;;;;;
315.989;;0.567;;;;;;;;;;;;
318.989;;0.569;;;;;;;;;;;;
321.989;;0.567;;;;;;;;;;;;
324.989;;0.564;;;;;;;;;;;;
327.989;;0.567;;;;;;;;;;;;
330.989;;0.566;;;;;;;;;;;;
333.989;;0.568;;;;;;;;;;;;
336.989;;0.569;;;;;;;;;;;;
339.989;;0.567;;;;;;;;;;;;
342.989;;0.566;;;;;;;;;;;;
345.989;;0.564;;;;;;;;;;;;
348.989;;0.568;;;;;;;;;;;;
351.989;;0.565;;;;;;;;;;;;
354.989;;0.566;;;;;;;;;;;;
357.989;;0.568;;;;;;;;;;;;
395.813;4343;0.558;4.61;4;846073;0;2;307;38.8;0;7;9
403.989;4343;0.569;4.62;4;846078;0;2;315;37.8;0;7;9
518.990;4343;0.569;4.62;5;846162;0;2;430;36.8;0;7;9
762.992;4343;0.571;4.62;6;846339;0;2;674;35.8;0;7;9
1001.990;4343;0.573;4.62;7;846516;0;2;913;35.8;0;7;9
1258.992;4343;0.578;4.63;8;846705;0;2;1170;35.8;0;7;9
1195.706;;0.577;;;;;;;;;;;;
1198.706;;0.574;;;;;;;;;;;;
1201.706;;0.575;;;;;;;;;;;;
1204.706;;0.573;;;;;;;;;;;;
1207.706;;0.577;;;;;;;;;;;;
1210.706;;0.576;;;;;;;;;;;;
1213.706;;0.577;;;;;;;;;;;;
1216.706;;0.575;;;;;;;;;;;;
1219.706;;0.575;;;;;;;;;;;;
1222.706;;0.575;;;;;;;;;;;;
1225.706;;0.577;;;;;;;;;;;;
1228.706;;0.577;;;;;;;;;;;;
1231.706;;0.573;;;;;;;;;;;;
1234.706;;0.576;;;;;;;;;;;;
1237.706;;0.576;;;;;;;;;;;;
1240.706;;0.576;;;;;;;;;;;;
1243.706;;0.577;;;;;;;;;;;;
1246.706;;0.580;;;;;;;;;;;;
1249.706;;0.578;;;;;;;;;;;;
1252.706;;0.577;;;;;;;;;;;;
1255.706;;0.574;;;;;;;;;;;;
1258.706;;0.574;;;;;;;;;;;;
1261.706;;0.577;;;;;;;;;;;;
1264.706;;0.577;;;;;;;;;;;;
1267.706;;0.575;;;;;;;;;;;;
1270.706;;0.579;;;;;;;;;;;;
1273.706;;0.572;;;;;;;;;;;;
1276.706;;0.574;;;;;;;;;;;;
1279.706;;0.575;;;;;;;;;;;;
1282.706;;0.576;;;;;;;;;;;;
1285.706;;0.577;;;;;;;;;;;;
1288.706;;0.575;;;;;;;;;;;;
1291.706;;0.577;;;;;;;;;;;;
1294.706;;0.575;;;;;;;;;;;;
1297.706;;0.577;;;;;;;;;;;;
1300.706;;0.576;;;;;;;;;;;;
1303.706;;0.580;;;;;;;;;;;;
1306.706;;0.574;;;;;;;;;;;;
1309.706;;0.577;;;;;;;;;;;;
1312.706;;0.576;;;;;;;;;;;;
1315.706;;0.578;;;;;;;;;;;;
1318.706;;0.576;;;;;;;;;;;;
1321.706;;0.576;;;;;;;;;;;;
1324.706;;0.577;;;;;;;;;;;;
1327.706;;0.579;;;;;;;;;;;;
1330.706;;0.578;;;;;;;;;;;;
1333.706;;0.579;;;;;;;;;;;;
1336.706;;0.577;;;;;;;;;;;;
1339.706;;0.577;;;;;;;;;;;;
1342.706;;0.578;;;;;;;;;;;;
1345.706;;0.578;;;;;;;;;;;;
1348.706;;0.578;;;;;;;;;;;;
1351.706;;0.576;;;;;;;;;;;;
1354.706;;0.577;;;;;;;;;;;;
1357.706;;0.575;;;;;;;;;;;;
1360.706;;0.577;;;;;;;;;;;;
1363.706;;0.578;;;;;;;;;;;;
1366.706;;0.578;;;;;;;;;;;;
1369.706;;0.576;;;;;;;;;;;;
1372.706;;0.574;;;;;;;;;;;;
1375.706;;0.579;;;;;;;;;;;;
1378.706;;0.578;;;;;;;;;;;;
1381.706;;0.578;;;;;;;;;;;;
1384.706;;0.580;;;;;;;;;;;;
1387.706;;0.577;;;;;;;;;;;;
1390.706;;0.579;;;;;;;;;;;;
1393.706;;0.578;;;;;;;;;;;;
1396.706;;0.576;;;;;;;;;;;;
1399.706;;0.577;;;;;;;;;;;;
1402.706;;0.575;;;;;;;;;;;;
1405.706;;0.577;;;;;;;;;;;;
1408.706;;0.578;;;;;;;;;;;;
1411.706;;0.577;;;;;;;;;;;;
1414.706;;0.578;;;;;;;;;;;;
1417.706;;0.579;;;;;;;;;;;;
1420.706;;0.577;;;;;;;;;;;;
1423.706;;0.579;;;;;;;;;;;;
1426.706;;0.579;;;;;;;;;;;;
1429.706;;0.578;;;;;;;;;;;;
1432.706;;0.576;;;;;;;;;;;;
1435.706;;0.578;;;;;;;;;;;;
1438.706;;0.577;;;;;;;;;;;;
1441.706;;0.577;;;;;;;;;;;;
1444.706;;0.580;;;;;;;;;;;;
1447.706;;0.579;;;;;;;;;;;;
1450.706;;0.578;;;;;;;;;;;;
1453.706;;0.577;;;;;;;;;;;;
1456.706;;0.577;;;;;;;;;;;;
1459.706;;0.579;;;;;;;;;;;;
1462.706;;0.579;;;;;;;;;;;;
1465.706;;0.578;;;;;;;;;;;;
1468.706;;0.578;;;;;;;;;;;;
1471.706;;0.578;;;;;;;;;;;;
1474.706;;0.578;;;;;;;;;;;;
1477.706;;0.577;;;;;;;;;;;;
1480.706;;0.578;;;;;;;;;;;;
1483.706;;0.578;;;;;;;;;;;;
1486.706;;0.580;;;;;;;;;;;;
1489.706;;0.577;;;;;;;;;;;;
1492.706;;0.577;;;;;;;;;;;;
1531.890;4343;0.000;4.64;9;846906;0;2;1407;38.8;0;7;9
1532.274;4343;0.008;5.05;9;846906;0;2;1407;38.8;0;7;9
1541.989;4343;0.002;5.06;9;846906;0;2;1418;36.8;0;7;9
1764.990;4343;0.005;5.07;9;846906;0;2;1641;35.8;0;7;9
2862.991;4343;0.002;5.06;9;846906;0;2;2739;35.8;0;7;9
3199.992;4343;0.004;5.07;9;846906;0;2;3076;35.8;0;7;9
3316.990;4343;0.003;5.07;9;846906;0;2;3193;35.8;0;7;9
4158.990;4343;0.002;5.06;8;846906;0;2;4035;35.8;0;7;9
5595.990;4343;0.004;4.95;8;846906;0;2;5472;34.8;0;7;9
5596.991;4343;0.005;5.03;8;846906;0;2;5473;34.8;0;7;9
8193.992;4343;0.001;5.04;8;846906;0;2;8070;36.8;0;7;9
18152.990;4343;0.001;5.04;7;846906;0;2;18029;37.8;0;7;9
25324.992;4343;-0.001;5.03;7;846906;0;3;25201;37.8;0;7;9
25325.990;4343;0.011;4.92;7;846906;0;0;25202;38.8;0;7;9
25328.990;4343;0.004;4.99;7;846906;0;0;0;38.8;0;7;9

