timestamp;session;current;volt;soc;mwh;mode;charge phase;charge time;temperature;fault flags;flags;charge limit;startup count;charge profile
2.920;4393;0.479;5.10;-1;917840;0;1;297;41.8;0;23;-1;1;0
5.920;;1.519;;;;;;;;;;;;
8.920;;1.335;;;;;;;;;;;;
11.920;;1.407;;;;;;;;;;;;
14.920;;1.310;;;;;;;;;;;;
17.920;;1.533;;;;;;;;;;;;
20.920;;1.332;;;;;;;;;;;;
23.920;;1.318;;;;;;;;;;;;
26.920;;1.293;;;;;;;;;;;;
29.920;;1.246;;;;;;;;;;;;
32.920;;1.502;;;;;;;;;;;;
35.920;;1.311;;;;;;;;;;;;
38.920;;1.272;;;;;;;;;;;;
41.920;;1.331;;;;;;;;;;;;
44.920;;1.258;;;;;;;;;;;;
47.920;;1.453;;;;;;;;;;;;
50.920;;1.357;;;;;;;;;;;;
53.920;;1.327;;;;;;;;;;;;
56.920;;1.355;;;;;;;;;;;;
59.920;;1.250;;;;;;;;;;;;
62.920;;1.307;;;;;;;;;;;;
65.920;;1.251;;;;;;;;;;;;
68.920;;1.315;;;;;;;;;;;;
71.920;;1.266;;;;;;;;;;;;
74.920;;1.314;;;;;;;;;;;;
77.920;;1.313;;;;;;;;;;;;
80.920;;1.301;;;;;;;;;;;;
83.920;;1.247;;;;;;;;;;;;
86.920;;1.309;;;;;;;;;;;;
89.920;;1.311;;;;;;;;;;;;
92.920;;1.283;;;;;;;;;;;;
95.920;;1.265;;;;;;;;;;;;
98.920;;1.318;;;;;;;;;;;;
101.920;;1.310;;;;;;;;;;;;
104.920;;1.374;;;;;;;;;;;;
107.920;;1.352;;;;;;;;;;;;
110.920;;1.320;;;;;;;;;;;;
113.920;;1.300;;;;;;;;;;;;
116.920;;1.510;;;;;;;;;;;;
119.920;;1.359;;;;;;;;;;;;
122.920;;1.349;;;;;;;;;;;;
125.920;;1.320;;;;;;;;;;;;
128.920;;1.316;;;;;;;;;;;;
131.920;;1.299;;;;;;;;;;;;
134.920;;1.346;;;;;;;;;;;;
137.920;;1.526;;;;;;;;;;;;
140.920;;1.274;;;;;;;;;;;;
143.920;;1.320;;;;;;;;;;;;
146.920;;1.281;;;;;;;;;;;;
149.920;;1.261;;;;;;;;;;;;
152.920;;1.259;;;;;;;;;;;;
155.920;;1.349;;;;;;;;;;;;
158.920;;1.317;;;;;;;;;;;;
161.920;;1.308;;;;;;;;;;;;
164.920;;1.248;;;;;;;;;;;;
167.920;;1.310;;;;;;;;;;;;
170.920;;1.262;;;;;;;;;;;;
173.920;;1.243;;;;;;;;;;;;
