timestamp;session;current;volt;soc;wh;mode;charge phase;charge time;temperature;fault flags;flags;charge limit;startup count;charge profile
15557.813;978;0.051;5.13;100;924537;0;1;0;30.7;0;3;-1;0;0
15568.809;;0.089;;;;;;;;;;;;
15571.811;978;0.149;5.11;100;924537;0;1;14;30.7;0;3;-1;0;0
15573.813;978;0.169;5.08;100;924537;0;1;16;30.7;0;3;-1;0;0
15576.809;978;0.144;5.11;100;924537;0;1;18;30.7;0;3;-1;0;0
15578.813;978;0.047;5.13;100;924537;0;1;20;30.7;0;3;-1;0;0
15583.813;978;0.067;5.11;100;924538;0;1;26;30.7;0;3;-1;0;0
15585.809;978;0.078;5.11;100;924538;0;1;28;30.7;0;3;-1;0;0
15590.813;978;0.090;5.11;100;924538;0;1;32;30.7;0;3;-1;0;0
15592.809;978;0.048;5.12;100;924538;0;1;34;30.7;0;3;-1;0;0
15613.811;978;0.062;5.13;100;924538;0;1;56;29.7;0;3;-1;0;0
15615.811;978;0.056;5.12;100;924538;0;1;58;30.7;0;3;-1;0;0
15618.811;978;0.107;5.13;100;924538;0;1;60;30.7;0;3;-1;0;0
15620.813;978;0.052;5.13;100;924538;0;1;62;30.7;0;3;-1;0;0
15633.808;978;0.097;5.10;100;924538;0;1;76;30.7;0;3;-1;0;0
15635.813;978;0.056;5.12;100;924538;0;1;78;30.7;0;3;-1;0;0
15641.810;978;0.080;5.11;100;924538;0;1;84;30.7;0;3;-1;0;0
15646.813;978;0.053;5.11;100;924538;0;1;88;30.7;0;3;-1;0;0
15650.813;978;0.079;5.11;100;924538;0;1;92;30.7;0;3;-1;0;0
15652.809;978;0.043;5.12;100;924538;0;1;94;30.7;0;3;-1;0;0
15654.811;978;0.068;5.12;100;924538;0;1;96;30.7;0;3;-1;0;0
15655.815;978;0.054;5.12;100;924538;0;1;98;30.7;0;3;-1;0;0
15673.811;978;0.065;5.12;100;924538;0;1;116;30.7;0;3;-1;0;0
15675.814;978;0.053;5.11;100;924538;0;1;118;30.7;0;3;-1;0;0
15678.809;978;0.113;5.11;100;924538;0;1;120;30.7;0;3;-1;0;0
15680.811;978;0.079;5.11;100;924538;0;1;122;30.7;0;3;-1;0;0
15703.811;;0.124;;;;;;;;;;;;
15723.813;;0.095;;;;;;;;;;;;
15729.811;978;0.168;5.09;100;924538;0;1;172;29.7;0;3;-1;0;0
15731.809;978;0.044;5.12;100;924538;0;1;174;30.7;0;3;-1;0;0
15733.811;978;0.063;5.11;100;924538;0;1;176;30.7;0;3;-1;0;0
15735.809;978;0.112;5.11;100;924538;0;1;178;30.7;0;3;-1;0;0
15751.809;978;0.067;5.12;100;924538;0;1;194;29.7;0;3;-1;0;0
15753.813;978;0.099;5.11;100;924538;0;1;196;29.7;0;3;-1;0;0
15763.811;978;0.075;5.13;100;924538;0;1;206;30.7;0;3;-1;0;0
15765.813;978;0.067;5.12;100;924538;0;1;208;30.7;0;3;-1;0;0
15783.813;;0.088;;;;;;;;;;;;
15793.813;978;0.065;5.13;100;924538;0;1;236;30.7;0;3;-1;0;0
15795.811;978;0.059;5.12;100;924538;0;1;238;30.7;0;3;-1;0;0
15800.811;978;0.093;5.13;100;924539;0;1;242;29.7;0;3;-1;0;0
15802.813;978;0.051;5.12;100;924539;0;1;244;29.7;0;3;-1;0;0
15813.809;;0.119;;;;;;;;;;;;
15823.809;978;0.075;5.11;100;924539;0;1;266;29.7;0;3;-1;0;0
15826.813;978;0.077;5.11;100;924539;0;1;268;30.7;0;3;-1;0;0
15843.813;;0.091;;;;;;;;;;;;
15853.811;978;0.110;5.10;100;924539;0;1;296;29.7;0;3;-1;0;0
15856.813;978;0.058;5.12;100;924539;0;1;298;29.7;0;3;-1;0;0
15871.810;978;0.047;5.12;100;924539;0;1;314;29.7;0;3;-1;0;0
15872.811;978;0.054;5.11;100;924539;0;1;314;29.7;0;3;-1;0;0
15883.813;978;0.047;5.10;100;924539;0;1;326;29.7;0;3;-1;0;0
15886.813;978;0.046;5.11;100;924539;0;1;328;30.7;0;3;-1;0;0
15903.809;978;0.069;5.11;100;924539;0;1;346;30.7;0;3;-1;0;0
15904.809;978;0.058;5.11;100;924539;0;1;346;30.7;0;3;-1;0;0
15913.813;978;0.052;5.11;100;924539;0;1;356;29.7;0;3;-1;0;0
15916.809;978;0.043;5.11;100;924539;0;1;358;29.7;0;3;-1;0;0
15943.813;978;0.105;5.12;100;924539;0;1;386;30.7;0;3;-1;0;0
15945.809;978;0.048;5.12;100;924539;0;1;388;30.7;0;3;-1;0;0
15956.811;;0.079;;;;;;;;;;;;
15973.809;978;0.066;5.11;100;924539;0;1;416;29.7;0;3;-1;0;0
15975.813;978;0.065;5.11;100;924539;0;1;418;30.7;0;3;-1;0;0

