timestamp;session;current;volt;soc;mwh;mode;charge phase;charge time;temperature;fault flags;flags;charge limit;startup count;charge profile
2.897;4402;0.477;5.00;-1;940324;0;1;297;38.8;0;23;-1;1;0
5.897;;1.008;;;;;;;;;;;;
8.897;;1.161;;;;;;;;;;;;
11.897;;0.877;;;;;;;;;;;;
14.897;;0.808;;;;;;;;;;;;
17.897;;1.020;;;;;;;;;;;;
20.897;;0.769;;;;;;;;;;;;
23.897;;0.722;;;;;;;;;;;;
26.897;;0.755;;;;;;;;;;;;
29.897;;0.751;;;;;;;;;;;;
32.897;;0.763;;;;;;;;;;;;
35.897;;0.732;;;;;;;;;;;;
38.897;;0.724;;;;;;;;;;;;
41.897;;0.712;;;;;;;;;;;;
44.897;;0.713;;;;;;;;;;;;
47.897;;0.681;;;;;;;;;;;;
50.897;;0.711;;;;;;;;;;;;
53.897;;0.684;;;;;;;;;;;;
56.897;;0.664;;;;;;;;;;;;
59.897;;0.660;;;;;;;;;;;;
62.897;;0.679;;;;;;;;;;;;
65.897;;0.674;;;;;;;;;;;;
68.897;;0.661;;;;;;;;;;;;
71.897;;0.694;;;;;;;;;;;;
74.897;;0.666;;;;;;;;;;;;
77.897;;0.635;;;;;;;;;;;;
80.897;;0.665;;;;;;;;;;;;
83.897;;0.659;;;;;;;;;;;;
86.897;;0.644;;;;;;;;;;;;
89.897;;0.639;;;;;;;;;;;;
92.897;;0.675;;;;;;;;;;;;
95.897;;0.620;;;;;;;;;;;;
98.897;;0.647;;;;;;;;;;;;
101.897;;0.636;;;;;;;;;;;;
104.897;;0.678;;;;;;;;;;;;
107.897;;0.649;;;;;;;;;;;;
110.897;;0.634;;;;;;;;;;;;
113.897;;0.636;;;;;;;;;;;;
116.897;;0.662;;;;;;;;;;;;
119.897;;0.637;;;;;;;;;;;;
122.897;;0.626;;;;;;;;;;;;
125.897;;0.639;;;;;;;;;;;;
128.897;;0.705;;;;;;;;;;;;
131.897;;0.643;;;;;;;;;;;;
134.897;;0.638;;;;;;;;;;;;
137.897;;0.650;;;;;;;;;;;;
