timestamp;session;current;volt;soc;wh;mode;charge phase;charge time;temperature;fault flags;flags;charge limit;startup count;charge profile
4782.795;1063;-1.250;5.03;45;1093779;0;1;1022;32.7;0;3;98
4834.793;;-1.264;;;;;;;;;;;;
4878.793;1063;-1.278;5.02;45;1093946;0;1;4870;33.7;0;3;98
4883.793;1063;-1.280;5.03;46;1093955;0;1;4875;34.7;0;3;98
5000.795;;-1.237;;;;;;;;;;;;
5011.795;;-1.268;;;;;;;;;;;;
5048.793;;-1.254;;;;;;;;;;;;
5051.797;1063;-1.217;5.04;47;1094253;0;1;5043;35.7;0;3;98
5062.793;;-1.240;;;;;;;;;;;;
5086.797;;-1.216;;;;;;;;;;;;
5097.797;;-1.266;;;;;;;;;;;;
5174.797;;-1.250;;;;;;;;;;;;
5185.799;;-1.287;;;;;;;;;;;;
5202.793;;-1.272;;;;;;;;;;;;
5220.797;1063;-1.282;5.02;48;1094547;0;1;5212;35.7;0;3;98
5264.795;;-1.207;;;;;;;;;;;;
5299.795;;-1.220;;;;;;;;;;;;
5390.795;1063;-1.225;5.01;49;1094838;0;1;5382;35.7;0;3;98
5479.795;;-0.988;;;;;;;;;;;;
5490.795;;-1.228;;;;;;;;;;;;
5528.797;;-1.214;;;;;;;;;;;;
5549.797;;-0.990;;;;;;;;;;;;
5560.795;;-1.236;;;;;;;;;;;;
5576.793;1063;-1.234;5.01;50;1095145;0;1;5568;36.7;0;3;98
5609.799;;-1.221;;;;;;;;;;;;
5627.795;;-1.194;;;;;;;;;;;;
5634.795;1063;0.011;5.24;50;1095241;0;1;5626;36.7;0;3;98
5635.797;1063;0.010;5.25;50;1095241;0;1;5627;36.7;0;3;98

