timestamp;session;current;volt;soc;wh;mode;charge phase;charge time;temperature;fault flags;flags;charge limit;startup count;charge profile
2996.261;1061;1.444;4.74;-1;1071855;0;1;8;39.7;0;3;-1;0;0
3007.259;;1.578;;;;;;;;;;;;
3009.257;1061;1.577;4.76;34;1071881;0;1;21;39.7;0;3;90
3020.261;;1.356;;;;;;;;;;;;
3031.259;;1.537;;;;;;;;;;;;
3042.261;;1.560;;;;;;;;;;;;
3053.257;;1.522;;;;;;;;;;;;
3064.261;;1.543;;;;;;;;;;;;
3073.259;1061;1.546;4.75;35;1072007;0;1;85;39.7;0;3;90
3084.257;;1.592;;;;;;;;;;;;
3095.261;;1.574;;;;;;;;;;;;
3106.257;;1.553;;;;;;;;;;;;
3117.259;;1.606;;;;;;;;;;;;
3128.261;;1.559;;;;;;;;;;;;
3139.257;;1.519;;;;;;;;;;;;
3150.257;;1.561;;;;;;;;;;;;
3164.257;;1.577;;;;;;;;;;;;
3165.259;1061;1.560;4.75;36;1072197;0;1;177;39.7;0;3;90
3176.259;;1.577;;;;;;;;;;;;
3187.259;;1.552;;;;;;;;;;;;
3207.261;;1.569;;;;;;;;;;;;
3223.259;1061;1.571;4.76;36;1072314;0;1;235;38.7;0;3;90
3255.259;1061;1.578;4.75;37;1072381;0;1;267;37.7;0;3;90
3341.261;;1.594;;;;;;;;;;;;
3345.259;1061;1.592;4.76;38;1072567;0;1;357;36.7;0;3;90
3431.263;1061;1.600;4.76;39;1072749;0;1;443;36.7;0;3;90
3518.259;1061;1.596;4.76;40;1072931;0;1;530;35.7;0;3;90
3604.261;1061;1.587;4.77;41;1073110;0;1;616;34.7;0;3;90
3651.257;;1.603;;;;;;;;;;;;
3674.256;;1.583;;;;;;;;;;;;
3688.257;;1.601;;;;;;;;;;;;
3691.261;1061;1.606;4.76;42;1073294;0;1;703;34.7;0;3;90
3702.259;;1.583;;;;;;;;;;;;
3756.259;;1.601;;;;;;;;;;;;
3767.259;;1.581;;;;;;;;;;;;
3777.257;1061;1.581;4.77;43;1073472;0;1;789;34.7;0;3;90
3801.256;;1.602;;;;;;;;;;;;
3812.259;;1.572;;;;;;;;;;;;
3845.257;;1.609;;;;;;;;;;;;
3856.257;;1.582;;;;;;;;;;;;
3863.259;1061;1.608;4.77;44;1073650;0;1;875;34.7;0;3;90
3874.257;;1.559;;;;;;;;;;;;
3885.259;;1.529;;;;;;;;;;;;
3896.259;;1.577;;;;;;;;;;;;
3937.257;;1.597;;;;;;;;;;;;
3948.257;;1.354;;;;;;;;;;;;
3959.257;1061;1.419;4.79;45;1073846;0;1;971;33.7;0;3;90
4008.257;;1.437;;;;;;;;;;;;
4039.257;;1.407;;;;;;;;;;;;
4050.257;;1.387;;;;;;;;;;;;
4059.257;1061;1.401;4.76;46;1074033;0;1;1071;33.7;0;3;90
4072.261;;1.418;;;;;;;;;;;;
4111.257;;1.352;;;;;;;;;;;;
4112.261;1061;0.253;5.06;46;1074131;0;1;1124;32.7;0;3;90

