timestamp;session;current;volt;soc;wh;mode;charge phase;charge time;temperature;fault flags;flags;charge limit;startup count;charge profile
3910.918;1050;-1.641;4.67;54;1055213;0;2;1051;31.7;0;3;70
3921.916;;-1.465;;;;;;;;;;;;
3927.916;1050;-1.377;4.76;54;1055247;0;2;3533;31.7;0;3;63
3934.919;1050;-1.669;4.66;54;1055260;0;2;3925;31.7;0;3;63
3945.919;;-1.422;;;;;;;;;;;;
3952.917;1050;-1.461;4.72;55;1055296;0;2;3943;31.7;0;3;63
3967.919;;-1.478;;;;;;;;;;;;
3992.915;;-1.431;;;;;;;;;;;;
4003.915;;-1.379;;;;;;;;;;;;
4014.919;;-1.291;;;;;;;;;;;;
4025.919;;-1.320;;;;;;;;;;;;
4037.919;;-1.228;;;;;;;;;;;;
4057.915;;-1.251;;;;;;;;;;;;
4072.915;;-1.279;;;;;;;;;;;;
4073.919;1050;-1.284;4.70;56;1055507;0;2;4064;31.7;0;3;63
4100.917;;-1.302;;;;;;;;;;;;
4111.915;;-1.322;;;;;;;;;;;;
4128.917;;-1.340;;;;;;;;;;;;
4140.915;;-1.320;;;;;;;;;;;;
4151.919;;-1.355;;;;;;;;;;;;
4167.919;;-1.372;;;;;;;;;;;;
4178.915;;-1.351;;;;;;;;;;;;
4189.919;;-1.370;;;;;;;;;;;;
4202.919;1050;-1.373;4.69;57;1055730;0;2;4193;31.7;0;3;63
4276.915;;-1.287;;;;;;;;;;;;
4287.915;;-1.305;;;;;;;;;;;;
4298.915;;-1.332;;;;;;;;;;;;
4326.921;1050;-1.341;4.69;58;1055948;0;2;4317;32.7;0;3;63
4431.919;;-1.290;;;;;;;;;;;;
4444.915;;-1.317;;;;;;;;;;;;
4455.915;1050;-1.320;4.70;59;1056170;0;2;4446;32.7;0;3;63
4466.917;;-1.229;;;;;;;;;;;;
4477.917;;-1.309;;;;;;;;;;;;
4488.915;;-1.245;;;;;;;;;;;;
4499.915;;-1.285;;;;;;;;;;;;
4510.915;;-1.316;;;;;;;;;;;;
4523.919;;-1.291;;;;;;;;;;;;
4534.915;;-1.164;;;;;;;;;;;;
4545.919;;-1.255;;;;;;;;;;;;
4552.917;1050;-0.048;5.09;59;1056330;0;2;4543;31.7;0;3;63

