"id","sessionId","deviceKey","timestamp","level","message"
45600,21,"2026 - V2043_21","2025-12-05 22:38:45.852","INFO","(session) Flutter requested battery session history from SharedPreferences"
45592,21,"2026 - V2043_21","2025-12-05 22:38:45.853","INFO","(session) Returning 15 battery session(s) to Flutter:"
45597,21,"2026 - V2043_21","2025-12-05 22:38:45.853","INFO","(session) Session 1/15: Discharge 64% -> 64% (69 s, 10 mAh)"
45593,21,"2026 - V2043_21","2025-12-05 22:38:45.856","INFO","(session) Session 2/15: Charge 71% -> 73% (335 s, 151 mAh)"
45599,21,"2026 - V2043_21","2025-12-05 22:38:45.857","INFO","(session) Session 5/15: Discharge 92% -> 79% (14362 s, 1316 mAh)"
45590,21,"2026 - V2043_21","2025-12-05 22:38:45.857","INFO","(session) Session 3/15: Discharge 86% -> 71% (7231 s, 667 mAh)"
45588,21,"2026 - V2043_21","2025-12-05 22:38:45.857","INFO","(session) Session 10/15: Charge 73% -> 100% (26466 s, 3025 mAh)"
45587,21,"2026 - V2043_21","2025-12-05 22:38:45.858","INFO","(session) Session 6/15: Charge 93% -> 99% (1031 s, 174 mAh)"
45596,21,"2026 - V2043_21","2025-12-05 22:38:45.859","INFO","(session) Session 9/15: Discharge 95% -> 14% (53752 s, 4887 mAh)"
45601,21,"2026 - V2043_21","2025-12-05 22:38:45.862","INFO","(session) Session 7/15: Discharge 100% -> 93% (4643 s, 435 mAh)"
45598,21,"2026 - V2043_21","2025-12-05 22:38:45.862","INFO","(session) Session 4/15: Charge 79% -> 86% (1024 s, 372 mAh)"
45591,21,"2026 - V2043_21","2025-12-05 22:38:45.863","INFO","(session) Session 11/15: Discharge 74% -> 73% (722 s, 75 mAh)"
45603,21,"2026 - V2043_21","2025-12-05 22:38:45.865","INFO","(session) Session 13/15: Discharge 72% -> 21% (29334 s, 3087 mAh)"
45589,21,"2026 - V2043_21","2025-12-05 22:38:45.865","INFO","(session) Session 12/15: Charge 21% -> 74% (6932 s, 2562 mAh)"
45594,21,"2026 - V2043_21","2025-12-05 22:38:45.865","INFO","(session) Session 8/15: Charge 85% -> 100% (16569 s, 1996 mAh)"
45595,21,"2026 - V2043_21","2025-12-05 22:38:45.867","INFO","(session) Session 14/15: Charge 18% -> 100% (27547 s, 4806 mAh)"
45602,21,"2026 - V2043_21","2025-12-05 22:38:45.867","INFO","(session) Session 15/15: Discharge 19% -> 18% (310 s, 41 mAh)"
45608,21,"2026 - V2043_21","2025-12-05 22:39:16.693","DISCONNECT","Disconnected (status: 133, wasConnected: false)"
45609,21,"2026 - V2043_21","2025-12-05 22:39:16.709","RECONNECT","Attempt 3 to DC:54:75:D1:7C:E6"
45615,21,"2026 - V2043_21","2025-12-05 22:39:50.881","DISCONNECT","Disconnected (status: 133, wasConnected: false)"
45614,21,"2026 - V2043_21","2025-12-05 22:39:50.892","RECONNECT","Attempt 4 to DC:54:75:D1:7C:E6"
45621,21,"2026 - V2043_21","2025-12-05 22:40:26.112","DISCONNECT","Disconnected (status: 133, wasConnected: false)"
45620,21,"2026 - V2043_21","2025-12-05 22:40:26.132","RECONNECT","Attempt 5 to DC:54:75:D1:7C:E6"
45627,21,"2026 - V2043_21","2025-12-05 22:41:02.277","DISCONNECT","Disconnected (status: 133, wasConnected: false)"
45626,21,"2026 - V2043_21","2025-12-05 22:41:02.292","RECONNECT","Attempt 6 to DC:54:75:D1:7C:E6"
45632,21,"2026 - V2043_21","2025-12-05 22:41:39.448","DISCONNECT","Disconnected (status: 133, wasConnected: false)"
45633,21,"2026 - V2043_21","2025-12-05 22:41:39.461","RECONNECT","Attempt 7 to DC:54:75:D1:7C:E6"
127663,23,"2026 - V2043_21","2025-12-06 15:42:52.912","INFO","Logging session initialized"
127972,23,"2026 - V2043_21","2025-12-06 15:42:57.737","INFO","(session) Returning 14 battery session(s) to Flutter:"
127970,23,"2026 - V2043_21","2025-12-06 15:42:57.74","INFO","(session) Flutter requested battery session history from SharedPreferences"
127971,23,"2026 - V2043_21","2025-12-06 15:42:57.741","INFO","(session) Session 3/14: Charge 79% -> 86% (1024 s, 372 mAh)"
127969,23,"2026 - V2043_21","2025-12-06 15:42:57.742","INFO","(session) Session 1/14: Charge 71% -> 73% (335 s, 151 mAh)"
127979,23,"2026 - V2043_21","2025-12-06 15:42:57.743","INFO","(session) Session 2/14: Discharge 86% -> 71% (7231 s, 667 mAh)"
127973,23,"2026 - V2043_21","2025-12-06 15:42:57.746","INFO","(session) Session 4/14: Discharge 92% -> 79% (14362 s, 1316 mAh)"
127976,23,"2026 - V2043_21","2025-12-06 15:42:57.748","INFO","(session) Session 5/14: Charge 93% -> 99% (1031 s, 174 mAh)"
127980,23,"2026 - V2043_21","2025-12-06 15:42:57.749","INFO","(session) Session 7/14: Charge 85% -> 100% (16569 s, 1996 mAh)"
127975,23,"2026 - V2043_21","2025-12-06 15:42:57.751","INFO","(session) Session 6/14: Discharge 100% -> 93% (4643 s, 435 mAh)"
127977,23,"2026 - V2043_21","2025-12-06 15:42:57.751","INFO","(session) Session 8/14: Discharge 95% -> 14% (53752 s, 4887 mAh)"
127978,23,"2026 - V2043_21","2025-12-06 15:42:57.754","INFO","(session) Session 9/14: Charge 73% -> 100% (26466 s, 3025 mAh)"
127974,23,"2026 - V2043_21","2025-12-06 15:42:57.754","INFO","(session) Session 13/14: Charge 18% -> 100% (27547 s, 4806 mAh)"
127981,23,"2026 - V2043_21","2025-12-06 15:42:57.755","INFO","(session) Session 10/14: Discharge 74% -> 73% (722 s, 75 mAh)"
127984,23,"2026 - V2043_21","2025-12-06 15:42:57.756","INFO","(session) Session 11/14: Charge 21% -> 74% (6932 s, 2562 mAh)"
127983,23,"2026 - V2043_21","2025-12-06 15:42:57.757","INFO","(session) Session 14/14: Discharge 19% -> 18% (310 s, 41 mAh)"
127982,23,"2026 - V2043_21","2025-12-06 15:42:57.76","INFO","(session) Session 12/14: Discharge 72% -> 21% (29334 s, 3087 mAh)"
128000,23,"2026 - V2043_21","2025-12-06 15:42:59.411","INFO","(session) Flutter requested battery session history from SharedPreferences"
127989,23,"2026 - V2043_21","2025-12-06 15:42:59.411","INFO","(session) Returning 14 battery session(s) to Flutter:"
127987,23,"2026 - V2043_21","2025-12-06 15:42:59.412","INFO","(session) Session 1/14: Charge 71% -> 73% (335 s, 151 mAh)"
127995,23,"2026 - V2043_21","2025-12-06 15:42:59.413","INFO","(session) Session 2/14: Discharge 86% -> 71% (7231 s, 667 mAh)"
127997,23,"2026 - V2043_21","2025-12-06 15:42:59.413","INFO","(session) Session 3/14: Charge 79% -> 86% (1024 s, 372 mAh)"
127986,23,"2026 - V2043_21","2025-12-06 15:42:59.414","INFO","(session) Session 4/14: Discharge 92% -> 79% (14362 s, 1316 mAh)"
127993,23,"2026 - V2043_21","2025-12-06 15:42:59.416","INFO","(session) Session 6/14: Discharge 100% -> 93% (4643 s, 435 mAh)"
127985,23,"2026 - V2043_21","2025-12-06 15:42:59.42","INFO","(session) Session 7/14: Charge 85% -> 100% (16569 s, 1996 mAh)"
127988,23,"2026 - V2043_21","2025-12-06 15:42:59.421","INFO","(session) Session 5/14: Charge 93% -> 99% (1031 s, 174 mAh)"
127990,23,"2026 - V2043_21","2025-12-06 15:42:59.421","INFO","(session) Session 10/14: Discharge 74% -> 73% (722 s, 75 mAh)"
127996,23,"2026 - V2043_21","2025-12-06 15:42:59.421","INFO","(session) Session 8/14: Discharge 95% -> 14% (53752 s, 4887 mAh)"
127994,23,"2026 - V2043_21","2025-12-06 15:42:59.421","INFO","(session) Session 11/14: Charge 21% -> 74% (6932 s, 2562 mAh)"
127991,23,"2026 - V2043_21","2025-12-06 15:42:59.422","INFO","(session) Session 9/14: Charge 73% -> 100% (26466 s, 3025 mAh)"
127999,23,"2026 - V2043_21","2025-12-06 15:42:59.425","INFO","(session) Session 12/14: Discharge 72% -> 21% (29334 s, 3087 mAh)"
127998,23,"2026 - V2043_21","2025-12-06 15:42:59.427","INFO","(session) Session 13/14: Charge 18% -> 100% (27547 s, 4806 mAh)"
127992,23,"2026 - V2043_21","2025-12-06 15:42:59.427","INFO","(session) Session 14/14: Discharge 19% -> 18% (310 s, 41 mAh)"
128010,23,"2026 - V2043_21","2025-12-06 15:43:00.959","INFO","(session) Returning 14 battery session(s) to Flutter:"
128017,23,"2026 - V2043_21","2025-12-06 15:43:00.959","INFO","(session) Flutter requested battery session history from SharedPreferences"
128016,23,"2026 - V2043_21","2025-12-06 15:43:00.96","INFO","(session) Session 1/14: Charge 71% -> 73% (335 s, 151 mAh)"
128014,23,"2026 - V2043_21","2025-12-06 15:43:00.961","INFO","(session) Session 2/14: Discharge 86% -> 71% (7231 s, 667 mAh)"
128005,23,"2026 - V2043_21","2025-12-06 15:43:00.961","INFO","(session) Session 4/14: Discharge 92% -> 79% (14362 s, 1316 mAh)"
128008,23,"2026 - V2043_21","2025-12-06 15:43:00.962","INFO","(session) Session 9/14: Charge 73% -> 100% (26466 s, 3025 mAh)"
128013,23,"2026 - V2043_21","2025-12-06 15:43:00.963","INFO","(session) Session 7/14: Charge 85% -> 100% (16569 s, 1996 mAh)"
128012,23,"2026 - V2043_21","2025-12-06 15:43:00.963","INFO","(session) Session 12/14: Discharge 72% -> 21% (29334 s, 3087 mAh)"
128015,23,"2026 - V2043_21","2025-12-06 15:43:00.964","INFO","(session) Session 3/14: Charge 79% -> 86% (1024 s, 372 mAh)"
128009,23,"2026 - V2043_21","2025-12-06 15:43:00.965","INFO","(session) Session 6/14: Discharge 100% -> 93% (4643 s, 435 mAh)"
128011,23,"2026 - V2043_21","2025-12-06 15:43:00.965","INFO","(session) Session 13/14: Charge 18% -> 100% (27547 s, 4806 mAh)"
128004,23,"2026 - V2043_21","2025-12-06 15:43:00.965","INFO","(session) Session 10/14: Discharge 74% -> 73% (722 s, 75 mAh)"
128007,23,"2026 - V2043_21","2025-12-06 15:43:00.967","INFO","(session) Session 5/14: Charge 93% -> 99% (1031 s, 174 mAh)"
128003,23,"2026 - V2043_21","2025-12-06 15:43:00.968","INFO","(session) Session 8/14: Discharge 95% -> 14% (53752 s, 4887 mAh)"
128006,23,"2026 - V2043_21","2025-12-06 15:43:00.968","INFO","(session) Session 11/14: Charge 21% -> 74% (6932 s, 2562 mAh)"
128018,23,"2026 - V2043_21","2025-12-06 15:43:00.969","INFO","(session) Session 14/14: Discharge 19% -> 18% (310 s, 41 mAh)"
128029,23,"2026 - V2043_21","2025-12-06 15:43:02.304","INFO","(session) Returning 15 battery session(s) to Flutter:"
128022,23,"2026 - V2043_21","2025-12-06 15:43:02.304","INFO","(session) Flutter requested battery session history from SharedPreferences"
128038,23,"2026 - V2043_21","2025-12-06 15:43:02.304","INFO","(session) Session 1/15: Discharge 75% -> 75% (10 s, 1 mAh)"
128036,23,"2026 - V2043_21","2025-12-06 15:43:02.311","INFO","(session) Session 3/15: Discharge 86% -> 71% (7231 s, 667 mAh)"
128030,23,"2026 - V2043_21","2025-12-06 15:43:02.313","INFO","(session) Session 13/15: Discharge 72% -> 21% (29334 s, 3087 mAh)"
128031,23,"2026 - V2043_21","2025-12-06 15:43:02.314","INFO","(session) Session 8/15: Charge 85% -> 100% (16569 s, 1996 mAh)"
128023,23,"2026 - V2043_21","2025-12-06 15:43:02.314","INFO","(session) Session 9/15: Discharge 95% -> 14% (53752 s, 4887 mAh)"
128025,23,"2026 - V2043_21","2025-12-06 15:43:02.315","INFO","(session) Session 12/15: Charge 21% -> 74% (6932 s, 2562 mAh)"
128024,23,"2026 - V2043_21","2025-12-06 15:43:02.316","INFO","(session) Session 7/15: Discharge 100% -> 93% (4643 s, 435 mAh)"
128034,23,"2026 - V2043_21","2025-12-06 15:43:02.317","INFO","(session) Session 2/15: Charge 71% -> 73% (335 s, 151 mAh)"
128027,23,"2026 - V2043_21","2025-12-06 15:43:02.318","INFO","(session) Session 6/15: Charge 93% -> 99% (1031 s, 174 mAh)"
128037,23,"2026 - V2043_21","2025-12-06 15:43:02.319","INFO","(session) Session 14/15: Charge 18% -> 100% (27547 s, 4806 mAh)"
128032,23,"2026 - V2043_21","2025-12-06 15:43:02.322","INFO","(session) Session 5/15: Discharge 92% -> 79% (14362 s, 1316 mAh)"
128035,23,"2026 - V2043_21","2025-12-06 15:43:02.323","INFO","(session) Session 10/15: Charge 73% -> 100% (26466 s, 3025 mAh)"
128026,23,"2026 - V2043_21","2025-12-06 15:43:02.324","INFO","(session) Session 11/15: Discharge 74% -> 73% (722 s, 75 mAh)"
128028,23,"2026 - V2043_21","2025-12-06 15:43:02.328","INFO","(session) Session 4/15: Charge 79% -> 86% (1024 s, 372 mAh)"
128033,23,"2026 - V2043_21","2025-12-06 15:43:02.328","INFO","(session) Session 15/15: Discharge 19% -> 18% (310 s, 41 mAh)"
128039,23,"2026 - V2043_21","2025-12-06 15:43:03.399","INFO","(session) Returning 15 battery session(s) to Flutter:"
128043,23,"2026 - V2043_21","2025-12-06 15:43:03.4","INFO","(session) Session 4/15: Charge 79% -> 86% (1024 s, 372 mAh)"
128046,23,"2026 - V2043_21","2025-12-06 15:43:03.4","INFO","(session) Session 1/15: Discharge 75% -> 75% (11 s, 1 mAh)"
128048,23,"2026 - V2043_21","2025-12-06 15:43:03.402","INFO","(session) Session 6/15: Charge 93% -> 99% (1031 s, 174 mAh)"
128040,23,"2026 - V2043_21","2025-12-06 15:43:03.402","INFO","(session) Flutter requested battery session history from SharedPreferences"
128050,23,"2026 - V2043_21","2025-12-06 15:43:03.404","INFO","(session) Session 11/15: Discharge 74% -> 73% (722 s, 75 mAh)"
128054,23,"2026 - V2043_21","2025-12-06 15:43:03.404","INFO","(session) Session 2/15: Charge 71% -> 73% (335 s, 151 mAh)"
128044,23,"2026 - V2043_21","2025-12-06 15:43:03.406","INFO","(session) Session 7/15: Discharge 100% -> 93% (4643 s, 435 mAh)"
128055,23,"2026 - V2043_21","2025-12-06 15:43:03.408","INFO","(session) Session 10/15: Charge 73% -> 100% (26466 s, 3025 mAh)"
128047,23,"2026 - V2043_21","2025-12-06 15:43:03.408","INFO","(session) Session 14/15: Charge 18% -> 100% (27547 s, 4806 mAh)"
128049,23,"2026 - V2043_21","2025-12-06 15:43:03.409","INFO","(session) Session 3/15: Discharge 86% -> 71% (7231 s, 667 mAh)"
128041,23,"2026 - V2043_21","2025-12-06 15:43:03.412","INFO","(session) Session 15/15: Discharge 19% -> 18% (310 s, 41 mAh)"
128052,23,"2026 - V2043_21","2025-12-06 15:43:03.412","INFO","(session) Session 13/15: Discharge 72% -> 21% (29334 s, 3087 mAh)"
128042,23,"2026 - V2043_21","2025-12-06 15:43:03.413","INFO","(session) Session 12/15: Charge 21% -> 74% (6932 s, 2562 mAh)"
128053,23,"2026 - V2043_21","2025-12-06 15:43:03.414","INFO","(session) Session 5/15: Discharge 92% -> 79% (14362 s, 1316 mAh)"
128045,23,"2026 - V2043_21","2025-12-06 15:43:03.416","INFO","(session) Session 8/15: Charge 85% -> 100% (16569 s, 1996 mAh)"
128051,23,"2026 - V2043_21","2025-12-06 15:43:03.416","INFO","(session) Session 9/15: Discharge 95% -> 14% (53752 s, 4887 mAh)"
128067,23,"2026 - V2043_21","2025-12-06 15:43:11.781","INFO","(session) Session 1/15: Discharge 75% -> 75% (20 s, 2 mAh)"
128060,23,"2026 - V2043_21","2025-12-06 15:43:11.781","INFO","(session) Session 5/15: Discharge 92% -> 79% (14362 s, 1316 mAh)"
128064,23,"2026 - V2043_21","2025-12-06 15:43:11.781","INFO","(session) Session 3/15: Discharge 86% -> 71% (7231 s, 667 mAh)"
128068,23,"2026 - V2043_21","2025-12-06 15:43:11.781","INFO","(session) Session 4/15: Charge 79% -> 86% (1024 s, 372 mAh)"
128072,23,"2026 - V2043_21","2025-12-06 15:43:11.782","INFO","(session) Returning 15 battery session(s) to Flutter:"
128066,23,"2026 - V2043_21","2025-12-06 15:43:11.782","INFO","(session) Session 7/15: Discharge 100% -> 93% (4643 s, 435 mAh)"
128071,23,"2026 - V2043_21","2025-12-06 15:43:11.782","INFO","(session) Session 8/15: Charge 85% -> 100% (16569 s, 1996 mAh)"
128057,23,"2026 - V2043_21","2025-12-06 15:43:11.783","INFO","(session) Session 2/15: Charge 71% -> 73% (335 s, 151 mAh)"
128065,23,"2026 - V2043_21","2025-12-06 15:43:11.784","INFO","(session) Session 12/15: Charge 21% -> 74% (6932 s, 2562 mAh)"
128070,23,"2026 - V2043_21","2025-12-06 15:43:11.784","INFO","(session) Session 6/15: Charge 93% -> 99% (1031 s, 174 mAh)"
128061,23,"2026 - V2043_21","2025-12-06 15:43:11.784","INFO","(session) Flutter requested battery session history from SharedPreferences"
128059,23,"2026 - V2043_21","2025-12-06 15:43:11.784","INFO","(session) Session 15/15: Discharge 19% -> 18% (310 s, 41 mAh)"
128062,23,"2026 - V2043_21","2025-12-06 15:43:11.784","INFO","(session) Session 14/15: Charge 18% -> 100% (27547 s, 4806 mAh)"
128073,23,"2026 - V2043_21","2025-12-06 15:43:11.788","INFO","(session) Session 10/15: Charge 73% -> 100% (26466 s, 3025 mAh)"
128063,23,"2026 - V2043_21","2025-12-06 15:43:11.788","INFO","(session) Session 9/15: Discharge 95% -> 14% (53752 s, 4887 mAh)"
128058,23,"2026 - V2043_21","2025-12-06 15:43:11.788","INFO","(session) Session 13/15: Discharge 72% -> 21% (29334 s, 3087 mAh)"
128069,23,"2026 - V2043_21","2025-12-06 15:43:11.789","INFO","(session) Session 11/15: Discharge 74% -> 73% (722 s, 75 mAh)"
128083,23,"2026 - V2043_21","2025-12-06 15:43:12.627","INFO","(session) Session 1/15: Discharge 75% -> 75% (21 s, 2 mAh)"
128081,23,"2026 - V2043_21","2025-12-06 15:43:12.627","INFO","(session) Flutter requested battery session history from SharedPreferences"
128084,23,"2026 - V2043_21","2025-12-06 15:43:12.628","INFO","(session) Session 2/15: Charge 71% -> 73% (335 s, 151 mAh)"
128078,23,"2026 - V2043_21","2025-12-06 15:43:12.628","INFO","(session) Session 4/15: Charge 79% -> 86% (1024 s, 372 mAh)"
128079,23,"2026 - V2043_21","2025-12-06 15:43:12.629","INFO","(session) Session 7/15: Discharge 100% -> 93% (4643 s, 435 mAh)"
128076,23,"2026 - V2043_21","2025-12-06 15:43:12.63","INFO","(session) Returning 15 battery session(s) to Flutter:"
128087,23,"2026 - V2043_21","2025-12-06 15:43:12.631","INFO","(session) Session 5/15: Discharge 92% -> 79% (14362 s, 1316 mAh)"
128077,23,"2026 - V2043_21","2025-12-06 15:43:12.632","INFO","(session) Session 3/15: Discharge 86% -> 71% (7231 s, 667 mAh)"
128080,23,"2026 - V2043_21","2025-12-06 15:43:12.632","INFO","(session) Session 11/15: Discharge 74% -> 73% (722 s, 75 mAh)"
128082,23,"2026 - V2043_21","2025-12-06 15:43:12.633","INFO","(session) Session 13/15: Discharge 72% -> 21% (29334 s, 3087 mAh)"
128088,23,"2026 - V2043_21","2025-12-06 15:43:12.638","INFO","(session) Session 6/15: Charge 93% -> 99% (1031 s, 174 mAh)"
128085,23,"2026 - V2043_21","2025-12-06 15:43:12.638","INFO","(session) Session 9/15: Discharge 95% -> 14% (53752 s, 4887 mAh)"
128086,23,"2026 - V2043_21","2025-12-06 15:43:12.639","INFO","(session) Session 15/15: Discharge 19% -> 18% (310 s, 41 mAh)"
128092,23,"2026 - V2043_21","2025-12-06 15:43:12.64","INFO","(session) Session 10/15: Charge 73% -> 100% (26466 s, 3025 mAh)"
128091,23,"2026 - V2043_21","2025-12-06 15:43:12.641","INFO","(session) Session 8/15: Charge 85% -> 100% (16569 s, 1996 mAh)"
128089,23,"2026 - V2043_21","2025-12-06 15:43:12.643","INFO","(session) Session 12/15: Charge 21% -> 74% (6932 s, 2562 mAh)"
128090,23,"2026 - V2043_21","2025-12-06 15:43:12.643","INFO","(session) Session 14/15: Charge 18% -> 100% (27547 s, 4806 mAh)"
128093,23,"2026 - V2043_21","2025-12-06 15:43:22.307","DISCONNECT","Disconnected (status: 133, wasConnected: false)"
128094,23,"2026 - V2043_21","2025-12-06 15:43:22.32","RECONNECT","Attempt 1 to DC:54:75:D1:7C:E6"
128103,23,"2026 - V2043_21","2025-12-06 15:43:54.541","DISCONNECT","Disconnected (status: 133, wasConnected: false)"
128104,23,"2026 - V2043_21","2025-12-06 15:43:54.555","RECONNECT","Attempt 2 to DC:54:75:D1:7C:E6"
128421,23,"2026 - V2043_21","2025-12-06 15:44:27.723","DISCONNECT","Disconnected (status: 133, wasConnected: false)"
128420,23,"2026 - V2043_21","2025-12-06 15:44:27.737","RECONNECT","Attempt 3 to DC:54:75:D1:7C:E6"
128430,23,"2026 - V2043_21","2025-12-06 15:45:01.892","DISCONNECT","Disconnected (status: 133, wasConnected: false)"
128431,23,"2026 - V2043_21","2025-12-06 15:45:01.897","RECONNECT","Attempt 4 to DC:54:75:D1:7C:E6"
128748,23,"2026 - V2043_21","2025-12-06 15:45:37.109","DISCONNECT","Disconnected (status: 133, wasConnected: false)"
128747,23,"2026 - V2043_21","2025-12-06 15:45:37.117","RECONNECT","Attempt 5 to DC:54:75:D1:7C:E6"
128755,23,"2026 - V2043_21","2025-12-06 15:46:13.296","DISCONNECT","Disconnected (status: 133, wasConnected: false)"
128754,23,"2026 - V2043_21","2025-12-06 15:46:13.324","RECONNECT","Attempt 6 to DC:54:75:D1:7C:E6"
129072,23,"2026 - V2043_21","2025-12-06 15:46:50.471","DISCONNECT","Disconnected (status: 133, wasConnected: false)"
129071,23,"2026 - V2043_21","2025-12-06 15:46:50.479","RECONNECT","Attempt 7 to DC:54:75:D1:7C:E6"
129387,23,"2026 - V2043_21","2025-12-06 15:47:28.623","DISCONNECT","Disconnected (status: 133, wasConnected: false)"
129386,23,"2026 - V2043_21","2025-12-06 15:47:28.639","RECONNECT","Attempt 8 to DC:54:75:D1:7C:E6"
129400,23,"2026 - V2043_21","2025-12-06 15:48:07.894","DISCONNECT","Disconnected (status: 133, wasConnected: false)"
129401,23,"2026 - V2043_21","2025-12-06 15:48:07.911","RECONNECT","Attempt 9 to DC:54:75:D1:7C:E6"
129410,24,"2026 - V2043_21","2025-12-06 15:48:43.828","INFO","Logging session initialized"
129723,24,"2026 - V2043_21","2025-12-06 15:49:12.849","DISCONNECT","Disconnected (status: 133, wasConnected: false)"
