"id","sessionId","deviceKey","timestamp","level","message"
451965,59,"2026 - V2043_21","2025-12-09 09:46:10.72","DISCONNECT","Disconnected (status: 133, wasConnected: false)"
451964,59,"2026 - V2043_21","2025-12-09 09:46:10.728","INFO","Max reconnect attempts reached, waiting 30s before retry"
451888,59,"2026 - V2043_21","2025-12-09 09:45:28.716","RECONNECT","Attempt 10 to DC:54:75:D1:7C:E6"
451887,59,"2026 - V2043_21","2025-12-09 09:45:28.707","DISCONNECT","Disconnected (status: 133, wasConnected: false)"
451825,59,"2026 - V2043_21","2025-12-09 09:44:48.555","RECONNECT","Attempt 9 to DC:54:75:D1:7C:E6"
451824,59,"2026 - V2043_21","2025-12-09 09:44:48.545","DISCONNECT","Disconnected (status: 133, wasConnected: false)"
451762,59,"2026 - V2043_21","2025-12-09 09:44:09.399","RECONNECT","Attempt 8 to DC:54:75:D1:7C:E6"
451761,59,"2026 - V2043_21","2025-12-09 09:44:09.389","DISCONNECT","Disconnected (status: 133, wasConnected: false)"
451701,59,"2026 - V2043_21","2025-12-09 09:43:31.222","RECONNECT","Attempt 7 to DC:54:75:D1:7C:E6"
451700,59,"2026 - V2043_21","2025-12-09 09:43:31.213","DISCONNECT","Disconnected (status: 133, wasConnected: false)"
451662,59,"2026 - V2043_21","2025-12-09 09:43:05.787","INFO","(session) Session 2/21: Charge 33% -> 100% (24643 s, 4229 mAh)"
451657,59,"2026 - V2043_21","2025-12-09 09:43:05.801","INFO","(session) Session 17/21: Discharge 74% -> 73% (722 s, 75 mAh)"
451656,59,"2026 - V2043_21","2025-12-09 09:43:05.802","INFO","(session) Session 14/21: Charge 85% -> 100% (16569 s, 1996 mAh)"
451655,59,"2026 - V2043_21","2025-12-09 09:43:05.798","INFO","(session) Flutter requested battery session history from SharedPreferences"
451654,59,"2026 - V2043_21","2025-12-09 09:43:05.787","INFO","(session) Session 11/21: Discharge 92% -> 79% (14362 s, 1316 mAh)"
451653,59,"2026 - V2043_21","2025-12-09 09:43:05.8","INFO","(session) Session 21/21: Discharge 19% -> 18% (310 s, 41 mAh)"
451652,59,"2026 - V2043_21","2025-12-09 09:43:05.792","INFO","(session) Session 8/21: Charge 71% -> 73% (335 s, 151 mAh)"
451651,59,"2026 - V2043_21","2025-12-09 09:43:05.795","INFO","(session) Session 20/21: Charge 18% -> 100% (27547 s, 4806 mAh)"
451650,59,"2026 - V2043_21","2025-12-09 09:43:05.793","INFO","(session) Session 1/21: Discharge 100% -> 99% (770 s, 66 mAh)"
451649,59,"2026 - V2043_21","2025-12-09 09:43:05.795","INFO","(session) Session 10/21: Charge 79% -> 86% (1024 s, 372 mAh)"
451648,59,"2026 - V2043_21","2025-12-09 09:43:05.798","INFO","(session) Session 12/21: Charge 93% -> 99% (1031 s, 174 mAh)"
451647,59,"2026 - V2043_21","2025-12-09 09:43:05.797","INFO","(session) Session 19/21: Discharge 72% -> 21% (29334 s, 3087 mAh)"
451646,59,"2026 - V2043_21","2025-12-09 09:43:05.799","INFO","(session) Session 16/21: Charge 73% -> 100% (26466 s, 3025 mAh)"
451645,59,"2026 - V2043_21","2025-12-09 09:43:05.787","INFO","(session) Session 4/21: Charge 100% -> 100% (9545 s, 1108 mAh)"
451644,59,"2026 - V2043_21","2025-12-09 09:43:05.798","INFO","(session) Session 13/21: Discharge 100% -> 93% (4643 s, 435 mAh)"
451643,59,"2026 - V2043_21","2025-12-09 09:43:05.799","INFO","(session) Session 18/21: Charge 21% -> 74% (6932 s, 2562 mAh)"
451642,59,"2026 - V2043_21","2025-12-09 09:43:05.787","INFO","(session) Session 6/21: Charge 1% -> 100% (36705 s, 6413 mAh)"
451641,59,"2026 - V2043_21","2025-12-09 09:43:05.788","INFO","(session) Session 5/21: Discharge 37% -> 10% (18768 s, 2033 mAh)"
451640,59,"2026 - V2043_21","2025-12-09 09:43:05.791","INFO","(session) Session 15/21: Discharge 95% -> 14% (53752 s, 4887 mAh)"
451639,59,"2026 - V2043_21","2025-12-09 09:43:05.788","INFO","(session) Returning 21 battery session(s) to Flutter:"
451638,59,"2026 - V2043_21","2025-12-09 09:43:05.788","INFO","(session) Session 3/21: Discharge 85% -> 33% (36033 s, 3508 mAh)"
451637,59,"2026 - V2043_21","2025-12-09 09:43:05.789","INFO","(session) Session 7/21: Discharge 47% -> 1% (13491 s, 1526 mAh)"
451636,59,"2026 - V2043_21","2025-12-09 09:43:05.792","INFO","(session) Session 9/21: Discharge 86% -> 71% (7231 s, 667 mAh)"
451630,59,"2026 - V2043_21","2025-12-09 09:43:01.82","INFO","(session) Session 15/21: Discharge 95% -> 14% (53752 s, 4887 mAh)"
451629,59,"2026 - V2043_21","2025-12-09 09:43:01.821","INFO","(session) Session 17/21: Discharge 74% -> 73% (722 s, 75 mAh)"
451628,59,"2026 - V2043_21","2025-12-09 09:43:01.823","INFO","(session) Session 18/21: Charge 21% -> 74% (6932 s, 2562 mAh)"
451627,59,"2026 - V2043_21","2025-12-09 09:43:01.816","INFO","(session) Session 1/21: Discharge 100% -> 99% (766 s, 66 mAh)"
451626,59,"2026 - V2043_21","2025-12-09 09:43:01.815","INFO","(session) Session 9/21: Discharge 86% -> 71% (7231 s, 667 mAh)"
451625,59,"2026 - V2043_21","2025-12-09 09:43:01.822","INFO","(session) Session 6/21: Charge 1% -> 100% (36705 s, 6413 mAh)"
451624,59,"2026 - V2043_21","2025-12-09 09:43:01.824","INFO","(session) Session 7/21: Discharge 47% -> 1% (13491 s, 1526 mAh)"
451623,59,"2026 - V2043_21","2025-12-09 09:43:01.822","INFO","(session) Session 21/21: Discharge 19% -> 18% (310 s, 41 mAh)"
451622,59,"2026 - V2043_21","2025-12-09 09:43:01.823","INFO","(session) Session 16/21: Charge 73% -> 100% (26466 s, 3025 mAh)"
451621,59,"2026 - V2043_21","2025-12-09 09:43:01.816","INFO","(session) Flutter requested battery session history from SharedPreferences"
451620,59,"2026 - V2043_21","2025-12-09 09:43:01.817","INFO","(session) Session 5/21: Discharge 37% -> 10% (18768 s, 2033 mAh)"
451619,59,"2026 - V2043_21","2025-12-09 09:43:01.82","INFO","(session) Session 14/21: Charge 85% -> 100% (16569 s, 1996 mAh)"
451618,59,"2026 - V2043_21","2025-12-09 09:43:01.815","INFO","(session) Session 3/21: Discharge 85% -> 33% (36033 s, 3508 mAh)"
451617,59,"2026 - V2043_21","2025-12-09 09:43:01.814","INFO","(session) Session 4/21: Charge 100% -> 100% (9545 s, 1108 mAh)"
451616,59,"2026 - V2043_21","2025-12-09 09:43:01.821","INFO","(session) Session 20/21: Charge 18% -> 100% (27547 s, 4806 mAh)"
451615,59,"2026 - V2043_21","2025-12-09 09:43:01.816","INFO","(session) Session 8/21: Charge 71% -> 73% (335 s, 151 mAh)"
451614,59,"2026 - V2043_21","2025-12-09 09:43:01.824","INFO","(session) Session 19/21: Discharge 72% -> 21% (29334 s, 3087 mAh)"
451613,59,"2026 - V2043_21","2025-12-09 09:43:01.814","INFO","(session) Session 2/21: Charge 33% -> 100% (24643 s, 4229 mAh)"
451612,59,"2026 - V2043_21","2025-12-09 09:43:01.814","INFO","(session) Session 13/21: Discharge 100% -> 93% (4643 s, 435 mAh)"
451611,59,"2026 - V2043_21","2025-12-09 09:43:01.819","INFO","(session) Session 12/21: Charge 93% -> 99% (1031 s, 174 mAh)"
451610,59,"2026 - V2043_21","2025-12-09 09:43:01.814","INFO","(session) Returning 21 battery session(s) to Flutter:"
451609,59,"2026 - V2043_21","2025-12-09 09:43:01.815","INFO","(session) Session 11/21: Discharge 92% -> 79% (14362 s, 1316 mAh)"
451608,59,"2026 - V2043_21","2025-12-09 09:43:01.821","INFO","(session) Session 10/21: Charge 79% -> 86% (1024 s, 372 mAh)"
451591,59,"2026 - V2043_21","2025-12-09 09:42:54.092","RECONNECT","Attempt 6 to DC:54:75:D1:7C:E6"
451590,59,"2026 - V2043_21","2025-12-09 09:42:54.088","DISCONNECT","Disconnected (status: 133, wasConnected: false)"
451581,59,"2026 - V2043_21","2025-12-09 09:42:48.832","INFO","(session) Session 18/21: Charge 21% -> 74% (6932 s, 2562 mAh)"
451580,59,"2026 - V2043_21","2025-12-09 09:42:48.836","INFO","(session) Session 17/21: Discharge 74% -> 73% (722 s, 75 mAh)"
451579,59,"2026 - V2043_21","2025-12-09 09:42:48.833","INFO","(session) Session 20/21: Charge 18% -> 100% (27547 s, 4806 mAh)"
451578,59,"2026 - V2043_21","2025-12-09 09:42:48.836","INFO","(session) Session 9/21: Discharge 86% -> 71% (7231 s, 667 mAh)"
451577,59,"2026 - V2043_21","2025-12-09 09:42:48.834","INFO","(session) Session 8/21: Charge 71% -> 73% (335 s, 151 mAh)"
451576,59,"2026 - V2043_21","2025-12-09 09:42:48.829","INFO","(session) Session 19/21: Discharge 72% -> 21% (29334 s, 3087 mAh)"
451575,59,"2026 - V2043_21","2025-12-09 09:42:48.832","INFO","(session) Session 13/21: Discharge 100% -> 93% (4643 s, 435 mAh)"
451574,59,"2026 - V2043_21","2025-12-09 09:42:48.829","INFO","(session) Session 11/21: Discharge 92% -> 79% (14362 s, 1316 mAh)"
451573,59,"2026 - V2043_21","2025-12-09 09:42:48.836","INFO","(session) Session 15/21: Discharge 95% -> 14% (53752 s, 4887 mAh)"
451572,59,"2026 - V2043_21","2025-12-09 09:42:48.831","INFO","(session) Session 21/21: Discharge 19% -> 18% (310 s, 41 mAh)"
451571,59,"2026 - V2043_21","2025-12-09 09:42:48.827","INFO","(session) Session 14/21: Charge 85% -> 100% (16569 s, 1996 mAh)"
451570,59,"2026 - V2043_21","2025-12-09 09:42:48.825","INFO","(session) Session 16/21: Charge 73% -> 100% (26466 s, 3025 mAh)"
451569,59,"2026 - V2043_21","2025-12-09 09:42:48.816","INFO","(session) Session 4/21: Charge 100% -> 100% (9545 s, 1108 mAh)"
451568,59,"2026 - V2043_21","2025-12-09 09:42:48.822","INFO","(session) Session 7/21: Discharge 47% -> 1% (13491 s, 1526 mAh)"
451567,59,"2026 - V2043_21","2025-12-09 09:42:48.815","INFO","(session) Flutter requested battery session history from SharedPreferences"
451566,59,"2026 - V2043_21","2025-12-09 09:42:48.817","INFO","(session) Session 6/21: Charge 1% -> 100% (36705 s, 6413 mAh)"
451565,59,"2026 - V2043_21","2025-12-09 09:42:48.823","INFO","(session) Session 12/21: Charge 93% -> 99% (1031 s, 174 mAh)"
451564,59,"2026 - V2043_21","2025-12-09 09:42:48.819","INFO","(session) Session 10/21: Charge 79% -> 86% (1024 s, 372 mAh)"
451563,59,"2026 - V2043_21","2025-12-09 09:42:48.818","INFO","(session) Session 3/21: Discharge 85% -> 33% (36033 s, 3508 mAh)"
451562,59,"2026 - V2043_21","2025-12-09 09:42:48.817","INFO","(session) Session 5/21: Discharge 37% -> 10% (18768 s, 2033 mAh)"
451561,59,"2026 - V2043_21","2025-12-09 09:42:48.817","INFO","(session) Session 2/21: Charge 33% -> 100% (24643 s, 4229 mAh)"
451560,59,"2026 - V2043_21","2025-12-09 09:42:48.815","INFO","(session) Returning 21 battery session(s) to Flutter:"
451559,59,"2026 - V2043_21","2025-12-09 09:42:48.814","INFO","(session) Session 1/21: Discharge 100% -> 99% (753 s, 65 mAh)"
451557,59,"2026 - V2043_21","2025-12-09 09:42:47.26","INFO","(session) Session 21/21: Discharge 19% -> 18% (310 s, 41 mAh)"
451556,59,"2026 - V2043_21","2025-12-09 09:42:47.268","INFO","(session) Session 16/21: Charge 73% -> 100% (26466 s, 3025 mAh)"
451555,59,"2026 - V2043_21","2025-12-09 09:42:47.254","INFO","(session) Session 12/21: Charge 93% -> 99% (1031 s, 174 mAh)"
451554,59,"2026 - V2043_21","2025-12-09 09:42:47.255","INFO","(session) Session 4/21: Charge 100% -> 100% (9545 s, 1108 mAh)"
451553,59,"2026 - V2043_21","2025-12-09 09:42:47.263","INFO","(session) Session 18/21: Charge 21% -> 74% (6932 s, 2562 mAh)"
451552,59,"2026 - V2043_21","2025-12-09 09:42:47.26","INFO","(session) Session 17/21: Discharge 74% -> 73% (722 s, 75 mAh)"
451551,59,"2026 - V2043_21","2025-12-09 09:42:47.257","INFO","(session) Session 15/21: Discharge 95% -> 14% (53752 s, 4887 mAh)"
451550,59,"2026 - V2043_21","2025-12-09 09:42:47.258","INFO","(session) Session 8/21: Charge 71% -> 73% (335 s, 151 mAh)"
451549,59,"2026 - V2043_21","2025-12-09 09:42:47.259","INFO","(session) Session 19/21: Discharge 72% -> 21% (29334 s, 3087 mAh)"
451548,59,"2026 - V2043_21","2025-12-09 09:42:47.262","INFO","(session) Session 20/21: Charge 18% -> 100% (27547 s, 4806 mAh)"
451547,59,"2026 - V2043_21","2025-12-09 09:42:47.259","INFO","(session) Session 11/21: Discharge 92% -> 79% (14362 s, 1316 mAh)"
451546,59,"2026 - V2043_21","2025-12-09 09:42:47.257","INFO","(session) Session 14/21: Charge 85% -> 100% (16569 s, 1996 mAh)"
451545,59,"2026 - V2043_21","2025-12-09 09:42:47.252","INFO","(session) Session 6/21: Charge 1% -> 100% (36705 s, 6413 mAh)"
451544,59,"2026 - V2043_21","2025-12-09 09:42:47.255","INFO","(session) Session 13/21: Discharge 100% -> 93% (4643 s, 435 mAh)"
451543,59,"2026 - V2043_21","2025-12-09 09:42:47.252","INFO","(session) Session 9/21: Discharge 86% -> 71% (7231 s, 667 mAh)"
451542,59,"2026 - V2043_21","2025-12-09 09:42:47.256","INFO","(session) Session 3/21: Discharge 85% -> 33% (36033 s, 3508 mAh)"
451541,59,"2026 - V2043_21","2025-12-09 09:42:47.251","INFO","(session) Session 7/21: Discharge 47% -> 1% (13491 s, 1526 mAh)"
451540,59,"2026 - V2043_21","2025-12-09 09:42:47.252","INFO","(session) Returning 21 battery session(s) to Flutter:"
451539,59,"2026 - V2043_21","2025-12-09 09:42:47.253","INFO","(session) Flutter requested battery session history from SharedPreferences"
451538,59,"2026 - V2043_21","2025-12-09 09:42:47.253","INFO","(session) Session 5/21: Discharge 37% -> 10% (18768 s, 2033 mAh)"
451537,59,"2026 - V2043_21","2025-12-09 09:42:47.251","INFO","(session) Session 2/21: Charge 33% -> 100% (24643 s, 4229 mAh)"
451536,59,"2026 - V2043_21","2025-12-09 09:42:47.251","INFO","(session) Session 1/21: Discharge 100% -> 99% (751 s, 65 mAh)"
451535,59,"2026 - V2043_21","2025-12-09 09:42:47.252","INFO","(session) Session 10/21: Charge 79% -> 86% (1024 s, 372 mAh)"
451533,59,"2026 - V2043_21","2025-12-09 09:42:45.749","INFO","(session) Session 19/21: Discharge 72% -> 21% (29334 s, 3087 mAh)"
451532,59,"2026 - V2043_21","2025-12-09 09:42:45.742","INFO","(session) Session 15/21: Discharge 95% -> 14% (53752 s, 4887 mAh)"
451531,59,"2026 - V2043_21","2025-12-09 09:42:45.748","INFO","(session) Session 16/21: Charge 73% -> 100% (26466 s, 3025 mAh)"
451530,59,"2026 - V2043_21","2025-12-09 09:42:45.741","INFO","(session) Session 13/21: Discharge 100% -> 93% (4643 s, 435 mAh)"
451529,59,"2026 - V2043_21","2025-12-09 09:42:45.751","INFO","(session) Session 21/21: Discharge 19% -> 18% (310 s, 41 mAh)"
451528,59,"2026 - V2043_21","2025-12-09 09:42:45.75","INFO","(session) Session 18/21: Charge 21% -> 74% (6932 s, 2562 mAh)"
451527,59,"2026 - V2043_21","2025-12-09 09:42:45.751","INFO","(session) Session 17/21: Discharge 74% -> 73% (722 s, 75 mAh)"
451526,59,"2026 - V2043_21","2025-12-09 09:42:45.742","INFO","(session) Session 14/21: Charge 85% -> 100% (16569 s, 1996 mAh)"
451525,59,"2026 - V2043_21","2025-12-09 09:42:45.742","INFO","(session) Session 11/21: Discharge 92% -> 79% (14362 s, 1316 mAh)"
451524,59,"2026 - V2043_21","2025-12-09 09:42:45.733","INFO","(session) Session 8/21: Charge 71% -> 73% (335 s, 151 mAh)"
451523,59,"2026 - V2043_21","2025-12-09 09:42:45.741","INFO","(session) Session 12/21: Charge 93% -> 99% (1031 s, 174 mAh)"
451522,59,"2026 - V2043_21","2025-12-09 09:42:45.742","INFO","(session) Session 10/21: Charge 79% -> 86% (1024 s, 372 mAh)"
451521,59,"2026 - V2043_21","2025-12-09 09:42:45.753","INFO","(session) Session 20/21: Charge 18% -> 100% (27547 s, 4806 mAh)"
451520,59,"2026 - V2043_21","2025-12-09 09:42:45.738","INFO","(session) Session 9/21: Discharge 86% -> 71% (7231 s, 667 mAh)"
451518,59,"2026 - V2043_21","2025-12-09 09:42:45.731","INFO","(session) Session 7/21: Discharge 47% -> 1% (13491 s, 1526 mAh)"
451517,59,"2026 - V2043_21","2025-12-09 09:42:45.727","INFO","(session) Session 6/21: Charge 1% -> 100% (36705 s, 6413 mAh)"
451516,59,"2026 - V2043_21","2025-12-09 09:42:45.729","INFO","(session) Session 4/21: Charge 100% -> 100% (9545 s, 1108 mAh)"
451515,59,"2026 - V2043_21","2025-12-09 09:42:45.728","INFO","(session) Session 3/21: Discharge 85% -> 33% (36033 s, 3508 mAh)"
451514,59,"2026 - V2043_21","2025-12-09 09:42:45.727","INFO","(session) Session 5/21: Discharge 37% -> 10% (18768 s, 2033 mAh)"
451513,59,"2026 - V2043_21","2025-12-09 09:42:45.728","INFO","(session) Session 2/21: Charge 33% -> 100% (24643 s, 4229 mAh)"
451512,59,"2026 - V2043_21","2025-12-09 09:42:45.723","INFO","(session) Flutter requested battery session history from SharedPreferences"
451511,59,"2026 - V2043_21","2025-12-09 09:42:45.724","INFO","(session) Session 1/21: Discharge 100% -> 99% (750 s, 65 mAh)"
451510,59,"2026 - V2043_21","2025-12-09 09:42:45.723","INFO","(session) Returning 21 battery session(s) to Flutter:"
451474,59,"2026 - V2043_21","2025-12-09 09:42:23.639","SERVICE","Service started"
451463,59,"2026 - V2043_21","2025-12-09 09:42:17.967","DISCONNECT","Disconnected (status: 133, wasConnected: false)"
451462,59,"2026 - V2043_21","2025-12-09 09:42:17.968","RECONNECT","Attempt 5 to DC:54:75:D1:7C:E6"
451410,59,"2026 - V2043_21","2025-12-09 09:41:42.83","RECONNECT","Attempt 4 to DC:54:75:D1:7C:E6"
451406,59,"2026 - V2043_21","2025-12-09 09:41:42.814","DISCONNECT","Disconnected (status: 133, wasConnected: false)"
451351,59,"2026 - V2043_21","2025-12-09 09:41:08.673","RECONNECT","Attempt 3 to DC:54:75:D1:7C:E6"
451350,59,"2026 - V2043_21","2025-12-09 09:41:08.66","DISCONNECT","Disconnected (status: 133, wasConnected: false)"
451295,59,"2026 - V2043_21","2025-12-09 09:40:35.51","DISCONNECT","Disconnected (status: 133, wasConnected: false)"
451294,59,"2026 - V2043_21","2025-12-09 09:40:35.522","RECONNECT","Attempt 2 to DC:54:75:D1:7C:E6"
451199,59,"2026 - V2043_21","2025-12-09 09:39:35.371","RECONNECT","Attempt 1 to DC:54:75:D1:7C:E6"
451198,59,"2026 - V2043_21","2025-12-09 09:39:35.336","INFO","Max reconnect attempts reached, waiting 30s before retry"
451197,59,"2026 - V2043_21","2025-12-09 09:39:35.329","DISCONNECT","Disconnected (status: 133, wasConnected: false)"
451129,59,"2026 - V2043_21","2025-12-09 09:38:54.169","DISCONNECT","Disconnected (status: 133, wasConnected: false)"
451128,59,"2026 - V2043_21","2025-12-09 09:38:54.178","RECONNECT","Attempt 10 to DC:54:75:D1:7C:E6"
451065,59,"2026 - V2043_21","2025-12-09 09:38:14.023","RECONNECT","Attempt 9 to DC:54:75:D1:7C:E6"
451064,59,"2026 - V2043_21","2025-12-09 09:38:14.01","DISCONNECT","Disconnected (status: 133, wasConnected: false)"
451001,59,"2026 - V2043_21","2025-12-09 09:37:34.869","RECONNECT","Attempt 8 to DC:54:75:D1:7C:E6"
451000,59,"2026 - V2043_21","2025-12-09 09:37:34.856","DISCONNECT","Disconnected (status: 133, wasConnected: false)"
450937,59,"2026 - V2043_21","2025-12-09 09:36:56.706","RECONNECT","Attempt 7 to DC:54:75:D1:7C:E6"
450936,59,"2026 - V2043_21","2025-12-09 09:36:56.692","DISCONNECT","Disconnected (status: 133, wasConnected: false)"
450876,59,"2026 - V2043_21","2025-12-09 09:36:19.548","RECONNECT","Attempt 6 to DC:54:75:D1:7C:E6"
450875,59,"2026 - V2043_21","2025-12-09 09:36:19.534","DISCONNECT","Disconnected (status: 133, wasConnected: false)"
450818,59,"2026 - V2043_21","2025-12-09 09:35:43.392","RECONNECT","Attempt 5 to DC:54:75:D1:7C:E6"
450817,59,"2026 - V2043_21","2025-12-09 09:35:43.377","DISCONNECT","Disconnected (status: 133, wasConnected: false)"
450754,59,"2026 - V2043_21","2025-12-09 09:35:08.221","DISCONNECT","Disconnected (status: 133, wasConnected: false)"
450753,59,"2026 - V2043_21","2025-12-09 09:35:08.238","RECONNECT","Attempt 4 to DC:54:75:D1:7C:E6"
450696,59,"2026 - V2043_21","2025-12-09 09:34:34.051","RECONNECT","Attempt 3 to DC:54:75:D1:7C:E6"
450695,59,"2026 - V2043_21","2025-12-09 09:34:34.044","DISCONNECT","Disconnected (status: 133, wasConnected: false)"
450636,59,"2026 - V2043_21","2025-12-09 09:34:00.9","RECONNECT","Attempt 2 to DC:54:75:D1:7C:E6"
450635,59,"2026 - V2043_21","2025-12-09 09:34:00.893","DISCONNECT","Disconnected (status: 133, wasConnected: false)"
450268,59,"2026 - V2043_21","2025-12-09 09:30:25.323","RECONNECT","Attempt 1 to DC:54:75:D1:7C:E6"
450267,59,"2026 - V2043_21","2025-12-09 09:30:25.296","INFO","Max reconnect attempts reached, waiting 30s before retry"
450266,59,"2026 - V2043_21","2025-12-09 09:30:25.286","DISCONNECT","Disconnected (status: 133, wasConnected: false)"
450250,59,"2026 - V2043_21","2025-12-09 09:30:15.462","INFO","(session) Saving session 16/20: Charge 1% -> 100% (36705 s, 6413 mAh)"
450249,59,"2026 - V2043_21","2025-12-09 09:30:15.433","INFO","(session) Saving session 10/20: Charge 93% -> 99% (1031 s, 174 mAh)"
450248,59,"2026 - V2043_21","2025-12-09 09:30:15.475","INFO","(session) Saving session 17/20: Discharge 37% -> 10% (18768 s, 2033 mAh)"
450247,59,"2026 - V2043_21","2025-12-09 09:30:15.442","INFO","(session) Saving session 12/20: Charge 79% -> 86% (1024 s, 372 mAh)"
450246,59,"2026 - V2043_21","2025-12-09 09:30:15.47","INFO","(session) Saving session 20/20: Charge 33% -> 100% (24643 s, 4229 mAh)"
450244,59,"2026 - V2043_21","2025-12-09 09:30:15.473","INFO","(session) Battery session added: Charge 33% -> 100% (24643 s, 4229 mAh)"
450243,59,"2026 - V2043_21","2025-12-09 09:30:15.42","INFO","(session) Saving session 9/20: Discharge 100% -> 93% (4643 s, 435 mAh)"
450242,59,"2026 - V2043_21","2025-12-09 09:30:15.471","INFO","(session) Saving session 18/20: Charge 100% -> 100% (9545 s, 1108 mAh)"
450241,59,"2026 - V2043_21","2025-12-09 09:30:15.466","INFO","(session) Saving session 14/20: Charge 71% -> 73% (335 s, 151 mAh)"
450240,59,"2026 - V2043_21","2025-12-09 09:30:15.462","INFO","(session) Saving session 15/20: Discharge 47% -> 1% (13491 s, 1526 mAh)"
450239,59,"2026 - V2043_21","2025-12-09 09:30:15.418","INFO","(session) Saving session 7/20: Discharge 95% -> 14% (53752 s, 4887 mAh)"
