timestamp;session;current;volt;soc;mwh;mode;charge phase;charge time;temperature;fault flags;flags;charge limit;startup count;harge profile
9.657;716;-0.461;5.03;16;508244;0;0;0;36.9;0;7;20
10.657;716;-0.462;5.03;16;508244;0;1;0;37.9;0;7;20
63.659;716;-0.460;5.04;16;508278;0;1;53;38.9;0;7;20
873.657;716;-0.455;5.03;16;508793;0;1;863;39.9;0;7;20
2018.657;;-0.433;;;;;;;;;;;;
2029.659;;-0.455;;;;;;;;;;;;
4171.656;716;-0.458;4.77;16;510892;0;1;4161;40.9;0;7;-1;0;0
4172.659;716;-0.460;4.89;16;510893;0;1;4162;40.9;0;7;-1;0;0
4173.658;716;-0.007;5.17;16;510894;0;1;4163;40.9;0;7;-1;0;0
4174.658;716;-0.009;5.17;16;510894;0;1;4164;40.9;0;7;-1;0;0
