timestamp;session;current;volt;soc;mwh;mode;charge phase;charge time;temperature;fault flags;flags;charge limit;startup count;harge profile
9.723;695;0.825;4.95;72;451216;0;1;3;25.9;0;7;76
26.723;;0.812;;;;;;;;;;;;
27.723;695;0.824;4.96;72;451236;0;1;21;27.9;0;7;76
40.721;;0.836;;;;;;;;;;;;
53.719;;0.816;;;;;;;;;;;;
64.722;;0.838;;;;;;;;;;;;
77.720;;0.817;;;;;;;;;;;;
78.719;695;0.836;4.97;72;451293;0;1;72;29.9;0;7;76
89.720;;0.813;;;;;;;;;;;;
100.726;;0.834;;;;;;;;;;;;
113.719;;0.820;;;;;;;;;;;;
124.724;;0.834;;;;;;;;;;;;
137.719;;0.819;;;;;;;;;;;;
148.724;;0.830;;;;;;;;;;;;
166.720;;0.817;;;;;;;;;;;;
177.722;;0.834;;;;;;;;;;;;
190.722;;0.814;;;;;;;;;;;;
201.721;695;0.834;4.96;73;451433;0;1;195;30.9;0;7;76
219.719;;0.821;;;;;;;;;;;;
230.721;;0.835;;;;;;;;;;;;
243.720;;0.816;;;;;;;;;;;;
254.721;;0.836;;;;;;;;;;;;
267.722;;0.820;;;;;;;;;;;;
278.721;;0.831;;;;;;;;;;;;
296.719;;0.819;;;;;;;;;;;;
307.720;;0.837;;;;;;;;;;;;
320.720;;0.816;;;;;;;;;;;;
331.720;;0.834;;;;;;;;;;;;
344.719;;0.823;;;;;;;;;;;;
355.722;;0.834;;;;;;;;;;;;
368.719;;0.823;;;;;;;;;;;;
381.719;;0.834;;;;;;;;;;;;
394.721;;0.821;;;;;;;;;;;;
405.721;;0.834;;;;;;;;;;;;
418.721;;0.818;;;;;;;;;;;;
429.721;;0.834;;;;;;;;;;;;
442.722;;0.819;;;;;;;;;;;;
455.722;;0.829;;;;;;;;;;;;
464.719;695;0.831;4.96;74;451730;0;1;458;30.9;0;7;76
477.720;;0.816;;;;;;;;;;;;
488.719;;0.836;;;;;;;;;;;;
501.719;;0.819;;;;;;;;;;;;
512.719;;0.840;;;;;;;;;;;;
525.723;;0.825;;;;;;;;;;;;
538.720;;0.842;;;;;;;;;;;;
551.720;;0.824;;;;;;;;;;;;
562.720;;0.842;;;;;;;;;;;;
575.722;;0.828;;;;;;;;;;;;
586.723;;0.840;;;;;;;;;;;;
599.721;;0.821;;;;;;;;;;;;
610.720;;0.841;;;;;;;;;;;;
664.719;695;0.842;4.97;74;451959;0;1;658;29.9;0;7;76
716.719;695;0.839;4.97;75;452018;0;1;710;28.9;0;7;76
853.721;;0.664;;;;;;;;;;;;
