timestamp;session;current;volt;soc;mwh;mode;charge phase;charge time;temperature;fault flags;flags;charge limit;startup count;harge profile
89.08;133;-1.337;4.98;58;217546;0;1;57;35.0;0;2;-1;0;0
118.06;133;-1.338;4.98;59;217598;0;1;86;35.0;0;2;-1;0;0
129.08;;-1.318;;;;;;;;;;;;
140.05;;-1.257;;;;;;;;;;;;
151.08;;-1.080;;;;;;;;;;;;
174.06;133;-1.081;5.00;60;217689;0;1;142;34.
317.08;;-0.988;;;;;;;;;;;;
328.06;;-0.843;;;;;;;;;;;;
339.06;;-0.934;;;;;;;;;;;;
350.06;;-0.903;;;;;;;;;;;;
359.06;133;-1.
317.08;;-0.988;;;;;;;;;;;;
328.06;;-0.843;;;;;;;;;;;;
339.06;;-0.934;;;;;;;;;;;;
350.06;;-0.903;;;;;;;;;;;;
359.06;133;-1.081;5.00;63;217957;0;1;327;34.0;0;2;-1;0;0
370.08;;-0.810;;;;;;;;;;;;
385.06;;-0.850;;;;;;;;;;;;
396.07;;-0.800;;;;;;;;;;;;
91;0;1;447;33.0;0;2;-1;0;0
490.08;;-0.743;;;;;;;;;;;;
507.06;;-0.728;;;;;;;;;;;;
519.06;;-0.840;;;;;;;;;;;;
530.06;;-0.731;;91;0;1;447;33.0;0;2;-1;0;0
490.08;;-0.743;;;;;;;;;;;;
507.06;;-0.728;;;;;;;;;;;;
519.06;;-0.840;;;;;;;;;;;;
530.06;;-0.731;;91;0;1;447;33.0;0;2;-1;0;0
490.08;;-0.743;;;;;;;;;;;;
507.06;;-0.728;;;;;;;;;;;;
519.06;;-0.840;;;;;;;;;;;;
530.06;;-0.731;;;
425.121;;-0.776;;;;;;;;;;;;
428.121;;-0.805;;;;;;;;;;;;
431.121;;-0.778;;;;;;;;;;;;
434.121;;-0.791;;;;;;;;;;;;
437.121;;;
425.121;;-0.776;;;;;;;;;;;;
428.121;;-0.805;;;;;;;;;;;;
431.121;;-0.778;;;;;;;;;;;;
434.121;;-0.791;;;;;;;;;;;;
437.121;;;
425.121;;-0.776;;;;;;;;;;;;
428.121;;-0.805;;;;;;;;;;;;
431.121;;-0.778;;;;;;;;;;;;
434.121;;-0.791;;;;;;;;;;;;
437.121;;;
425.121;;-0.776;;;;;;;;;;;;
428.121;;-0.805;;;;;;;;;;;;
431.121;;-0.778;;;;;;;;;;;;
434.121;;-0.791;;;;;;;;;;;;
437.121;;-0.802;;;;;;;;;;;;
440.121;;-0.788;;;;;;;;;;;;
443.121;;-0.774;;;;;;;;;;;;
446.121;;-0.774;;;;;;;;;;;;
449.121;;-0.824;;;;;;121;;-0.756;;;;;;;;;;;;
467.121;;-0.763;;;;;;;;;;;;
470.121;;-0.761;;;;;;;;;;;;
473.121;;-0.762;;;;;;;;;;;;
476.121;;-0.744;121;;-0.756;;;;;;;;;;;;
467.121;;-0.763;;;;;;;;;;;;
470.121;;-0.761;;;;;;;;;;;;
473.121;;-0.762;;;;;;;;;;;;
476.121;;-0.744;;;;;;;;;;;;
479.121;;-0.741;;;;;;;;;;;;
482.121;;-0.736;;;;;;;;;;;;
485.121;;-0.788;;;;;;;;;;;;
488.121;;-0.740;;;;;;;;;;;;.784;;;;;;;;;;;;
506.121;;-0.733;;;;;;;;;;;;
509.121;;-0.738;;;;;;;;;;;;
512.121;;-0.730;;;;;;;;;;;;
515.121;;-0.891;;;;;;;;;;;;
518.121;;-0.730;;;;;;;;;;;;
521.121;;-0.721;;;;;;;;;;;;
524.121;;-0.737;;;;;;;;;;;;
527.121;;-0.808;;;;;;;;;;;;
530.12;;;;
518.121;;-0.730;;;;;;;;;;;;
521.121;;-0.721;;;;;;;;;;;;
524.121;;-0.737;;;;;;;;;;;;
527.121;;-0.808;;;;;;;;;;;;
530.121;;-0.725;;;;;;;;;;;;
533.121;;-0.721;;;;;;;;;;;;
536.121;;-0.783;;;;;;;;;;;;
539.121;;-0.719;;;;;;;;;;;;
542.121;;-0.726;;;57.121;;-0.719;;;;;;;;;;;;
560.121;;-0.699;;;;;;;;;;;;
563.121;;-0.695;;;;;;;;;;;;
566.121;;-0.698;;;;;;;;;;;;
569.121;;-0.757.121;;-0.719;;;;;;;;;;;;
560.121;;-0.699;;;;;;;;;;;;
563.121;;-0.695;;;;;;;;;;;;
566.121;;-0.698;;;;;;;;;;;;
569.121;;-0.704;;;;;;;;;;;;
572.121;;-0.699;;;;;;;;;;;;
575.121;;-0.712;;;;;;;;;;;;
596.13;133;0.000;5.01;66;218210;0;2;547;35.0;0;2;-1;0;33;0.010;0.62;66;218210;0;2;575;33.0;0;2;-1;0;0
788.08;133;0.010;0.62;65;218210;0;2;756;32.0;0;2;-1;0;0
1883.08;133;0.011;0.6433;0.010;0.62;66;218210;0;2;575;33.0;0;2;-1;0;0
788.08;133;0.010;0.62;65;218210;0;2;756;32.0;0;2;-1;0;0
1883.08;133;0.011;0.64;64;218210;0;2;1851;32.0;0;2;-1;0;0
2563.08;133;0.011;0.64;63;218210;0;2;2531;31.0;0;2;-1;0;0
