timestamp;session;current;volt;soc;mwh;mode;charge phase;charge time;temperature;fault flags;flags;charge limit;startup count;harge profile
9.882;123;-0.452;4.74;-1;178238;0;1;4;24.0;0;2;-1;0;0
14.881;123;-0.451;4.81;2;178240;0;1;10;24.0;0;2;-1;0;0
16.881;123;-0.448;4.73;2;178242;0;1;12;25.0;0;2;-1;0;0
19.880;123;-0.447;4.73;1;178243;0;1;14;25.0;0;2;-1;0;0
20.881;123;-0.449;4.81;1;178244;0;1;16;25.0;0;2;-1;0;0
27.881;123;-0.403;4.66;1;178248;0;1;22;26.0;0;2;-1;0;0
29.879;123;-0.447;4.80;1;178249;0;;0;0
215.883;123;-0.447;4.84;1;178360;0;1;210;31.0;0;2;-1;0;0
283.881;123;-0.447;4.84;2;178401;0;1;278;31.0;0;2;-1;0;0
507.87;0;0
215.883;123;-0.447;4.84;1;178360;0;1;210;31.0;0;2;-1;0;0
283.881;123;-0.447;4.84;2;178401;0;1;278;31.0;0;2;-1;0;0
507.878;123;-0.448;4.84;3;178535;0;1;502;32.0;0;2;-1;0;0
742.883;123;-0.448;4.84;4;178676;0;1;738;33.0;0;2;-1;0;0
