timestamp;session;current;volt;soc;mwh;mode;charge phase;charge time;temperature;fault flags;flags;charge limit;startup count;harge profile
353483.479;131;-1.073;5.00;50;212864;0;0;0;32.0;0;2;-1;0;0
353484.481;131;-1.076;5.00;50;212866;0;1;0;31.0;0;2;-1;0;0
353495.479;;-0.726;;;;;;;;;;;;
353506.482;;-1.078;;;;;;;;;;;;
353529.481;131;-1.079;5.00;50;212931;0;1;45;33.0;0;2;-1;0;0
353544.484;;-0.568;;;;;;;;;;;;
353555.479;;-1.337;;;;;;;;;;;;
354396.483;;-1.289;;;;;;;;;;;;
354408.479;;-1.332;;;;;;;;;;;;
354419.483;;-1.286;;;;;;;;;;;;
354450.479;;-1.337;;;;;;;;;;;;
354564.483;;-1.288;;;;;;;;;;;;
354590.479;;-1.337;;;;;;;;;;;;
354601.479;;-1.289;;;;;;;;;;;;
354633.479;;-1.337;;;;;;;;;;;;
354644.479;;-1.289;;;;;;;;;;;;
354655.483;;-1.251;;;;;;;;;;;;
354666.483;;-1.288;;;;;;;;;;;;
354677.481;;-1.338;;;;;;;;;;;;
354697.483;;-1.288;;;;;;;;;;;;
354710.483;;-1.337;;;;;;;;;;;;
354768.481;;-1.281;;;;;;;;;;;;
354781.483;;-1.312;;;;;;;;;;;;
354792.479;;-1.203;;;;;;;;;;;;
354803.481;;-1.179;;;;;;;;;;;;
354768.481;;-1.281;;;;;;;;;;;;
354781.483;;-1.312;;;;;;;;;;;;
354792.479;;-1.203;;;;;;;;;;;;
354803.481;;-1.179;;;;;;;;;;;;
354858.479;;-1.219;;;;;;;;;;;;
354869.481;;-1.237;;;;;;;;;;;;
354880.483;;-1.113;;;;;;;;;;;;
354891.478;;-1.245;;;;;;;;;;;;
354858.479;;-1.219;;;;;;;;;;;;
354869.481;;-1.237;;;;;;;;;;;;
354880.483;;-1.113;;;;;;;;;;;;
354891.478;;-1.245;;;;;;;;;;;;
354902.481;;-1.141;;;;;;;;;;;;
354913.482;;-1.104;;;;;;;;;;;;
354933.481;;-1.087;;;;;;;;;;;;
354951.483;;-1.212;;;;;;;;;;;;
354962.482;;-1.154;;;;;;;;;;;;
354973.480;;-1.059;;;;;;;;;;;;
354986.483;;-1.129;;;;;;;;;;;;
354997.479;;-1.059;;;;;;;;;;;;
355008.479;;-1.076;;;;;;;;;;;;
355019.491;;-1.132;;;;;;;;;;;;
355031.482;;-1.116;;;;;;;;;;;;
355043.479;;-1.016;;;;;;;;;;;;
355055.479;;-1.089;;;;;;;;;;;;
355066.482;;-1.008;;;;;;;;;;;;
355077.481;;-0.991;;;;;;;;;;;;
355090.483;;-1.042;;;;;;;;;;;;
355101.483;;-0.987;;;;;;;;;;;;
355117.483;;-0.971;;;;;;;;;;;;
355129.480;;-0.989;;;;;;;;;;;;
355140.483;;-0.962;;;;;;;;;;;;
355161.481;;-1.034;;;;;;;;;;;;
355172.481;;-0.947;;;;;;;;;;;;
355191.481;;-0.963;;;;;;;;;;;;
355202.481;;-0.943;;;;;;;;;;;;
355213.483;;-1.320;;;;;;;;;;;;
355224.479;;-1.114;;;;;;;;;;;;
355236.479;;-1.191;;;;;;;;;;;;
355247.483;;-1.172;;;;;;;;;;;;
355258.480;;-1.010;;;;;;;;;;;;
355269.481;;-0.974;;;;;;;;;;;;
355280.479;;-0.927;;;;;;;;;;;;
355291.479;;-1.060;;;;;;;;;;;;
355302.481;;-0.886;;;;;;;;;;;;
355321.479;;-0.915;;;;;;;;;;;;
355332.483;;-1.324;;;;;;;;;;;;
355343.483;;-0.881;;;;;;;;;;;;
355354.481;;-0.864;;;;;;;;;;;;
355373.481;;-0.919;;;;;;;;;;;;
355384.481;;-0.848;;;;;;;;;;;;
355395.483;;-0.915;;;;;;;;;;;;
355456.481;;-0.835;;;;;;;;;;;;
355468.481;;-0.812;;;;;;;;;;;;
355493.481;;-0.925;;;;;;;;;;;;
355504.483;;-0.808;;;;;;;;;;;;
355456.481;;-0.835;;;;;;;;;;;;
355468.481;;-0.812;;;;;;;;;;;;
355493.481;;-0.925;;;;;;;;;;;;
355504.483;;-0.808;;;;;;;;;;;;
355515.479;;-0.792;;;;;;;;;;;;
355534.479;;-0.920;;;;;;;;;;;;
355545.481;;-0.783;;;;;;;;;;;;
355561.479;;-0.937;;;;;;;;;;;;
355572.481;;-0.777;;;;;;;;;;;;
355589.481;;-1.284;;;;;;;;;;;;
355600.483;;-0.775;;;;;;;;;;;;
355612.479;;-0.754;;;;;;;;;;;;
355626.481;;-0.818;;;;;;;;;;;;
355637.479;;-0.757;;;;;;;;;;;;
355648.484;;-0.736;;;;;;;;;;;;
355661.479;;-0.814;;;;;;;;;;;;
355496.262;;-0.799;;;;;;;;;;;;
355499.262;;-0.792;;;;;;;;;;;;
355502.262;;-0.798;;;;;;;;;;;;
