timestamp;session;current;volt;soc;mwh;mode;charge phase;charge time;temperature;fault flags;flags;charge limit;startup count;harge profile
9.649;690;0.525;4.99;72;444862;0;1;1;34.9;0;7;76
22.648;;0.543;;;;;;;;;;;;
33.648;;0.529;;;;;;;;;;;;
46.650;;0.545;;;;;;;;;;;;
59.649;;0.517;;;;;;;;;;;;
70.646;;0.544;;;;;;;;;;;;
83.649;;0.517;;;;;;;;;;;;
94.646;;0.545;;;;;;;;;;;;
107.645;;0.523;;;;;;;;;;;;
118.649;;0.542;;;;;;;;;;;;
131.650;;0.529;;;;;;;;;;;;
144.645;;0.545;;;;;;;;;;;;
157.647;;0.533;;;;;;;;;;;;
168.646;;0.553;;;;;;;;;;;;
181.650;;0.537;;;;;;;;;;;;
192.648;;0.553;;;;;;;;;;;;
205.650;;0.532;;;;;;;;;;;;
206.649;690;0.542;5.02;73;445008;0;1;198;35.9;0;7;76
219.647;;0.554;;;;;;;;;;;;
232.646;;0.535;;;;;;;;;;;;
244.650;;0.518;;;;;;;;;;;;
255.650;;0.545;;;;;;;;;;;;
268.650;;0.521;;;;;;;;;;;;
279.645;;0.545;;;;;;;;;;;;
292.649;;0.533;;;;;;;;;;;;
305.646;;0.545;;;;;;;;;;;;
318.646;;0.531;;;;;;;;;;;;
329.648;;0.545;;;;;;;;;;;;
342.652;;0.521;;;;;;;;;;;;
353.648;;0.545;;;;;;;;;;;;
366.652;;0.528;;;;;;;;;;;;
377.649;;0.546;;;;;;;;;;;;
390.650;;0.520;;;;;;;;;;;;
401.648;;0.556;;;;;;;;;;;;
414.648;;0.534;;;;;;;;;;;;
425.646;;0.563;;;;;;;;;;;;
438.650;;0.540;;;;;;;;;;;;
451.648;;0.567;;;;;;;;;;;;
462.648;;0.551;;;;;;;;;;;;
473.645;;0.536;;;;;;;;;;;;
484.648;;0.568;;;;;;;;;;;;
497.646;;0.533;;;;;;;;;;;;
508.645;;0.568;;;;;;;;;;;;
521.648;;0.537;;;;;;;;;;;;
532.650;;0.557;;;;;;;;;;;;
544.648;;0.546;;;;;;;;;;;;
555.648;;0.568;;;;;;;;;;;;
561.647;690;0.566;5.03;74;445277;0;1;553;35.9;0;7;76
572.648;;0.539;;;;;;;;;;;;
583.648;;0.553;;;;;;;;;;;;
594.650;;0.567;;;;;;;;;;;;
605.646;;0.543;;;;;;;;;;;;
617.648;;0.563;;;;;;;;;;;;
638.645;690;0.566;5.03;74;445336;0;1;630;33.9;0;7;76
721.650;;0.547;;;;;;;;;;;;
724.649;690;0.549;5.03;74;445403;0;1;716;31.9;0;7;76
752.645;690;0.450;4.94;74;445424;0;1;744;31.9;0;7;76
763.646;;0.496;;;;;;;;;;;;
767.645;690;0.517;5.02;74;445435;0;1;759;31.9;0;7;76
773.647;690;0.434;4.94;74;445438;0;1;765;31.9;0;7;76
784.648;;0.488;;;;;;;;;;;;
788.646;690;0.511;5.02;74;445449;0;1;780;31.9;0;7;76
