timestamp;session;current;volt;soc;mwh;mode;charge phase;charge time;temperature;fault flags;flags;charge limit;startup count;harge profile
11.690;4229;0.734;8.46;52;690772;1;0;0;38.8;0;7;-1;0;0
12.689;4229;0.173;5.36;52;690773;1;0;0;38.8;0;7;-1;0;0
13.688;4229;0.219;5.23;52;690773;1;0;0;38.8;0;7;-1;0;0
23.446;4229;1.064;5.10;52;690783;0;1;17;37.8;0;7;-1;0;0
23.779;4229;1.062;5.10;52;690783;0;1;17;38.8;0;7;-1;0;0
30.689;;1.081;;;;;;;;;;;;
41.691;;1.064;;;;;;;;;;;;
52.687;;1.081;;;;;;;;;;;;
