timestamp;session;current;volt;soc;mwh;mode;charge phase;charge time;temperature;fault flags;flags;charge limit;startup count;harge profile
8573.345;130;-1.334;4.98;6;192374;1;1;0;32.0;0;2;-1;0;0
8584.341;;-0.940;;;;;;;;;;;;
8595.343;;-1.335;;;;;;;;;;;;
8618.345;130;-1.337;4.98;7;192455;1;1;45;32.0;0;2;-1;0;0
8664.347;130;-1.337;4.98;8;192540;1;1;91;33.0;0;2;-1;0;0
8703.343;130;-1.336;4.98;9;192612;1;1;130;33.0;0;2;-1;0;0
8755.345;130;-1.338;4.98;10;192709;1;1;182;33.0;0;2;-1;0;0
8794.345;130;-1.337;4.98;11;192781;1;1;221;33.0;0;2;-1;0;0
8829.345;130;-1.340;4.98;12;192844;1;1;256;34.0;0;2;-1;0;0
8869.343;130;-1.337;4.98;13;192918;1;1;296;34.0;0;2;-1;0;0
8904.345;130;-1.338;4.98;14;192983;1;1;331;34.0;0;2;-1;0;0
8949.343;130;-1.338;4.98;15;193066;1;1;376;34.0;0;2;-1;0;0
8984.345;130;-1.338;4.98;16;193131;1;1;411;34.0;0;2;-1;0;0
9019.341;130;-1.340;4.98;17;193196;1;1;446;34.0;0;2;-1;0;0
9054.343;130;-1.337;4.98;18;193261;1;1;481;34.0;0;2;-1;0;0
9089.341;130;-1.338;4.98;19;193325;1;1;516;34.0;0;2;-1;0;0
9124.345;130;-1.339;4.98;20;193390;1;1;551;34.0;0;2;-1;0;0
9159.341;130;-1.339;4.98;21;193455;1;1;586;35.0;0;2;-1;0;0
9195.345;130;-1.339;4.98;22;193520;1;1;622;34.0;0;2;-1;0;0
9239.345;130;-1.338;4.98;23;193601;1;1;666;35.0;0;2;-1;0;0
9274.343;130;-1.337;4.98;24;193666;1;1;701;34.0;0;2;-1;0;0
9310.343;130;-1.338;4.98;25;193733;1;1;737;34.0;0;2;-1;0;0
9344.341;130;-1.340;4.98;26;193796;1;1;771;34.0;0;2;-1;0;0
9379.345;130;-1.339;4.98;27;193860;1;1;806;34.0;0;2;-1;0;0
9414.345;130;-1.340;4.98;28;193925;1;1;841;34.0;0;2;-1;0;0
9449.341;130;-1.339;4.98;29;193990;1;1;876;34.0;0;2;-1;0;0
9479.341;130;-1.340;4.98;30;194046;1;1;906;34.0;0;2;-1;0;0
9510.343;130;-1.340;4.98;31;194103;1;1;937;35.0;0;2;-1;0;0
9554.343;130;-1.340;4.98;32;194183;1;1;981;34.0;0;2;-1;0;0
9590.341;130;-1.338;4.98;33;194250;1;1;1017;34.0;0;2;-1;0;0
9619.341;130;-1.339;4.98;34;194303;1;1;1046;35.0;0;2;-1;0;0
9649.341;130;-1.339;4.98;35;194359;1;1;1076;34.0;0;2;-1;0;0
9679.345;130;-1.340;4.98;36;194415;1;1;1106;34.0;0;2;-1;0;0
9704.343;130;-1.339;4.98;37;194461;1;1;1131;34.0;0;2;-1;0;0
9729.345;130;-1.339;4.98;38;194507;1;1;1156;34.0;0;2;-1;0;0
9759.343;130;-1.339;4.98;39;194563;1;1;1186;34.0;0;2;-1;0;0
9789.345;130;-1.340;4.98;40;194618;1;1;1216;34.0;0;2;-1;0;0
9814.343;130;-1.339;4.98;41;194665;1;1;1241;35.0;0;2;-1;0;0
9844.343;130;-1.337;4.98;42;194720;1;1;1271;35.0;0;2;-1;0;0
9874.345;130;-1.338;4.98;43;194776;1;1;1301;34.0;0;2;-1;0;0
9899.343;130;-1.338;4.98;44;194822;1;1;1326;35.0;0;2;-1;0;0
9910.343;;-1.320;;;;;;;;;;;;
9923.343;;-1.304;;;;;;;;;;;;
9929.343;130;-1.334;4.98;45;194875;1;1;1356;34.0;0;2;-1;0;0
9943.343;;-1.286;;;;;;;;;;;;
9956.343;;-1.316;;;;;;;;;;;;
9960.345;130;-1.315;4.98;46;194930;1;1;1387;34.0;0;2;-1;0;0
