timestamp;session;current;volt;soc;mwh;mode;charge phase;charge time;temperature;fault flags;flags;charge limit;startup count;harge profile
54969.150;654;0.021;5.09;100;348594;0;0;0;30.9;0;0;-1;0;0
55084.153;654;0.241;4.95;100;348594;0;0;0;29.9;0;0;-1;0;0
55085.151;654;0.077;5.05;100;348595;0;0;0;30.9;0;0;-1;0;0
55086.153;654;0.028;5.09;100;348595;0;0;0;30.9;0;0;-1;0;0
55136.152;;0.102;;;;;;;;;;;;
55658.155;;0.078;;;;;;;;;;;;
56090.151;654;0.370;4.88;100;348595;0;0;0;29.9;0;0;-1;0;0
56092.153;654;0.026;5.08;100;348596;0;0;0;29.9;0;0;-1;0;0
56094.155;654;0.046;5.06;100;348596;0;0;0;30.9;0;0;-1;0;0
56106.153;654;0.032;5.08;100;348596;0;0;0;29.9;0;0;-1;0;0
56108.155;654;0.026;5.08;100;348596;0;0;0;30.9;0;0;-1;0;0
56204.151;654;0.214;4.96;100;348596;0;0;0;29.9;0;0;-1;0;0
56027.61;;0.018;;;;;;;;;;;;
56030.61;;0.019;;;;;;;;;;;;
56033.61;;0.049;;;;;;;;;;;;
56036.61;;0.020;;;;;;;;;;;;
56039.61;;0.021;;;;;;;;;;;;
56042.61;;0.018;;;;;;;;;;;;
56045.61;;0.020;;;;;;;;;;;;
56048.61;;0.020;;;;;;;;;;;;
56051.61;;0.025;;;;;;;;;;;;
56054.61;;0.018;;;;;;;;;;;;
56057.61;;0.027;;;;;;;;;;;;
56060.61;;0.019;;;;;;;;;;;;
56063.61;;0.021;;;;;;;;;;;;
56066.61;;0.022;;;;;;;;;;;;
56069.61;;0.021;;;;;;;;;;;;
56072.61;;0.023;;;;;;;;;;;;
56075.61;;0.022;;;;;;;;;;;;
56078.61;;0.022;;;;;;;;;;;;
56081.61;;0.029;;;;;;;;;;;;
56084.61;;0.034;;;;;;;;;;;;
56087.61;;0.019;;;;;;;;;;;;
56090.61;;0.026;;;;;;;;;;;;
56093.61;;0.023;;;;;;;;;;;;
56096.61;;0.021;;;;;;;;;;;;
56099.61;;0.052;;;;;;;;;;;;
56102.61;;0.018;;;;;;;;;;;;
56105.61;;0.020;;;;;;;;;;;;
56108.61;;0.023;;;;;;;;;;;;
56111.61;;0.026;;;;;;;;;;;;
56114.61;;0.024;;;;;;;;;;;;
56117.61;;0.018;;;;;;;;;;;;
56120.61;;0.020;;;;;;;;;;;;
56123.61;;0.022;;;;;;;;;;;;
56126.61;;0.021;;;;;;;;;;;;
56129.61;;0.019;;;;;;;;;;;;
56132.61;;0.018;;;;;;;;;;;;
56135.61;;0.025;;;;;;;;;;;;
56138.61;;0.018;;;;;;;;;;;;
56141.61;;0.023;;;;;;;;;;;;
56144.61;;0.021;;;;;;;;;;;;
56147.61;;0.020;;;;;;;;;;;;
56150.61;;0.027;;;;;;;;;;;;
56153.61;;0.023;;;;;;;;;;;;
56156.61;;0.020;;;;;;;;;;;;
56159.61;;0.020;;;;;;;;;;;;
56162.61;;0.032;;;;;;;;;;;;
56165.61;;0.018;;;;;;;;;;;;
56168.61;;0.024;;;;;;;;;;;;
56171.61;;0.025;;;;;;;;;;;;
56174.61;;0.019;;;;;;;;;;;;
56177.61;;0.023;;;;;;;;;;;;
56180.61;;0.022;;;;;;;;;;;;
56183.61;;0.025;;;;;;;;;;;;
56186.61;;0.017;;;;;;;;;;;;
56189.61;;0.020;;;;;;;;;;;;
56192.61;;0.018;;;;;;;;;;;;
56195.61;;0.019;;;;;;;;;;;;
56198.61;;0.019;;;;;;;;;;;;
56201.61;;0.110;;;;;;;;;;;;
56204.61;;0.221;;;;;;;;;;;;
56231.223;654;0.000;5.06;100;348599;0;2;0;32.9;0;0;90
56231.974;654;0.064;5.06;100;348599;0;2;0;32.9;0;0;90
