timestamp;session;current;volt;soc;mwh;mode;charge phase;charge time;temperature;fault flags;flags;charge limit;startup count;harge profile
9.669;692;0.478;4.96;74;445316;0;1;0;32.9;0;7;76
21.667;;0.451;;;;;;;;;;;;
32.670;;0.492;;;;;;;;;;;;
46.672;;0.521;;;;;;;;;;;;
50.669;692;0.514;5.00;75;445342;0;1;41;32.9;0;7;76
62.672;;0.501;;;;;;;;;;;;
73.672;;0.534;;;;;;;;;;;;
84.672;;0.509;;;;;;;;;;;;
95.668;;0.522;;;;;;;;;;;;
106.668;;0.537;;;;;;;;;;;;
119.668;;0.516;;;;;;;;;;;;
130.669;;0.536;;;;;;;;;;;;
149.670;;0.510;;;;;;;;;;;;
160.667;;0.539;;;;;;;;;;;;
173.672;;0.511;;;;;;;;;;;;
184.668;;0.540;;;;;;;;;;;;
197.672;;0.524;;;;;;;;;;;;
208.671;;0.538;;;;;;;;;;;;
223.670;;0.489;;;;;;;;;;;;
234.672;;0.532;;;;;;;;;;;;
246.669;;0.502;;;;;;;;;;;;
257.672;;0.543;;;;;;;;;;;;
268.669;;0.518;;;;;;;;;;;;
279.667;;0.545;;;;;;;;;;;;
292.668;;0.527;;;;;;;;;;;;
303.671;;0.539;;;;;;;;;;;;
318.668;;0.528;;;;;;;;;;;;
330.670;;0.499;;;;;;;;;;;;
341.672;;0.535;;;;;;;;;;;;
354.669;;0.502;;;;;;;;;;;;
365.670;;0.526;;;;;;;;;;;;
366.669;692;0.525;5.02;75;445572;0;1;357;34.9;0;7;76
379.668;;0.503;;;;;;;;;;;;
390.672;;0.539;;;;;;;;;;;;
401.668;;0.552;;;;;;;;;;;;
224.873;;0.530;;;;;;;;;;;;
227.873;;0.531;;;;;;;;;;;;
230.873;;0.533;;;;;;;;;;;;
233.873;;0.520;;;;;;;;;;;;
236.873;;0.533;;;;;;;;;;;;
239.873;;0.532;;;;;;;;;;;;
242.873;;0.533;;;;;;;;;;;;
245.873;;0.509;;;;;;;;;;;;
248.873;;0.536;;;;;;;;;;;;
251.873;;0.542;;;;;;;;;;;;
254.873;;0.543;;;;;;;;;;;;
257.873;;0.541;;;;;;;;;;;;
260.873;;0.543;;;;;;;;;;;;
263.873;;0.543;;;;;;;;;;;;
266.873;;0.543;;;;;;;;;;;;
269.873;;0.544;;;;;;;;;;;;
272.873;;0.544;;;;;;;;;;;;
275.873;;0.544;;;;;;;;;;;;
278.873;;0.544;;;;;;;;;;;;
281.873;;0.544;;;;;;;;;;;;
284.873;;0.544;;;;;;;;;;;;
287.873;;0.544;;;;;;;;;;;;
290.873;;0.544;;;;;;;;;;;;
293.873;;0.544;;;;;;;;;;;;
296.873;;0.544;;;;;;;;;;;;
299.873;;0.543;;;;;;;;;;;;
302.873;;0.544;;;;;;;;;;;;
305.873;;0.541;;;;;;;;;;;;
308.873;;0.537;;;;;;;;;;;;
311.873;;0.542;;;;;;;;;;;;
314.873;;0.542;;;;;;;;;;;;
317.873;;0.542;;;;;;;;;;;;
320.873;;0.540;;;;;;;;;;;;
323.873;;0.536;;;;;;;;;;;;
326.873;;0.507;;;;;;;;;;;;
329.873;;0.520;;;;;;;;;;;;
332.873;;0.529;;;;;;;;;;;;
335.873;;0.532;;;;;;;;;;;;
338.873;;0.531;;;;;;;;;;;;
341.873;;0.535;;;;;;;;;;;;
344.873;;0.522;;;;;;;;;;;;
347.873;;0.526;;;;;;;;;;;;
350.873;;0.521;;;;;;;;;;;;
353.873;;0.521;;;;;;;;;;;;
356.873;;0.527;;;;;;;;;;;;
359.873;;0.520;;;;;;;;;;;;
362.873;;0.514;;;;;;;;;;;;
365.873;;0.516;;;;;;;;;;;;
368.873;;0.528;;;;;;;;;;;;
371.873;;0.531;;;;;;;;;;;;
374.873;;0.529;;;;;;;;;;;;
377.873;;0.529;;;;;;;;;;;;
380.873;;0.531;;;;;;;;;;;;
383.873;;0.534;;;;;;;;;;;;
386.873;;0.543;;;;;;;;;;;;
389.873;;0.547;;;;;;;;;;;;
392.873;;0.550;;;;;;;;;;;;
395.873;;0.551;;;;;;;;;;;;
398.873;;0.550;;;;;;;;;;;;
401.873;;0.551;;;;;;;;;;;;
430.206;692;0.000;5.02;76;445620;0;2;395;35.9;0;7;76
430.569;692;0.555;5.02;76;445620;0;2;395;35.9;0;7;76
431.22;692;0.000;5.19;76;445620;0;2;396;35.9;0;7;76
437.669;692;-0.001;5.19;76;445620;0;2;428;33.9;0;7;76
480.671;692;-0.000;5.19;76;445620;0;2;471;32.9;0;7;76
602.667;692;0.003;5.19;76;445620;0;2;593;30.9;0;7;76
