timestamp;session;current;volt;soc;mwh;mode;charge phase;charge time;temperature;fault flags;flags;charge limit;startup count;harge profile
23.186;1669;0.126;6.45;-1;1880708;1;0;0;33.9;0;1;-1;0;0
24.188;1669;0.129;6.45;-1;1880708;1;0;0;33.9;0;1;-1;0;0;;;;;;;;;;;;
49.188;;0.580;;;;;;;;;;;;
61.188;;0.570;;;;;;;;;;;;
70.186;1669;0.024;6.46;-1;1880755;1;1;43;33.9;0;1;-1;0;0
