timestamp;session;current;volt;soc;mwh;mode;charge phase;charge time;temperature;fault flags;flags;charge limit
267166.291;87-0.769;4.73;-1;129200;0;1;0;39.0;0;2;-1
267227.297;87;-0.681;4.79;-1;129258;0;1;62;41.0;0;2;-1
