timestamp;session;current;volt;soc;mwh;mode;charge phase;charge time;temperature;fault flags;flags;charge limit;startup count;harge profile
8729.423;712;-0.461;5.17;44;506472;0;0;0;41.9;0;7;-1;0;0
8735.425;712;-0.459;5.17;44;506476;0;1;0;41.9;0;7;-1;0;0
8568.649;;0.000;;;;;;;;;;;;
8571.649;;0.000;;;;;;;;;;;;
8574.649;;0.000;;;;;;;;;;;;
8577.649;;0.000;;;;;;;;;;;;
8580.649;;0.000;;;;;;;;;;;;
8583.649;;0.000;;;;;;;;;;;;
8586.649;;0.000;;;;;;;;;;;;
8589.649;;0.000;;;;;;;;;;;;
8592.649;;0.000;;;;;;;;;;;;
8595.649;;0.000;;;;;;;;;;;;
8598.649;;0.000;;;;;;;;;;;;
8601.649;;0.000;;;;;;;;;;;;
8604.649;;0.000;;;;;;;;;;;;
8607.649;;0.000;;;;;;;;;;;;
8610.649;;0.000;;;;;;;;;;;;
8613.649;;0.000;;;;;;;;;;;;
8616.649;;0.000;;;;;;;;;;;;
8619.649;;0.000;;;;;;;;;;;;
8622.649;;0.000;;;;;;;;;;;;
8625.649;;0.000;;;;;;;;;;;;
8628.649;;0.000;;;;;;;;;;;;
8631.649;;0.000;;;;;;;;;;;;
8634.649;;0.000;;;;;;;;;;;;
8637.649;;0.000;;;;;;;;;;;;
8640.649;;0.000;;;;;;;;;;;;
8643.649;;0.000;;;;;;;;;;;;
8646.649;;0.000;;;;;;;;;;;;
8649.649;;0.000;;;;;;;;;;;;
8652.649;;0.000;;;;;;;;;;;;
8655.649;;0.000;;;;;;;;;;;;
8658.649;;0.000;;;;;;;;;;;;
8661.649;;0.000;;;;;;;;;;;;
8664.649;;0.000;;;;;;;;;;;;
8667.649;;0.000;;;;;;;;;;;;
8670.649;;0.000;;;;;;;;;;;;
8673.649;;0.000;;;;;;;;;;;;
8676.649;;0.000;;;;;;;;;;;;
8679.649;;0.000;;;;;;;;;;;;
8682.649;;0.000;;;;;;;;;;;;
8685.649;;0.000;;;;;;;;;;;;
8688.649;;0.000;;;;;;;;;;;;
8691.649;;0.000;;;;;;;;;;;;
8694.649;;0.000;;;;;;;;;;;;
8697.649;;0.000;;;;;;;;;;;;
8700.649;;0.000;;;;;;;;;;;;
8703.649;;0.000;;;;;;;;;;;;
8706.649;;0.000;;;;;;;;;;;;
8709.649;;0.000;;;;;;;;;;;;
8712.649;;0.000;;;;;;;;;;;;
8715.649;;-0.004;;;;;;;;;;;;
8718.649;;-0.007;;;;;;;;;;;;
8721.649;;-0.007;;;;;;;;;;;;
8724.649;;-0.003;;;;;;;;;;;;
8727.649;;-0.456;;;;;;;;;;;;
8730.649;;-0.458;;;;;;;;;;;;
8733.649;;-0.457;;;;;;;;;;;;
8736.649;;-0.457;;;;;;;;;;;;
8739.649;;-0.457;;;;;;;;;;;;
8742.649;;-0.455;;;;;;;;;;;;
8745.649;;-0.460;;;;;;;;;;;;
8772.762;712;0.000;5.17;44;506499;0;2;13;43.9;0;7;35
8773.553;712;-0.462;5.17;44;506500;0;2;13;43.9;0;7;35
8774.18;712;-0.011;2.68;44;506500;0;2;14;43.9;0;7;35
8789.423;712;-0.009;2.70;44;506500;0;2;54;42.9;0;7;35
8793.423;712;-0.461;5.08;44;506500;0;2;58;41.9;0;7;79
8795.423;712;-0.456;5.16;44;506501;0;2;60;41.9;0;7;79
8924.574;712;0.000;5.13;44;506586;0;2;189;42.9;0;7;-1;0;0
8925.423;712;-0.009;2.66;44;506586;0;2;190;43.9;0;7;-1;0;0
8968.425;712;-0.009;2.70;44;506586;0;2;233;40.9;0;7;-1;0;0
9048.421;712;-0.006;2.70;44;506586;0;2;313;38.9;0;7;-1;0;0
9139.421;712;-0.002;2.71;43;506586;0;2;404;38.9;0;7;-1;0;0
9546.421;712;-0.002;2.71;42;506586;0;2;811;38.9;0;7;-1;0;0
9957.425;712;-0.002;2.71;41;506586;0;2;1222;38.9;0;7;-1;0;0
10364.425;712;-0.001;2.71;40;506586;0;2;1629;37.9;0;7;-1;0;0
