timestamp;session;current;volt;soc;mwh;mode;charge phase;charge time;temperature;fault flags;flags;charge limit;startup count;harge profile
9.895;135;1.826;5.14;-1;225170;0;1;3;33.0;0;2;-1;0;0
20.893;;2.033;;;;;;;;;;;;
27.895;135;2.019;5.14;-1;225222;0;1;21;35.0;0;2;-1;0;0
39.893;;2.053;;;;;;;;;;;;
50.895;;2.026;;;;;;;;;;;;
64.893;;2.050;;;;;;;;;;;;
76.893;;2.017;;;;;;;;;;;;
91.895;135;2.016;5.13;-1;225405;0;1;85;36.0;0;2;-1;0;0
112.895;;2.054;;;;;;;;;;;;
123.893;;2.017;;;;;;;;;;;;
137.893;;2.051;;;;;;;;;;;;
149.893;;2.018;;;;;;;;;;;;
162.895;;2.045;;;;;;;;;;;;
166.895;135;2.017;5.14;13;225621;0;1;160;37.0;0;2;90
180.894;;2.042;;;;;;;;;;;;
190.893;135;2.020;5.14;12;225691;0;1;184;38.0;0;2;90
203.893;;2.051;;;;;;;;;;;;
214.893;;2.022;;;;;;;;;;;;
229.893;;2.043;;;;;;;;;;;;
230.895;135;2.037;5.14;11;225804;0;1;224;38.0;0;2;90
252.895;;2.061;;;;;;;;;;;;
263.895;;2.022;;;;;;;;;;;;
275.893;;2.046;;;;;;;;;;;;
286.893;135;2.044;5.14;10;225966;0;1;280;38.0;0;2;90
298.893;;2.019;;;;;;;;;;;;
310.893;;2.059;;;;;;;;;;;;
321.895;;2.033;;;;;;;;;;;;
332.893;;2.074;;;;;;;;;;;;
343.896;;2.039;;;;;;;;;;;;
362.895;;2.081;;3;;2.043;;;;;;;;;;;;
420.893;;2.021;;;;;;;;;;;;
432.938;;2.065;;;;;;;;;;;;
443.893;;2.033;;;;;;;;;;;;
454.895;;2.078;;;;;;;;3;;2.043;;;;;;;;;;;;
420.893;;2.021;;;;;;;;;;;;
432.938;;2.065;;;;;;;;;;;;
443.893;;2.033;;;;;;;;;;;;
454.895;;2.078;;;;;;;;;;;;
465.895;;2.022;;;;;;;;;;;;
478.893;;2.051;;;;;;;;;;;;
489.893;;2.022;;;;;;;;;;;;
502.895;;2.049;;;;;;;;;;;;
513.896;;24;5.14;13;226888;0;1;599;40.0;0;2;90
642.895;;2.061;;;;;;;;;;;;
653.893;;2.022;;;;;;;;;;;;
664.895;;2.051;;;;;;;;;;;;
675.893;;2.022;;;;;;;;;;;;
689.893;;2.044;;;;;;;;;;;;
691.893;135;2.022;5.14;14;227134;0;1;685;40.0;0;2;90
704.893;;2.079;;;;;;;;;;;;
715.895;;2.022;;;;;;;;;;;;
735.895;;2.111;;;;;;;;;;;;
746.897;;2.020;;;;;;;;;;;;
758.893;;2.042;;;;;;;;;;;;
765.895;135;;;
715.895;;2.022;;;;;;;;;;;;
735.895;;2.111;;;;;;;;;;;;
746.897;;2.020;;;;;;;;;;;;
758.893;;2.042;;;;;;;;;;;;
765.895;135;;;
715.895;;2.022;;;;;;;;;;;;
735.895;;2.111;;;;;;;;;;;;
746.897;;2.020;;;;;;;;;;;;
758.893;;2.042;;;;;;;;;;;;
765.895;135;2.022;5.14;15;227350;0;1;759;40.0;0;2;90
790.893;;2.102;;;;;;;;;;;;
801.893;;2.059;;;;;;;;;;;;
812.895;;2.023;;;;;;;;;;;;
82;;;;;;
864.893;;2.021;;;;;;;;;;;;
882.895;;2.078;;;;;;;;;;;;
894.894;;2.028;;;;;;;;;;;;
920.893;135;2.024;5.14;17;227801;0;1;;;;;;
864.893;;2.021;;;;;;;;;;;;
882.895;;2.078;;;;;;;;;;;;
894.894;;2.028;;;;;;;;;;;;
920.893;135;2.024;5.14;17;227801;0;1;914;40.0;0;2;90
931.895;;2.061;;;;;;;;;;;;
942.895;;2.019;;;;;;;;;;;;
957.895;;2.059;;;;;;;;;;;;
969.893;;2.020;;;;;;;;;;;;
980.895;;2.098;;;;;;;;;;;;
991.893;;2.033;;;;;;;;;;;;
995.893;135;2.075;5.14;18;228015;0;1;989;40.0;0;2;90
1006.895;;2.021;;;;;;;;;;;;
1021.895;;2.052;;;;;;;;;;;;
1032.893;;2.023;;;;;;;;;;;;
1043.893;;2.058;;;;;;;;;;;;
1055.893;;2.019;;;;;;;;;;;;
1067.895;;2.058;;;;;;;;;;;;
1070.895;135;2.020;5.14;19;228233;0;1;1064;41.0;0;2;90
1092.895;;2.049;;;;;;;;;;;;
1103.895;;2.019;;;;;;;;;;;;
1115.893;;2.049;;;;;;;;;;;;
1129.893;;2.023;;;;;;;;;;;;
1141.893;135;2.020;5.14;20;228439;0;1;1135;41.0;0;2;90
1153.895;;2.055;;;;;;;;;;;;
1164.893;;2.021;;;;;;;;;;;;
1188.893;;2.061;;;;;;;;;;;;
1199.895;;2.021;;;;;;;;;;;;
1216.893;135;2.022;5.14;21;228656;0;1;1210;41.0;0;2;90
1230.893;;2.062;;;;;;;;;;;;
1241.895;;2.019;;;;;;;;;;;;
1258.893;;2.084;;;;;;;;;;;;
1269.893;;2.045;;;;;;;;;;;;
1280.893;;2.020;;;;;;;;;;;;
1281.895;135;2.027;5.14;22;228842;0;1;1275;41.0;0;2;90
1303.895;;2.057;;;;;;;;;;;;
1314.895;;2.020;;;;;;;;;;;;
1340.893;;2.071;;;;;;;;;;;;
1352.895;;2.031;;;;;;;;;;;;
